ID,ID_city,City,Year,Latitude,Longitude,Climate,X28090,X40324,X316,X549,X642,X1675686,X185951,X2861285,X85643,X100886,X1883,X1747,X304895,X1891644,X419479,X2853227,X2710758,X833,X2995304,X894,X9606,X299308,X288000,X1124597,X297,X2736640,X1873,X1909395,X28049,X131568,X2487072,X2596915,X56,X547188,X1473598,X2874846,X59779,X207340,X1526572,X2029849,X2857064,X1873716,X3019969,X414,X729,X2303331,X2718,X2183911,X1810504,X914150,X119219,X490,X2732067,X28037,X29370,X1517,X2331,X499229,X29466,X1270,X38304,X544580,X2851567,X298654,X53461,X414996,X283811,X74426,X191495,X2722752,X1670830,X1608957,X1670831,X119532,X1752064,X102116,X2080419,X2782163,X3004094,X2509675,X1005039,X165179,X2681766,X2502779,X2350,X861299,X2528009,X2528023,X1636152,X2527974,X2807512,X174633,X2866311,X1307763,X1658616,X83451,X80816,X876,X2495594,X2802975,X45655,X1653476,X1621989,X2358,X291048,X392734,X2818388,X851,X959,X673862,X2292766,X651457,X423605,X1644061,X2743089,X2208,X1104324,X498374,X1291540,X1094892,X2944128,X2303332,X1260,X28454,X2875962,X28198,X2148,X1219,X239935,X1882749,X2984951,X1408204,X1353260,X1806508,X2828656,X1940790,X28262,X76258,X2057,X2802971,X2702,X1884905,X2843216,X29539,X49319,X1282,X437897,X33025,X1555112,X52022,X332249,X1173026,X2857077,X155894,X295596,X2132,X61435,X120962,X500,X2855441,X2856608,X262,X1196095,X2919598,X2761623,X1388755,X416213,X33059,X809,X981385,X60893,X316277,X159,X2572088,X1332188,X651822,X187145,X513050,X42253,X39152,X2320,X282676,X1874277,X369960,X119164,X12742,X337051,X1891726,X2023057,X62322,X2558174,X2829597,X2950108,X1921086,X84112,X2742683,X1188228,X2098,X591197,X84405,X2596890,X389348,X119484,X453230,X167,X28182,X2493639,X960,X1175445,X301375,X2173,X2263,X54261,X1582439,X1673428,X2586965,X2565781,X2169700,X33070,X133453,X1457365,X431057,X2421,X1441386,X118000,X936456,X2847778,X2751313,X2735562,X1632019,X35786,X56636,X200415,X2955582,X1080349,X2697043,X683846,X2011088,X693075,X2933293,X274537,X454171,X64160,X167964,X179637,X2704413,X103722,X2844585,X56947,X1307800,X2170145,X1513278,X74501,X1678905,X2846071,X2747343,X1550241,X10376,X10279,X2282148,X2956429,X2845700,X1983561,X44689,X2844158,X10497,X2843841,X40058,X2560707,X1080799,X346882,X2050587,X2955317,X3708,X1557034,X1137801,X2843389,X130309,X2170046,X675060,X1655646,X10660,X2956583,X2746926,X2169857,X2956349,X2025397
CAMDA23_MetaSUB_gCSD16_AKL_10,AKL,Auckland,16,-36.75,174.75,Cfb,0.36265366680796945,0.0031187549203657724,0.0023920547447465633,0.0014534003512384182,1.5139586992066856e-4,6.0558347968267426e-5,0.07009628777326954,0.057863501483679525,2.11954217888936e-4,3.0279173984133713e-5,0.0032095924423181737,3.6335008780960455e-4,3.0279173984133713e-5,3.0279173984133713e-5,3.0279173984133713e-5,9.083752195240114e-5,3.0279173984133713e-5,3.0279173984133713e-5,3.0279173984133713e-5,3.0279173984133713e-5,9.992127414764126e-4,3.0279173984133713e-5,0.01738024586689275,0,0,1.8167504390480228e-4,4.23908435777872e-4,1.5139586992066856e-4,0,0,0.0039665717919215165,4.844667837461394e-4,6.0558347968267426e-5,0,0,0,8.780960455398777e-4,6.964210016350754e-4,0,3.0279173984133713e-5,0,0,9.083752195240114e-5,6.0558347968267426e-5,1.5139586992066856e-4,0,0,0,0,0,0.046448252891661115,1.8167504390480228e-4,3.0279173984133713e-5,3.3307091382547084e-4,0.0795736692303034,0,0,0,3.0279173984133713e-5,0.03569914612729365,7.569793496033429e-4,6.0558347968267426e-5,0,3.0279173984133713e-5,0,0,0,0,0,3.0279173984133713e-5,0,0,0,0,3.0279173984133713e-5,0,3.0279173984133713e-5,0,0,0,0,3.0279173984133713e-5,0,1.5139586992066856e-4,0,0,9.083752195240114e-5,3.0279173984133713e-5,0,0,0,0,0,0,0,3.0279173984133713e-5,0,6.0558347968267426e-5,0,0,3.0279173984133713e-5,0,0,0,0,0,0,0,3.0279173984133713e-5,0,0,0,0,0,3.0279173984133713e-5,0,0,0,0,3.0279173984133713e-5,0,9.083752195240114e-5,0,0.0011203294374129474,0,6.0558347968267426e-5,0,3.0279173984133713e-5,0,3.0279173984133713e-5,0,0,0,0,0,0,0,4.844667837461394e-4,0,0,3.0279173984133713e-5,0,0,0,0,0.3060618906316236,0,0,0,0,0,0,0,0,3.0279173984133713e-5,0,0,0,0,2.422333918730697e-4,0,0,3.0279173984133713e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6335008780960455e-4,0,0,0,0,0,0,0,3.0279173984133713e-5,0,0,0,0,0,0,6.0558347968267426e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0279173984133713e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0279173984133713e-5,0,0,0,3.0279173984133713e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMDA23_MetaSUB_gCSD16_AKL_11,AKL,Auckland,16,-36.75,174.75,Cfb,0.0028776978417266188,0.0026563364692861096,0.006530160486995019,0.00509131156613171,0,0,0.007858328721638073,0.26408411732152737,7.74764803541782e-4,1.1068068622025456e-4,0.026009961261759824,0.0034311012728278916,1.1068068622025456e-4,0,2.2136137244050912e-4,0,0,0,1.1068068622025456e-4,0,9.961261759822912e-4,1.1068068622025456e-4,0.21505257332595462,1.1068068622025456e-4,1.1068068622025456e-4,0.0042058660763696736,0.0034311012728278916,0.0014388489208633094,1.1068068622025456e-4,1.1068068622025456e-4,0.11167681239623686,3.320420586607637e-4,2.2136137244050912e-4,1.1068068622025456e-4,1.1068068622025456e-4,1.1068068622025456e-4,0.004980630879911455,9.961261759822912e-4,0,0,0,1.1068068622025456e-4,5.534034311012728e-4,2.2136137244050912e-4,1.1068068622025456e-4,1.1068068622025456e-4,0,0,0,0,0.007415605976757056,4.4272274488101824e-4,0,2.2136137244050912e-4,8.854454897620365e-4,0,1.1068068622025456e-4,0,0,0.2945213060320974,0.006198118428334256,8.854454897620365e-4,3.320420586607637e-4,1.1068068622025456e-4,0,0,0,1.1068068622025456e-4,0,1.1068068622025456e-4,0,0,0,0,1.1068068622025456e-4,0,0,0,0,0,0,1.1068068622025456e-4,0,5.534034311012728e-4,0,0,0,0,2.2136137244050912e-4,0,0,0,0,0,0,4.4272274488101824e-4,0,3.320420586607637e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2136137244050912e-4,0,0,0,0,0,0,0,1.1068068622025456e-4,0,0.008965135583840619,0,1.1068068622025456e-4,0,1.1068068622025456e-4,0,0,0,0,0,0,0,0,0,1.1068068622025456e-4,0,0,1.1068068622025456e-4,0,0,0,1.1068068622025456e-4,0.010846707249584947,0,0,0,0,0,0,0,0,0,0,0,0,0,3.320420586607637e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2136137244050912e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1068068622025456e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.320420586607637e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMDA23_MetaSUB_gCSD16_AKL_12,AKL,Auckland,16,-36.75,174.75,Cfb,0.02562482448750351,0.017691659646166806,0.02745015445099691,0.017270429654591406,0.0016849199663016006,7.020499859590003e-5,0.18723673125526538,0.0037208649255827016,0.0011232799775344005,2.808199943836001e-4,0.03025835439483291,0.015796124684077505,1.4040999719180006e-4,0,4.2122999157540015e-4,0.0011232799775344005,0,0,3.5102499297950013e-4,3.5102499297950013e-4,0.12475428250491435,3.5102499297950013e-4,0.035734344285313115,0,0,0.006739679865206402,0.005967424880651502,0.0035102499297950014,7.020499859590003e-5,1.4040999719180006e-4,0.005265374894692502,0.006669474866610503,0.0012636899747262005,2.1061499578770007e-4,7.020499859590003e-5,0,0.015094074698118506,0.014111204717775905,2.808199943836001e-4,2.808199943836001e-4,2.1061499578770007e-4,2.1061499578770007e-4,0.0021061499578770007,0.0010530749789385003,9.828699803426004e-4,2.1061499578770007e-4,1.4040999719180006e-4,7.020499859590003e-5,7.020499859590003e-5,7.020499859590003e-5,0.02702892445942151,0.009618084807638304,7.722549845549003e-4,0.10116540297669194,0.005265374894692502,3.5102499297950013e-4,2.808199943836001e-4,1.4040999719180006e-4,0.005897219882055603,0.02969671440606571,0.02085088458298231,0.004914349901713002,0.0031592249368155014,8.424599831508003e-4,3.5102499297950013e-4,2.808199943836001e-4,1.4040999719180006e-4,7.722549845549003e-4,7.020499859590003e-4,7.020499859590003e-4,1.4040999719180006e-4,7.020499859590003e-5,7.020499859590003e-5,8.424599831508003e-4,7.020499859590003e-4,2.1061499578770007e-4,0.0016147149677057007,7.020499859590003e-5,4.2122999157540015e-4,1.4040999719180006e-4,7.020499859590003e-5,0.11815501263689974,7.020499859590003e-5,9.828699803426004e-4,7.020499859590003e-5,3.5102499297950013e-4,0.0016147149677057007,0.0015445099691098006,9.126649817467004e-4,5.616399887672002e-4,7.020499859590003e-5,7.020499859590003e-5,7.020499859590003e-5,1.4040999719180006e-4,7.020499859590003e-5,0.0020359449592811008,7.020499859590003e-5,0.0013338949733221006,7.722549845549003e-4,2.1061499578770007e-4,4.2122999157540015e-4,1.4040999719180006e-4,1.4040999719180006e-4,7.020499859590003e-5,2.1061499578770007e-4,8.424599831508003e-4,7.020499859590003e-5,6.318449873631002e-4,2.808199943836001e-4,1.4040999719180006e-4,2.1061499578770007e-4,7.020499859590003e-5,7.020499859590003e-5,0.001965739960685201,0.0011232799775344005,2.1061499578770007e-4,2.1061499578770007e-4,7.020499859590003e-5,7.020499859590003e-5,7.020499859590003e-5,0,8.424599831508003e-4,2.808199943836001e-4,0.0014040999719180005,0,0.0011934849761303006,1.4040999719180006e-4,0.0016849199663016006,6.318449873631002e-4,6.318449873631002e-4,0,0,1.4040999719180006e-4,0,0,7.020499859590003e-5,7.020499859590003e-5,0.002527379949452401,0,0,8.424599831508003e-4,2.1061499578770007e-4,7.020499859590003e-5,0,3.5102499297950013e-4,0.06156978376860432,1.4040999719180006e-4,7.020499859590003e-5,0,4.2122999157540015e-4,0,4.2122999157540015e-4,0,1.4040999719180006e-4,4.914349901713002e-4,2.1061499578770007e-4,0,7.020499859590003e-5,0,0.0037910699241786015,5.616399887672002e-4,4.2122999157540015e-4,0,0,6.318449873631002e-4,1.4040999719180006e-4,0,7.020499859590003e-5,1.4040999719180006e-4,0,0,0,7.020499859590003e-5,0,0,2.1061499578770007e-4,0,0,7.020499859590003e-5,0,0,7.020499859590003e-5,0,0,0,0,0,0,2.1061499578770007e-4,0.002597584948048301,7.020499859590003e-5,0,0,0,2.808199943836001e-4,0,0,0,0,0,0,0,0,0,6.318449873631002e-4,3.5102499297950013e-4,0,0,0,7.020499859590003e-5,3.5102499297950013e-4,4.914349901713002e-4,7.020499859590003e-5,0,7.020499859590003e-5,0,0,0,0,0,0,0,0,0,1.4040999719180006e-4,0,0,0,0,0,0,7.020499859590003e-5,7.020499859590003e-5,0,0,0,0,0,0,0,2.1061499578770007e-4,0,0,1.4040999719180006e-4,0.0031592249368155014,7.020499859590003e-5,7.020499859590003e-5,0,2.1061499578770007e-4,0,0,0,0,0,0,0,0,7.020499859590003e-5,0,0,0,0,0,0,7.020499859590003e-5,0,0,7.020499859590003e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMDA23_MetaSUB_gCSD16_AKL_13,AKL,Auckland,16,-36.75,174.75,Cfb,4.765687053216839e-4,0.0023828435266084196,0.0014297061159650516,7.942811755361397e-4,0,0,0.003971405877680699,0.0046068308181096106,0,0,0.0011119936457505957,6.354249404289118e-4,0,0,0,0,0,0,0,0,0.0012708498808578236,0,0.04273232724384432,0,0,3.177124702144559e-4,3.177124702144559e-4,1.5885623510722796e-4,0,0,1.5885623510722796e-4,0,0,0,1.5885623510722796e-4,0,4.765687053216839e-4,0.0011119936457505957,0,0,0,0,1.5885623510722796e-4,0,0,0,0,0,0,0,9.531374106433678e-4,0,0,0,1.5885623510722796e-4,0,0,0,0,0.9243844320889595,0.0015885623510722795,1.5885623510722796e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5885623510722796e-4,0,0,0,0,0,0,1.5885623510722796e-4,0,0,0,0,0,0,0,0,0,1.5885623510722796e-4,0,0,0,0,0,1.5885623510722796e-4,0,0,0.008419380460683083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011119936457505957,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5885623510722796e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5885623510722796e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMDA23_MetaSUB_gCSD16_AKL_14,AKL,Auckland,16,-36.75,174.75,Cfb,0.0065675298601422395,0.3309626705686188,0.24684384251539795,0.035049511688842,2.3820056487562527e-4,0,0.011161397897029298,0.06975873685643312,1.361146085003573e-4,2.3820056487562527e-4,0.0022118623881308063,6.805730425017865e-4,0,0,0,2.3820056487562527e-4,0,0,0,0,0.001156974172253037,0,0.0031986932997583968,0,0,4.4237247762616124e-4,3.743151733759826e-4,2.3820056487562527e-4,3.402865212508933e-5,0,0.07319563072106713,0.0071460169462687585,1.0208595637526797e-4,0,0,0,6.465443903766972e-4,5.784870861265185e-4,0,0,0,3.402865212508933e-5,3.402865212508932e-4,3.402865212508933e-5,1.0208595637526797e-4,0,0,0,0,0,0.018001156974172254,3.743151733759826e-4,1.0208595637526797e-4,0.057406336135025694,0.03082995882533093,6.805730425017866e-5,3.402865212508933e-5,6.805730425017866e-5,0,0.044951849457242996,0.001361146085003573,6.805730425017866e-5,3.402865212508933e-5,3.402865212508933e-5,0,0,6.805730425017866e-5,0,0,0,0,0,0,0,1.0208595637526797e-4,0,1.701432606254466e-4,0,0,0,0,0.0013951747371286623,2.0417191275053594e-4,0.0034028652125089325,1.0208595637526797e-4,0,2.0417191275053594e-4,0,3.402865212508933e-5,3.402865212508933e-5,0,0,1.361146085003573e-4,0,0,1.361146085003573e-4,0,1.701432606254466e-4,1.361146085003573e-4,6.805730425017866e-5,1.361146085003573e-4,0,3.402865212508933e-5,0,3.402865212508933e-5,6.805730425017866e-5,0,1.0208595637526797e-4,1.0208595637526797e-4,0,0,0,0,3.402865212508933e-5,3.402865212508933e-5,0,0,0,3.402865212508933e-5,0,0,2.0417191275053594e-4,6.805730425017866e-5,0.03960935107360397,3.402865212508933e-5,2.722292170007146e-4,6.805730425017866e-5,1.361146085003573e-4,3.402865212508933e-5,0,0,0,0,0,0,0,0,6.465443903766972e-4,0,0,1.0208595637526797e-4,0,0,0,0,0.005206383775138667,3.402865212508933e-5,0,0,3.402865212508933e-5,0,3.402865212508933e-5,0,0,0,3.402865212508933e-5,0,0,0,1.701432606254466e-4,0,6.805730425017866e-5,6.805730425017866e-5,0,6.805730425017866e-5,3.402865212508933e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.402865212508933e-5,5.444584340014292e-4,0,6.805730425017866e-5,0,0,3.402865212508933e-5,0,0,0,0,0,0,0,0,0,6.805730425017866e-5,3.402865212508933e-5,0,3.402865212508933e-5,0,0,3.402865212508933e-5,0,0,3.402865212508933e-5,0,0,0,0,0,0,0,0,6.805730425017866e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.805730425017866e-5,0,0,0,3.402865212508933e-5,0,0,0,3.402865212508933e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMDA23_MetaSUB_gCSD16_AKL_1,AKL,Auckland,16,-36.75,174.75,Cfb,2.266374556168316e-4,0.001133187278084158,8.310040039283826e-4,0.0027196494674019793,2.266374556168316e-4,0,0.004532749112336632,0,0,3.7772909269471935e-4,0.4084762408400695,0,0,0,0,3.021832741557755e-4,0,0,0,0,0.0037772909269471935,0,0.009065498224673264,0,0,2.266374556168316e-4,3.7772909269471935e-4,7.554581853894387e-5,0,0,0.0015109163707788774,1.5109163707788774e-4,0,0,0,0,0,1.5109163707788774e-4,0,0,0,0,0,0,0,0,0,0,0,0,4.532749112336632e-4,0,0,0.0015864621893178213,0.09873838483039964,2.266374556168316e-4,0,0,7.554581853894387e-5,0.012087330966231019,4.532749112336632e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.554581853894387e-5,0,0,0,0,7.554581853894387e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.554581853894387e-4,0,0,0,0,0,7.554581853894387e-5,1.5109163707788774e-4,0,0,0,0,0,0,0,3.021832741557755e-4,1.5109163707788774e-4,0,1.5109163707788774e-4,1.5109163707788774e-4,7.554581853894387e-5,7.554581853894387e-5,7.554581853894387e-5,2.266374556168316e-4,7.554581853894387e-5,7.554581853894387e-5,0,0,0,0,1.5109163707788774e-4,0,0,0,0,0,0,0,0.44798670393593715,0,0,0,0,0,7.554581853894387e-5,0,0,3.021832741557755e-4,1.5109163707788774e-4,0,0,0,7.554581853894387e-5,0,1.5109163707788774e-4,0,0,7.554581853894387e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.554581853894387e-5,0,0,0,0,0,0,0,3.021832741557755e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.266374556168316e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5109163707788774e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMDA23_MetaSUB_gCSD16_AKL_2,AKL,Auckland,16,-36.75,174.75,Cfb,0.0016666666666666668,0.016666666666666666,0.22333333333333333,0.015,0.005,0,0,0,0,0,0.0016666666666666668,0,0,0,0,0,0,0,0,0,0.24333333333333335,0,0.008333333333333333,0,0,0,0,0,0,0,0,0.0033333333333333335,0,0,0,0,0,0,0,0,0,0,0,0.0016666666666666668,0.0033333333333333335,0,0,0,0,0,0.005,0.0016666666666666668,0,0,0,0,0,0,0,0,0.0016666666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016666666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016666666666666668,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4533333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016666666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMDA23_MetaSUB_gCSD16_AKL_3,AKL,Auckland,16,-36.75,174.75,Cfb,3.490807540144287e-4,0.002559925529439144,0.02013032348149872,0.020013963230160577,0,0,0.09727717011868746,0.22364440307191064,0,6.981615080288574e-4,0.0019781242727484293,6.981615080288574e-4,0,0,0,8.145217593670003e-4,0,0,0,0,0.0016290435187340006,0,0.007097975331626716,0,0,0.0011636025133814289,4.6544100535257155e-4,3.490807540144287e-4,0,0,0.009890621363742146,3.490807540144287e-4,0,0,0,0,8.145217593670003e-4,0.001047242262043286,1.1636025133814289e-4,0,0,0,0,0,3.490807540144287e-4,0,0,0,0,0,0.004188969048173144,0,0,0.04956946707004887,0.004072608796835001,0,0,0,0,0.024319292529671865,0.0016290435187340006,2.3272050267628578e-4,0,0,0,0,0,0,0,0,0,0,0,0,1.1636025133814289e-4,0,0,0,0,0,0,1.1636025133814289e-4,0,1.1636025133814289e-4,2.3272050267628578e-4,0,0,0,1.1636025133814289e-4,0,0,0,0,0,0,0,0,0,1.1636025133814289e-4,2.3272050267628578e-4,1.1636025133814289e-4,0,0,0,0,1.1636025133814289e-4,0,2.3272050267628578e-4,0,0,0,0,0,0,1.1636025133814289e-4,0,0,0,0,0,0,0,3.490807540144287e-4,0.05713288340702816,0,3.490807540144287e-4,0,0,0,0,1.1636025133814289e-4,0,0,1.1636025133814289e-4,1.1636025133814289e-4,1.1636025133814289e-4,1.1636025133814289e-4,5.818012566907144e-4,0,0,0,0,0,0,0,0.46218291831510355,0,0,0,0,0,1.1636025133814289e-4,0,0,1.1636025133814289e-4,2.3272050267628578e-4,0,0,0,3.490807540144287e-4,2.3272050267628578e-4,0,0,0,0,0,0,0,0,0,0,0,1.1636025133814289e-4,0,0,0,0,0,0,0,0,1.1636025133814289e-4,0,0,0,0,0,0,0,1.1636025133814289e-4,0,0,0,0,1.1636025133814289e-4,0,0,0,0,0,0,0,0,0,2.3272050267628578e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMDA23_MetaSUB_gCSD16_AKL_4,AKL,Auckland,16,-36.75,174.75,Cfb,0.27488290398126464,0.25565964090554255,0.16164129586260734,0.11187548790007806,9.75800156128025e-5,0,0.0010733801717408276,0.002097970335675254,9.75800156128025e-5,0,0.0013173302107728337,4.3911007025761124e-4,0,0,0,1.4637002341920375e-4,0,0,4.879000780640125e-5,9.75800156128025e-5,0.0020003903200624513,4.879000780640125e-5,0.1169496487119438,0,0,2.927400468384075e-4,4.879000780640125e-4,1.4637002341920375e-4,0,4.879000780640125e-5,0.02151639344262295,0.0019028103044496487,0,0,0,0,5.366900858704138e-4,5.85480093676815e-4,0,0,0,0,4.879000780640125e-5,1.4637002341920375e-4,2.4395003903200624e-4,0,9.75800156128025e-5,4.879000780640125e-5,0,0,0.008294301327088213,2.927400468384075e-4,4.879000780640125e-5,0.00117096018735363,5.85480093676815e-4,0,0,0,0,8.294301327088213e-4,9.270101483216238e-4,9.75800156128025e-5,4.879000780640125e-5,0,4.879000780640125e-5,0,0,0,4.879000780640125e-5,0,0,0,0,4.879000780640125e-5,4.879000780640125e-5,0,0,0,0,0,0,8.294301327088213e-4,9.75800156128025e-5,0.0010245901639344263,0,0,4.879000780640125e-5,0,0,0,0,0,0,0,0,1.4637002341920375e-4,0,0,0,4.879000780640125e-5,4.879000780640125e-5,0,0,0,4.879000780640125e-5,0,0,9.75800156128025e-5,0,0,0,0,0,4.879000780640125e-5,4.879000780640125e-5,0,0,0,0,0,0,1.4637002341920375e-4,0,0.02644418423106948,4.879000780640125e-5,4.879000780640125e-5,0,1.4637002341920375e-4,9.75800156128025e-5,0,0,0,0,0,0,0,0,4.3911007025761124e-4,0,0,9.75800156128025e-5,4.879000780640125e-5,0,0,0,0.0010245901639344263,0,0,0,0,0,4.879000780640125e-5,0,0,9.75800156128025e-5,0,0,0,0,6.342701014832163e-4,1.4637002341920375e-4,1.95160031225605e-4,0,0,0,0,0,9.75800156128025e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.879000780640125e-5,0,0,0,0,0,0,0,3.9032006245121e-4,4.879000780640125e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.879000780640125e-5,0,0,0,0,0,4.879000780640125e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.75800156128025e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMDA23_MetaSUB_gCSD16_AKL_5,AKL,Auckland,16,-36.75,174.75,Cfb,0,0.016580310880829015,0.004145077720207254,0.05181347150259067,0,0,0.002072538860103627,0.0010362694300518134,0,0,0,0,0,0,0,0,0,0,0,0,0.0051813471502590676,0,0.011398963730569948,0,0,0.0010362694300518134,0,0,0,0,0.05906735751295337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002072538860103627,0,0,0,0.002072538860103627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010362694300518134,0,0,0,0,0.0010362694300518134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002072538860103627,0,0,0,0,0,0,0,0.8373056994818653,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010362694300518134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010362694300518134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
