"OTU","pvalues","model","score","loc1","loc2","locs","adj_pvalues","hlevel","sign_rank","OtuClass"
543,0,"nb",18083580.6700287,"AKL16","BER16","AKL16_vs_BER16",0,"AB_Order",1,"543AB_Order"
549,0,"nb",18581915.0410843,"AKL16","BER16","AKL16_vs_BER16",0,"AB_Family",2,"549AB_Family"
680115,1.28580141461333e-119,"nb",5223.66063611954,"AKL16","BER16","AKL16_vs_BER16",1.89141388089621e-116,"Viruses_Genus",3,"680115Viruses_Genus"
1747,1.83576052530266e-102,"nb",568.074556932067,"AKL16","BER16","AKL16_vs_BER16",3.70640050058608e-99,"AB_Genus",4,"1747AB_Genus"
1260,1.93151451427623e-78,"nb",353.883867358883,"AKL16","BER16","AKL16_vs_BER16",1.94986390216186e-75,"AB_Genus",5,"1260AB_Genus"
2946820,0,"nb",10678.1442753077,"AKL16","BOG16","AKL16_vs_BOG16",0,"Viruses_Genus",1,"2946820Viruses_Genus"
2948935,1.4358683447042e-228,"nb",904.970977392048,"AKL16","BOG16","AKL16_vs_BOG16",1.16018162252099e-225,"Viruses_Genus",2,"2948935Viruses_Genus"
446807,2.48164138661889e-167,"nb",370.180083021522,"AKL16","BOG16","AKL16_vs_BOG16",1.33677749359204e-164,"Viruses_Genus",3,"446807Viruses_Genus"
2560435,3.96206732397175e-162,"nb",5848.58791550994,"AKL16","BOG16","AKL16_vs_BOG16",1.60067519888459e-159,"Viruses_Genus",4,"2560435Viruses_Genus"
1747,7.71293130199837e-94,"nb",610.396412095633,"AKL16","BOG16","AKL16_vs_BOG16",1.55878341613387e-90,"AB_Genus",5,"1747AB_Genus"
489910,4.73067510701405e-75,"nb",277.795856436878,"AKL16","DEN16","AKL16_vs_DEN16",9.50392628999123e-72,"AB_Genus",1,"489910AB_Genus"
1280,2.20437865158305e-64,"nb",784.04965088327,"AKL16","DEN16","AKL16_vs_DEN16",2.21429835551517e-61,"AB_Genus",2,"1280AB_Genus"
1458307,1.61912954796914e-63,"nb",507.095864378224,"AKL16","DEN16","AKL16_vs_DEN16",1.08427708729e-60,"AB_Genus",3,"1458307AB_Genus"
1747,5.58398906172252e-62,"nb",633.400705877345,"AKL16","DEN16","AKL16_vs_DEN16",2.80455850625014e-59,"AB_Genus",4,"1747AB_Genus"
22,4.44633255919851e-58,"nb",629.829245024369,"AKL16","DEN16","AKL16_vs_DEN16",1.04488815141165e-55,"AB_Order",5,"22AB_Order"
1747,4.5105393611289e-75,"nb",465.883749396249,"AKL16","DOH16","AKL16_vs_DOH16",9.06618411586909e-72,"AB_Genus",1,"1747AB_Genus"
1817405,5.97459453322269e-73,"nb",216.22601111411,"AKL16","DOH16","AKL16_vs_DOH16",6.0044675058888e-70,"AB_Genus",2,"1817405AB_Genus"
1275,6.34184486954016e-55,"nb",489.083219817014,"AKL16","DOH16","AKL16_vs_DOH16",4.2490360625919e-52,"AB_Genus",3,"1275AB_Genus"
2702,2.07862050391298e-50,"nb",258.606021370388,"AKL16","DOH16","AKL16_vs_DOH16",1.04450680321627e-47,"AB_Genus",4,"2702AB_Genus"
316,3.85681440556157e-48,"nb",525.170539626568,"AKL16","DOH16","AKL16_vs_DOH16",1.55043939103575e-45,"AB_Genus",5,"316AB_Genus"
316,0,"nb",92106851.9793701,"AKL16","ILR16","AKL16_vs_ILR16",0,"AB_Phylum",1,"316AB_Phylum"
316,0,"nb",143753201.640869,"AKL16","ILR16","AKL16_vs_ILR16",0,"AB_Class",2,"316AB_Class"
2962858,9.80664606377017e-70,"nb",591.139986747831,"AKL16","ILR16","AKL16_vs_ILR16",1.97309718803056e-66,"AB_Genus",3,"2962858AB_Genus"
680115,7.11671488578274e-47,"nb",5220.72332576662,"AKL16","ILR16","AKL16_vs_ILR16",6.4762105460623e-44,"Viruses_Genus",4,"680115Viruses_Genus"
316,2.04567839818937e-35,"nb",772.493600933562,"AKL16","ILR16","AKL16_vs_ILR16",2.05795246857851e-32,"AB_Genus",5,"316AB_Genus"
316,3.06874725956506e-33,"nb",660.754744799826,"AKL16","LIS16","AKL16_vs_LIS16",6.15590700268752e-30,"AB_Genus",1,"316AB_Genus"
2482728,2.13173426085831e-24,"nb",471.774301808344,"AKL16","LIS16","AKL16_vs_LIS16",2.13812946364089e-21,"AB_Genus",2,"2482728AB_Genus"
316,2.72031313666795e-20,"nb",29374986.2490845,"AKL16","LIS16","AKL16_vs_LIS16",3.0467507130681e-18,"AB_Class",3,"316AB_Class"
2962858,5.29077189865014e-21,"nb",428.222675268503,"AKL16","LIS16","AKL16_vs_LIS16",3.53776280956406e-18,"AB_Genus",4,"2962858AB_Genus"
3025664,3.54591944382174e-19,"nb",554.193386835531,"AKL16","LIS16","AKL16_vs_LIS16",1.7782786010766e-16,"AB_Genus",5,"3025664AB_Genus"
1747,6.82371326576119e-96,"nb",872.944347379652,"AKL16","NYC16","AKL16_vs_NYC16",1.37907245101034e-92,"AB_Genus",1,"1747AB_Genus"
2702,1.29773721114965e-89,"nb",624.352210476323,"AKL16","NYC16","AKL16_vs_NYC16",1.31136345186672e-86,"AB_Genus",2,"2702AB_Genus"
