"","OTU","pvalues","model","score","loc1","loc2","locs","adj_pvalues","hlevel","sign_rank","OtuClass"
"1",10279,2.79756174997428e-72,"p",455.395299593972,"AKL16","DOH16","AKL16_vs_DOH16",4.47609879995885e-71,"Viruses_Class",4,"10279Viruses_Class"
"2",10279,3.06025961272536e-47,"p",457.422725354482,"AKL16","LIS16","AKL16_vs_LIS16",6.73257114799579e-46,"Viruses_Class",3,"10279Viruses_Class"
"3",10279,8.80331484761737e-68,"p",349.594204776412,"AKL16","MIN17","AKL16_vs_MIN17",7.62953953460172e-67,"Viruses_Class",5,"10279Viruses_Class"
"4",10279,2.35053849949747e-57,"p",436.762133596692,"DOH16","ZRH17","DOH16_vs_ZRH17",3.99591544914571e-56,"Viruses_Class",5,"10279Viruses_Class"
"5",10279,2.07207139565412e-70,"p",340.808173671537,"DOH17","SAN17","DOH17_vs_SAN17",6.42342132652776e-69,"Viruses_Class",4,"10279Viruses_Class"
"6",10279,5.81529971678312e-144,"p",521.955241521099,"ILR17","SAN17","ILR17_vs_SAN17",1.01767745043705e-142,"Viruses_Class",4,"10279Viruses_Class"
"7",10279,6.643406346685e-65,"p",535.026112012152,"SAC16","BAL17","SAC16_vs_BAL17",7.08630010313067e-64,"Viruses_Class",5,"10279Viruses_Class"
"8",10279,3.49818020392641e-146,"p",715.550592673736,"SAC16","ILR17","SAC16_vs_ILR17",6.29672436706753e-145,"Viruses_Class",4,"10279Viruses_Class"
"9",10279,1.49502267822002e-185,"p",710.883695606827,"SAN17","TOK17","SAN17_vs_TOK17",4.93357483812607e-184,"Viruses_Class",5,"10279Viruses_Class"
"10",10279,5.05816075638753e-154,"p",551.229573676281,"SAN17","VIE17","SAN17_vs_VIE17",7.84014917240068e-153,"Viruses_Class",5,"10279Viruses_Class"
"11",10279,4.60666101171412e-164,"p",497.540125860492,"SAN17","ZRH17","SAN17_vs_ZRH17",1.47413152374852e-162,"Viruses_Class",4,"10279Viruses_Class"
"12",10279,9.00302404086965e-63,"p",524.403920212683,"SAO17","ZRH17","SAO17_vs_ZRH17",6.4371621892218e-61,"Viruses_Family",4,"10279Viruses_Family"
"13",10376,1.30599762544273e-56,"p",691.936477848818,"AKL16","BAL17","AKL16_vs_BAL17",1.76309679434768e-55,"Viruses_Class",5,"10376Viruses_Class"
"14",10376,7.12023614625981e-74,"p",782.879186963345,"AKL16","DOH17","AKL16_vs_DOH17",2.06486848241535e-72,"Viruses_Class",3,"10376Viruses_Class"
"15",10376,3.07315294826843e-165,"p",631.948268462139,"AKL16","MIN17","AKL16_vs_MIN17",7.99019766549791e-164,"Viruses_Class",3,"10376Viruses_Class"
"16",10376,1.03281832117737e-182,"p",761.917323762755,"AKL16","SAN17","AKL16_vs_SAN17",3.20173679564985e-181,"Viruses_Class",4,"10376Viruses_Class"
"17",10376,4.11556870716793e-106,"p",889.029725474355,"AKL16","SAO17","AKL16_vs_SAO17",1.15235923800702e-104,"Viruses_Class",2,"10376Viruses_Class"
"18",10376,4.00754102198943e-80,"p",1858.86061097963,"AKL16","TOK17","AKL16_vs_TOK17",6.81281973738203e-79,"Viruses_Phylum",5,"10376Viruses_Phylum"
"19",10376,2.12123049527839e-37,"p",176.082967114983,"BAL17","MIN17","BAL17_vs_MIN17",2.80002425376747e-35,"Viruses_Family",5,"10376Viruses_Family"
"20",10376,6.25714210847038e-74,"p",285.165363740889,"BAL17","SAN17","BAL17_vs_SAN17",1.93971405362582e-72,"Viruses_Class",5,"10376Viruses_Class"
"21",10376,7.00657480193674e-105,"p",688.153526928784,"BER16","DOH17","BER16_vs_DOH17",4.06381338512331e-103,"Viruses_Order",2,"10376Viruses_Order"
"22",10376,1.07471746889439e-270,"p",809.885369794414,"BER16","ILR17","BER16_vs_ILR17",1.0532231195165e-268,"Viruses_Family",3,"10376Viruses_Family"
"23",10376,5.52967120794335e-196,"p",535.95073026844,"BER16","MIN17","BER16_vs_MIN17",1.02851884467746e-193,"Viruses_Family",3,"10376Viruses_Family"
"24",10376,1.29926843784508e-152,"p",780.371261106438,"BER16","SAN17","BER16_vs_SAN17",2.44262466314874e-150,"Viruses_Family",5,"10376Viruses_Family"
"25",10376,1.29078395942076e-107,"p",691.381240539544,"BER16","SAO17","BER16_vs_SAO17",2.40085816452262e-105,"Viruses_Family",1,"10376Viruses_Family"
"26",10376,0,"p",965.153210410334,"BER16","TOK17","BER16_vs_TOK17",0,"Viruses_Order",1,"10376Viruses_Order"
"27",10376,1.28801580593512e-216,"p",670.112552944571,"BER16","VIE17","BER16_vs_VIE17",7.34169009383017e-215,"Viruses_Order",5,"10376Viruses_Order"
"28",10376,1.00226897767965e-188,"p",1443.44510082007,"BOG16","ILR17","BOG16_vs_ILR17",6.0136138660779e-187,"Viruses_Order",4,"10376Viruses_Order"
"29",10376,3.10996219359579e-99,"p",1961.74227028266,"BOG16","MIN17","BOG16_vs_MIN17",6.21992438719159e-97,"Viruses_Family",4,"10376Viruses_Family"
"30",10376,0,"p",2971.85510300051,"BOG16","NYC16","BOG16_vs_NYC16",0,"Viruses_Order",5,"10376Viruses_Order"
