"","OTU","locs","hlevel","sign_rank","Kingdom","Phylum","Class","Order","Family","Genus"
"1",3708,"BER16_vs_BAL17","Eukarya_Order",2,"Eukaryota","Streptophyta","Magnoliopsida","Brassicales",NA,NA
"2",3708,"BER16_vs_ILR17","Eukarya_Order",2,"Eukaryota","Streptophyta","Magnoliopsida","Brassicales",NA,NA
"3",3708,"BER16_vs_SAC16","Eukarya_Order",2,"Eukaryota","Streptophyta","Magnoliopsida","Brassicales",NA,NA
"4",3708,"BER16_vs_TOK17","Eukarya_Order",2,"Eukaryota","Streptophyta","Magnoliopsida","Brassicales",NA,NA
"5",3708,"BOG16_vs_BAL17","Eukarya_Order",2,"Eukaryota","Streptophyta","Magnoliopsida","Brassicales",NA,NA
"6",3708,"BOG16_vs_NYC16","Eukarya_Order",3,"Eukaryota","Streptophyta","Magnoliopsida","Brassicales",NA,NA
"7",3708,"BOG16_vs_SAC16","Eukarya_Order",2,"Eukaryota","Streptophyta","Magnoliopsida","Brassicales",NA,NA
"8",3708,"BOG16_vs_TOK16","Eukarya_Order",3,"Eukaryota","Streptophyta","Magnoliopsida","Brassicales",NA,NA
"9",3708,"BOG16_vs_TOK17","Eukarya_Order",2,"Eukaryota","Streptophyta","Magnoliopsida","Brassicales",NA,NA
"10",3708,"MIN17_vs_SAN17","Eukarya_Order",2,"Eukaryota","Streptophyta","Magnoliopsida","Brassicales",NA,NA
"11",3708,"NYC16_vs_BAL17","Eukarya_Order",2,"Eukaryota","Streptophyta","Magnoliopsida","Brassicales",NA,NA
"12",3708,"NYC16_vs_ILR17","Eukarya_Order",2,"Eukaryota","Streptophyta","Magnoliopsida","Brassicales",NA,NA
"13",3708,"NYC16_vs_SAC16","Eukarya_Order",2,"Eukaryota","Streptophyta","Magnoliopsida","Brassicales",NA,NA
"14",3708,"SAC16_vs_BAL17","Eukarya_Order",2,"Eukaryota","Streptophyta","Magnoliopsida","Brassicales",NA,NA
"15",3708,"SAC16_vs_ILR17","Eukarya_Order",2,"Eukaryota","Streptophyta","Magnoliopsida","Brassicales",NA,NA
"16",3708,"SAC16_vs_TOK16","Eukarya_Order",2,"Eukaryota","Streptophyta","Magnoliopsida","Brassicales",NA,NA
"17",3708,"TOK16_vs_BAL17","Eukarya_Order",2,"Eukaryota","Streptophyta","Magnoliopsida","Brassicales",NA,NA
"18",3708,"BER16_vs_NYC16","Eukarya_Family",3,"Eukaryota","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae",NA
"19",3708,"BAL17_vs_ILR17","Eukarya_Genus",3,"Eukaryota","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Brassica"
"20",3708,"BER16_vs_BOG16","Eukarya_Genus",3,"Eukaryota","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Brassica"
"21",3708,"BOG16_vs_ILR17","Eukarya_Genus",3,"Eukaryota","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Brassica"
"22",3708,"TOK16_vs_ILR17","Eukarya_Genus",3,"Eukaryota","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Brassica"
"23",5761,"AKL16_vs_ILR16","Eukarya_Phylum",2,"Eukaryota","Heterolobosea",NA,NA,NA,NA
"24",5761,"AKL16_vs_NYC16","Eukarya_Phylum",3,"Eukaryota","Heterolobosea",NA,NA,NA,NA
"25",5761,"AKL16_vs_ZRH17","Eukarya_Phylum",2,"Eukaryota","Heterolobosea",NA,NA,NA,NA
"26",5761,"BER16_vs_ILR16","Eukarya_Phylum",2,"Eukaryota","Heterolobosea",NA,NA,NA,NA
"27",5761,"DOH17_vs_SAO17","Eukarya_Phylum",3,"Eukaryota","Heterolobosea",NA,NA,NA,NA
"28",5761,"MIN17_vs_SAN17","Eukarya_Phylum",3,"Eukaryota","Heterolobosea",NA,NA,NA,NA
"29",5761,"AKL16_vs_BAL17","Eukarya_Genus",3,"Eukaryota","Heterolobosea","","","Vahlkampfiidae","Naegleria"
