"","OTU","pvalues","model","score","loc1","loc2","locs","adj_pvalues","hlevel","sign_rank","OtuClass"
"1",9,2.46534032570566e-33,"nb",365.770153731721,"BER16","DOH17","BER16_vs_DOH17",4.97752211759972e-30,"AB_Genus",1,"9AB_Genus"
"2",9,8.13351939620239e-55,"nb",401.977716949159,"BER16","ILR17","BER16_vs_ILR17",3.28431513218653e-52,"AB_Genus",5,"9AB_Genus"
"3",22,4.446332559198e-58,"nb",629.829245024354,"AKL16","DEN16","AKL16_vs_DEN16",1.04488815141153e-55,"AB_Order",5,"22AB_Order"
"4",22,5.79646137927351e-43,"nb",640.16578591797,"BER16","DEN16","BER16_vs_DEN16",5.85152776237661e-40,"AB_Genus",3,"22AB_Genus"
"5",22,1.28529748832109e-52,"nb",495.275832058906,"BOG16","BAL17","BOG16_vs_BAL17",8.65862074632307e-50,"AB_Genus",4,"22AB_Genus"
"6",22,7.9964095018019e-44,"nb",643.726952370777,"BOG16","SAO17","BOG16_vs_SAO17",2.17902158924102e-41,"AB_Family",5,"22AB_Family"
"7",22,2.45321030677545e-70,"nb",559.162039393547,"DEN16","BAL17","DEN16_vs_BAL17",6.68499808596309e-68,"AB_Family",4,"22AB_Family"
"8",22,3.87214398283664e-105,"nb",569.396802256234,"DEN16","LIS16","DEN16_vs_LIS16",7.79075369346732e-102,"AB_Genus",2,"22AB_Genus"
"9",22,1.64286949442083e-91,"nb",699.608966114257,"DEN16","SAO17","DEN16_vs_SAO17",4.46860502482466e-89,"AB_Family",5,"22AB_Family"
"10",297,6.98825278397903e-23,"nb",573.835488291891,"BAL17","SAO17","BAL17_vs_SAO17",2.17428219433056e-20,"AB_Family",4,"297AB_Family"
"11",297,4.06588268317e-31,"nb",635.574733280439,"DEN17","SAO17","DEN17_vs_SAO17",1.10185420713907e-28,"AB_Family",5,"297AB_Family"
"12",297,1.12309100219624e-28,"nb",583.122459761062,"DOH17","SAO17","DOH17_vs_SAO17",2.25516673241005e-25,"AB_Genus",4,"297AB_Genus"
"13",297,5.24489643813551e-44,"nb",625.486892694122,"ILR17","SAO17","ILR17_vs_SAO17",1.05579765299668e-40,"AB_Genus",4,"297AB_Genus"
"14",297,7.31506540199539e-16,"nb",506.941579299243,"MIN17","SAO17","MIN17_vs_SAO17",1.47032814580107e-12,"AB_Genus",4,"297AB_Genus"
"15",297,1.54310117914068e-43,"nb",646.969220270935,"NYC17","SAO17","NYC17_vs_SAO17",4.19723520726265e-41,"AB_Family",4,"297AB_Family"
"16",297,1.05721415780078e-15,"nb",557.164524482785,"NYC17","TOK17","NYC17_vs_TOK17",1.06620047814208e-12,"AB_Genus",5,"297AB_Genus"
"17",297,2.21370787937407e-45,"nb",576.701912937253,"SAC16","SAO17","SAC16_vs_SAO17",5.20221351652906e-43,"AB_Order",5,"297AB_Order"
"18",297,2.96168146726217e-40,"nb",554.823643275765,"SAN17","SAO17","SAN17_vs_SAO17",5.94705638626243e-37,"AB_Genus",4,"297AB_Genus"
"19",297,1.78590905119021e-45,"nb",588.402428160311,"SAO17","VIE17","SAO17_vs_VIE17",3.59146310194351e-42,"AB_Genus",4,"297AB_Genus"
"20",297,3.01364100595381e-34,"nb",597.600119763186,"SAO17","ZRH17","SAO17_vs_ZRH17",6.06645934498503e-31,"AB_Genus",4,"297AB_Genus"
"21",297,2.18142739302411e-70,"nb",689.610237123439,"TOK16","SAO17","TOK16_vs_SAO17",2.20215095325784e-67,"AB_Genus",5,"297AB_Genus"
"22",297,6.45035269561231e-17,"nb",497.451917370136,"TOK17","VIE17","TOK17_vs_VIE17",1.29910103289632e-13,"AB_Genus",4,"297AB_Genus"
