"","OTU","pvalues","model","score","loc1","loc2","locs","adj_pvalues","hlevel","sign_rank","OtuClass"
"1",10279,0.000176047572702524,"zip",36.1043972865242,"BAL17","DEN17","BAL17_vs_DEN17",0.00572570356128939,"Viruses_Class",1,"10279Viruses_Class"
"2",10279,0.0487697937829376,"zip",23.6038436841138,"BAL17","TOK17","BAL17_vs_TOK17",0.282197001785504,"Viruses_Class",2,"10279Viruses_Class"
"3",10279,2.43354708442894e-06,"zip",66.2936543665058,"BER16","DEN17","BER16_vs_DEN17",6.08758305013255e-05,"Viruses_Class",2,"10279Viruses_Class"
"4",10279,1.43363914771236e-05,"p",119.313002536187,"BER16","NYC16","BER16_vs_NYC16",0.000370130048573622,"Viruses_Order",5,"10279Viruses_Order"
"5",10279,1.62964756523478e-10,"zip",75.9009648485395,"BER16","NYC17","BER16_vs_NYC17",8.22850404953621e-09,"Viruses_Order",1,"10279Viruses_Order"
"6",10279,4.28905625058276e-10,"zip",57.755878564542,"BER16","SAC16","BER16_vs_SAC16",2.65206644827701e-08,"Viruses_Family",1,"10279Viruses_Family"
"7",10279,4.58607750245943e-08,"zip",100.878723215304,"BOG16","NYC17","BOG16_vs_NYC17",8.49828239231258e-07,"Viruses_Order",4,"10279Viruses_Order"
"8",10279,7.4545333878361e-05,"zip",49.4755789404384,"DEN16","SAC16","DEN16_vs_SAC16",0.000463428824561399,"Viruses_Family",5,"10279Viruses_Family"
"9",10279,0.000727439548676658,"p",52.9535306393451,"DEN16","ZRH17","DEN16_vs_ZRH17",0.00407253801382685,"Viruses_Class",5,"10279Viruses_Class"
"10",10279,1.25877930462556e-05,"zip",36.6380606825742,"DEN17","ILR17","DEN17_vs_ILR17",0.000198653258566045,"Viruses_Class",3,"10279Viruses_Class"
"11",10279,0.143476821185217,"p",25.0687464517122,"DOH16","BAL17","DOH16_vs_BAL17",0.609249675038406,"Viruses_Class",4,"10279Viruses_Class"
"12",10279,0.321393418911198,"p",22.0448187019148,"DOH16","ILR16","DOH16_vs_ILR16",0.930809964551433,"Viruses_Order",4,"10279Viruses_Order"
"13",10279,0.0415559279328604,"p",20.1265580551634,"DOH16","ILR17","DOH16_vs_ILR17",0.213822781787393,"Viruses_Family",4,"10279Viruses_Family"
"14",10279,0.046721372129551,"zip",37.5744168964898,"DOH16","SAC16","DOH16_vs_SAC16",0.218298351088052,"Viruses_Family",5,"10279Viruses_Family"
"15",10279,0.0610333937528144,"zip",29.3408772435923,"DOH16","TOK17","DOH16_vs_TOK17",0.321860390843271,"Viruses_Family",3,"10279Viruses_Family"
"16",10279,0.0324284859756898,"p",24.8235441216376,"DOH16","ZRH17","DOH16_vs_ZRH17",0.258468465143516,"Viruses_Family",5,"10279Viruses_Family"
"17",10279,0.275464370168167,"p",36.3072306117365,"ILR16","DEN17","ILR16_vs_DEN17",0.634689255128091,"Viruses_Family",4,"10279Viruses_Family"
"18",10279,0.0575172008721174,"zip",35.8775573940019,"LIS16","DEN17","LIS16_vs_DEN17",0.2030064207725,"Viruses_Class",2,"10279Viruses_Class"
"19",10279,0.0306607020919907,"zip",31.6101585014346,"LIS16","SAC16","LIS16_vs_SAC16",0.106324582672226,"Viruses_Family",3,"10279Viruses_Family"
"20",10279,0.0176602181419881,"zip",33.1885156143877,"SAC16","SAN17","SAC16_vs_SAN17",0.145516066444803,"Viruses_Family",3,"10279Viruses_Family"
"21",10279,3.78633486536186e-08,"zip",32.1408847595112,"TOK16","DEN17","TOK16_vs_DEN17",8.26879092336168e-07,"Viruses_Genus",2,"10279Viruses_Genus"
"22",10279,2.25231628321523e-10,"zip",34.9845995725877,"TOK16","NYC17","TOK16_vs_NYC17",5.99616646064855e-09,"Viruses_Genus",2,"10279Viruses_Genus"
"23",10376,0.000296872901648184,"p",60.7687941764629,"BER16","SAO17","BER16_vs_SAO17",0.00242051876318189,"Viruses_Family",1,"10376Viruses_Family"
"24",10376,4.90714537160941e-11,"p",96.4744887037625,"BER16","TOK17","BER16_vs_TOK17",3.46736803810954e-09,"Viruses_Family",2,"10376Viruses_Family"
"25",10376,0.226028396855901,"p",30.519528489896,"DOH16","SAO17","DOH16_vs_SAO17",0.826422894679438,"Viruses_Family",3,"10376Viruses_Family"
"26",10376,0.142118381887175,"p",22.85923982231,"ILR16","LIS16","ILR16_vs_LIS16",0.713386323816702,"Viruses_Class",5,"10376Viruses_Class"
"27",10376,0.120382387773755,"p",32.9801087151826,"ILR16","SAO17","ILR16_vs_SAO17",0.271255449825341,"Viruses_Family",5,"10376Viruses_Family"
"28",10376,0.00682679782508088,"p",99.484048438684,"NYC16","SAO17","NYC16_vs_SAO17",0.0334739668248555,"Viruses_Family",4,"10376Viruses_Family"
"29",10376,1.39909553338303e-09,"nb",134.848657679342,"NYC16","TOK17","NYC16_vs_TOK17",2.46169065386522e-08,"Viruses_Family",2,"10376Viruses_Family"
"30",10376,0.0256502134644657,"nb",79.5271846641437,"NYC17","SAO17","NYC17_vs_SAO17",0.131764969829403,"Viruses_Phylum",5,"10376Viruses_Phylum"
"31",10376,0.000776638970203853,"nb",127.457374112738,"NYC17","TOK17","NYC17_vs_TOK17",0.00771394784231415,"Viruses_Class",4,"10376Viruses_Class"
"32",10376,0.0206206724335611,"p",68.4771889738523,"NYC17","VIE17","NYC17_vs_VIE17",0.195832348763447,"Viruses_Family",5,"10376Viruses_Family"
"33",10376,0.029821860548912,"p",59.2461673191312,"SAC16","SAO17","SAC16_vs_SAO17",0.0957721168359322,"Viruses_Family",4,"10376Viruses_Family"
"34",10376,0.000228911272836445,"nb",94.7712262781293,"SAC16","TOK17","SAC16_vs_TOK17",0.00159828831397573,"Viruses_Family",5,"10376Viruses_Family"
"35",10376,0.00425512144229788,"p",56.653987676372,"SAO17","VIE17","SAO17_vs_VIE17",0.0381833292672926,"Viruses_Family",5,"10376Viruses_Family"
"36",10376,0.00497708398707996,"nb",107.410752559545,"TOK16","SAO17","TOK16_vs_SAO17",0.0271204993184866,"Viruses_Family",3,"10376Viruses_Family"
"37",10376,4.24634099120318e-10,"nb",142.339472474946,"TOK16","TOK17","TOK16_vs_TOK17",1.16297075363727e-08,"Viruses_Family",2,"10376Viruses_Family"
"38",10376,8.50805676548532e-06,"p",92.3596822036716,"TOK17","VIE17","TOK17_vs_VIE17",0.000238225589433589,"Viruses_Family",1,"10376Viruses_Family"
"39",10376,0.000321525357730067,"p",88.5286190780972,"TOK17","ZRH17","TOK17_vs_ZRH17",0.00612765101119108,"Viruses_Family",5,"10376Viruses_Family"
"40",10397,0.0423991299194613,"p",23.1568440558075,"BOG16","SAO17","BOG16_vs_SAO17",0.144293813113005,"Viruses_Genus",5,"10397Viruses_Genus"
"41",10449,0.00119988694048185,"p",36.5017783996607,"AKL16","NYC17","AKL16_vs_NYC17",0.0101922980562278,"Viruses_Genus",3,"10449Viruses_Genus"
"42",10449,0.0462025289663965,"p",20.1945234985318,"AKL16","SAC16","AKL16_vs_SAC16",0.178441659170218,"Viruses_Genus",3,"10449Viruses_Genus"
"43",10449,0.00106856254090218,"p",26.571135364659,"AKL16","TOK17","AKL16_vs_TOK17",0.0106153738924919,"Viruses_Genus",1,"10449Viruses_Genus"
"44",10449,0.00101942751624599,"p",19.6030209706767,"AKL16","VIE17","AKL16_vs_VIE17",0.00965810567294644,"Viruses_Genus",5,"10449Viruses_Genus"
"45",10449,0.0721802037649333,"p",32.2420216381055,"DEN16","LIS16","DEN16_vs_LIS16",0.240473545436145,"Viruses_Genus",4,"10449Viruses_Genus"
"46",10449,0.00583459199765649,"p",36.2166067371754,"DEN16","MIN17","DEN16_vs_MIN17",0.0263648145200226,"Viruses_Genus",5,"10449Viruses_Genus"
"47",10449,5.96011841475182e-07,"zip",46.202411695446,"DEN17","NYC17","DEN17_vs_NYC17",2.73890364690211e-05,"Viruses_Genus",4,"10449Viruses_Genus"
"48",10449,3.09619906012482e-06,"zip",36.2717848021393,"DEN17","TOK17","DEN17_vs_TOK17",0.000111423471304748,"Viruses_Genus",1,"10449Viruses_Genus"
"49",10449,7.44593057147623e-06,"zip",29.3036655124321,"DEN17","VIE17","DEN17_vs_VIE17",0.000243325657070341,"Viruses_Genus",4,"10449Viruses_Genus"
"50",10449,9.43841721251574e-06,"zip",36.4921115471173,"DEN17","ZRH17","DEN17_vs_ZRH17",0.000388102080902699,"Viruses_Genus",3,"10449Viruses_Genus"
"51",10449,0.135308357629577,"p",21.2399181969827,"ILR16","LIS16","ILR16_vs_LIS16",0.697197798808197,"Viruses_Genus",3,"10449Viruses_Genus"
"52",10449,0.0402351626504845,"p",25.2145032960526,"ILR16","MIN17","ILR16_vs_MIN17",0.112218684707823,"Viruses_Genus",4,"10449Viruses_Genus"
"53",10449,1.96257512488434e-05,"p",44.4407884348352,"ILR17","MIN17","ILR17_vs_MIN17",0.000764076759272606,"Viruses_Genus",2,"10449Viruses_Genus"
"54",10449,0.00413175233909043,"p",40.4662033357653,"LIS16","ILR17","LIS16_vs_ILR17",0.0161085370040692,"Viruses_Genus",3,"10449Viruses_Genus"
"55",10449,0.000589818616419883,"p",39.3096874396935,"LIS16","NYC17","LIS16_vs_NYC17",0.00396953148484355,"Viruses_Genus",1,"10449Viruses_Genus"
"56",10449,0.031416075593625,"p",23.0024325385647,"LIS16","SAC16","LIS16_vs_SAC16",0.108555428864535,"Viruses_Genus",4,"10449Viruses_Genus"
"57",10449,0.295604913094838,"p",16.5599729468513,"LIS16","SAN17","LIS16_vs_SAN17",0.719067536589945,"Viruses_Genus",3,"10449Viruses_Genus"
"58",10449,0.000570743744889044,"p",29.3790444046919,"LIS16","TOK17","LIS16_vs_TOK17",0.00348921070930067,"Viruses_Genus",1,"10449Viruses_Genus"
"59",10449,0.000574567577132803,"p",22.4109300107096,"LIS16","VIE17","LIS16_vs_VIE17",0.0036205452460846,"Viruses_Genus",3,"10449Viruses_Genus"
"60",10449,0.00170144247960111,"p",29.5993703567768,"LIS16","ZRH17","LIS16_vs_ZRH17",0.00974889625885843,"Viruses_Genus",3,"10449Viruses_Genus"
"61",10449,2.79873849849759e-07,"p",43.2842725387634,"MIN17","NYC17","MIN17_vs_NYC17",5.15986214073877e-05,"Viruses_Genus",2,"10449Viruses_Genus"
"62",10449,0.118514596868272,"p",20.5345580459212,"MIN17","SAN17","MIN17_vs_SAN17",0.458405516188599,"Viruses_Genus",3,"10449Viruses_Genus"
"63",10449,2.2936563189564e-06,"p",33.3536295037618,"MIN17","TOK17","MIN17_vs_TOK17",0.000133844403112435,"Viruses_Genus",2,"10449Viruses_Genus"
"64",10449,6.41348370621182e-06,"p",26.3855151097795,"MIN17","VIE17","MIN17_vs_VIE17",0.000560196922125626,"Viruses_Genus",3,"10449Viruses_Genus"
"65",10449,6.8019460341172e-06,"p",33.5739554558467,"MIN17","ZRH17","MIN17_vs_ZRH17",0.000488845121557212,"Viruses_Genus",3,"10449Viruses_Genus"
"66",10449,0.00273687854588585,"zip",29.8952001418469,"SAC16","DEN17","SAC16_vs_DEN17",0.0157244069227692,"Viruses_Genus",5,"10449Viruses_Genus"
"67",10449,0.00252128465158793,"p",26.9770176376346,"SAC16","MIN17","SAC16_vs_MIN17",0.0198719843806846,"Viruses_Genus",2,"10449Viruses_Genus"
"68",10497,1.32545656602192e-10,"zip",44.3680167258355,"DEN16","TOK16","DEN16_vs_TOK16",4.2498957348721e-09,"Viruses_Genus",4,"10497Viruses_Genus"
"69",12657,2.04972208274041e-06,"zip",29.2589619457705,"BER16","BOG16","BER16_vs_BOG16",4.56865765430091e-05,"Viruses_Genus",5,"12657Viruses_Genus"
"70",12657,1.27849305309138e-06,"zip",24.6536324407771,"BER16","TOK16","BER16_vs_TOK16",6.36794622060309e-05,"Viruses_Genus",2,"12657Viruses_Genus"
"71",40058,0.00221105692621397,"p",18.270735224734,"AKL16","BOG16","AKL16_vs_BOG16",0.014135814120795,"Viruses_Phylum",4,"40058Viruses_Phylum"
"72",40058,0.00174135489993156,"p",24.7921804253635,"AKL16","TOK16","AKL16_vs_TOK16",0.0172013171555124,"Viruses_Class",5,"40058Viruses_Class"
"73",40058,0.000651946527745414,"p",38.2342441731961,"BER16","ILR16","BER16_vs_ILR16",0.00272848653866248,"Viruses_Family",3,"40058Viruses_Family"
"74",40058,0.000192130873431026,"p",33.1217482992396,"BOG16","ILR16","BOG16_vs_ILR16",0.000684920339642735,"Viruses_Phylum",1,"40058Viruses_Phylum"
"75",40058,0.0425491223746232,"p",30.5163810422194,"ILR16","DOH17","ILR16_vs_DOH17",0.11374517862523,"Viruses_Phylum",5,"40058Viruses_Phylum"
"76",40058,0.000197756083586915,"p",36.9013166509285,"ILR16","NYC16","ILR16_vs_NYC16",0.00132978866977241,"Viruses_Class",5,"40058Viruses_Class"
"77",40058,1.05085510892831e-05,"p",32.2781883828337,"ILR16","TOK16","ILR16_vs_TOK16",6.02796336755802e-05,"Viruses_Family",1,"40058Viruses_Family"
"78",50292,8.75335917890294e-06,"p",91.653929156359,"TOK16","TOK17","TOK16_vs_TOK17",0.000106640061996773,"Viruses_Genus",4,"50292Viruses_Genus"
"79",56947,0.000382683853255685,"p",27.7109787077628,"AKL16","BAL17","AKL16_vs_BAL17",0.00445045640353817,"Viruses_Class",2,"56947Viruses_Class"
"80",56947,0.0362370321108,"p",36.6218145850722,"AKL16","DEN16","AKL16_vs_DEN16",0.195734032483439,"Viruses_Family",3,"56947Viruses_Family"
"81",56947,0.0171115522755286,"zip",35.0586092409711,"AKL16","DEN17","AKL16_vs_DEN17",0.107377213372359,"Viruses_Family",2,"56947Viruses_Family"
"82",56947,0.00037622215802721,"p",23.7444926332381,"AKL16","DOH17","AKL16_vs_DOH17",0.0041002097791502,"Viruses_Class",4,"56947Viruses_Class"
"83",56947,0.01436032933452,"p",24.4855726013899,"AKL16","ILR16","AKL16_vs_ILR16",0.0649365989499846,"Viruses_Class",2,"56947Viruses_Class"
"84",56947,0.000143734754607365,"p",56.5204745064169,"AKL16","ILR17","AKL16_vs_ILR17",0.00115061089412323,"Viruses_Class",4,"56947Viruses_Class"
"85",56947,0.278103178051827,"p",20.729442734022,"AKL16","LIS16","AKL16_vs_LIS16",0.787558357272499,"Viruses_Class",2,"56947Viruses_Class"
"86",56947,0.0234976838289739,"p",28.4694522368406,"AKL16","MIN17","AKL16_vs_MIN17",0.103954156798505,"Viruses_Order",1,"56947Viruses_Order"
"87",56947,6.91967040451974e-05,"p",94.1840438735295,"AKL16","NYC16","AKL16_vs_NYC16",0.000891927097768894,"Viruses_Class",3,"56947Viruses_Class"
"88",56947,4.71199290169114e-07,"p",50.5273850622266,"AKL16","NYC17","AKL16_vs_NYC17",9.25264060695715e-06,"Viruses_Class",1,"56947Viruses_Class"
"89",56947,5.27595233675862e-06,"p",24.8661219832611,"AKL16","VIE17","AKL16_vs_VIE17",0.000110271431282787,"Viruses_Class",3,"56947Viruses_Class"
"90",56947,0.00127483223708256,"p",24.2194401835162,"AKL16","ZRH17","AKL16_vs_ZRH17",0.0136732946330697,"Viruses_Genus",5,"56947Viruses_Genus"
"91",56947,0.00334325481038993,"p",27.251296929294,"BAL17","MIN17","BAL17_vs_MIN17",0.0325169679483568,"Viruses_Genus",3,"56947Viruses_Genus"
"92",56947,0.00227567363184805,"p",34.4345792911841,"BAL17","SAN17","BAL17_vs_SAN17",0.0118340816463552,"Viruses_Class",4,"56947Viruses_Class"
"93",56947,0.0352583734019966,"p",43.9181239911542,"BAL17","SAO17","BAL17_vs_SAO17",0.312981937807578,"Viruses_Genus",3,"56947Viruses_Genus"
"94",56947,0.0651119480032535,"zip",50.9330262481899,"BAL17","TOK17","BAL17_vs_TOK17",0.347222223673182,"Viruses_Genus",3,"56947Viruses_Genus"
"95",56947,1.15797708068417e-05,"zip",71.4447469470364,"BER16","DEN17","BER16_vs_DEN17",0.000236389748898194,"Viruses_Family",4,"56947Viruses_Family"
"96",56947,6.69681540884926e-06,"p",41.8330091007811,"BER16","MIN17","BER16_vs_MIN17",0.000137410281170326,"Viruses_Genus",1,"56947Viruses_Genus"
"97",56947,0.00206182523005836,"nb",56.991286382962,"BER16","SAO17","BER16_vs_SAO17",0.013098184310332,"Viruses_Genus",2,"56947Viruses_Genus"
"98",56947,0.00133043269925018,"nb",96.3386868434724,"BOG16","MIN17","BOG16_vs_MIN17",0.0151940498710546,"Viruses_Order",5,"56947Viruses_Order"
"99",56947,0.0189416092870821,"nb",86.5200804988248,"BOG16","SAO17","BOG16_vs_SAO17",0.073294015655624,"Viruses_Genus",3,"56947Viruses_Genus"
"100",56947,3.48851408508591e-05,"zip",94.3768312549147,"BOG16","TOK17","BOG16_vs_TOK17",0.000304313583053368,"Viruses_Genus",5,"56947Viruses_Genus"
