"","OTU","pvalues","model","score","loc1","loc2","locs","adj_pvalues","hlevel","sign_rank","OtuClass"
"1",3708,0.00499344581594475,"zinb",25.7294809571152,"BAL17","ILR17","BAL17_vs_ILR17",0.00499344581594475,"Eukarya_Genus",3,"3708Eukarya_Genus"
"2",3708,0.052048426725059,"zinb",59.6347808385423,"BER16","BAL17","BER16_vs_BAL17",0.052048426725059,"Eukarya_Genus",3,"3708Eukarya_Genus"
"3",3708,0.272041605794295,"zinb",72.4643536961833,"BER16","DEN16","BER16_vs_DEN16",0.408062408691443,"Eukarya_Class",3,"3708Eukarya_Class"
"4",3708,0.705712084695239,"zinb",55.9644362093123,"BER16","ILR17","BER16_vs_ILR17",0.705712084695239,"Eukarya_Order",2,"3708Eukarya_Order"
"5",3708,0.0967577006669295,"zinb",54.0057547939503,"BER16","MIN17","BER16_vs_MIN17",0.0967577006669295,"Eukarya_Order",2,"3708Eukarya_Order"
"6",3708,0.284740788928894,"zinb",99.4478065896896,"BER16","NYC16","BER16_vs_NYC16",0.620655238329433,"Eukarya_Class",2,"3708Eukarya_Class"
"7",3708,0.0117302998196159,"zinb",68.325110949052,"BER16","SAC16","BER16_vs_SAC16",0.0234605996392318,"Eukarya_Genus",3,"3708Eukarya_Genus"
"8",3708,0.000645244426568445,"zinb",82.7553684435335,"BER16","TOK16","BER16_vs_TOK16",0.00193573327970534,"Eukarya_Order",2,"3708Eukarya_Order"
"9",3708,0.000140754669498816,"zinb",71.1027267430643,"BER16","TOK17","BER16_vs_TOK17",0.000281509338997632,"Eukarya_Order",2,"3708Eukarya_Order"
"10",3708,0.0619477184434414,"zinb",71.148953001766,"BOG16","BAL17","BOG16_vs_BAL17",0.0619477184434414,"Eukarya_Order",2,"3708Eukarya_Order"
"11",3708,0.225144485564426,"zinb",67.6596569041461,"BOG16","ILR17","BOG16_vs_ILR17",0.225144485564426,"Eukarya_Order",2,"3708Eukarya_Order"
"12",3708,0.0683929608826017,"zinb",110.518824111128,"BOG16","NYC16","BOG16_vs_NYC16",0.341964804413008,"Eukarya_Order",3,"3708Eukarya_Order"
"13",3708,0.00121363889488159,"zinb",77.4364046228479,"BOG16","SAC16","BOG16_vs_SAC16",0.00242727778976318,"Eukarya_Order",2,"3708Eukarya_Order"
"14",3708,0.00961894608584615,"zinb",92.374660593753,"BOG16","TOK16","BOG16_vs_TOK16",0.0480947304292308,"Eukarya_Order",3,"3708Eukarya_Order"
"15",3708,0.0139162791245863,"zinb",38.2166608345694,"DEN16","ILR17","DEN16_vs_ILR17",0.0139162791245863,"Eukarya_Order",2,"3708Eukarya_Order"
"16",3708,0.496047774222129,"zinb",35.992536470654,"DEN16","MIN17","DEN16_vs_MIN17",0.496047774222129,"Eukarya_Order",2,"3708Eukarya_Order"
"17",3708,0.00395098855847073,"zinb",80.7449745276395,"DEN16","NYC16","DEN16_vs_NYC16",0.0059264828377061,"Eukarya_Class",3,"3708Eukarya_Class"
"18",3708,0.073127182370477,"zinb",20.411936333518,"ILR17","MIN17","ILR17_vs_MIN17",0.073127182370477,"Eukarya_Order",2,"3708Eukarya_Order"
"19",3708,0.0477912749023024,"zinb",26.4773019591952,"ILR17","SAN17","ILR17_vs_SAN17",0.0477912749023024,"Eukarya_Order",2,"3708Eukarya_Order"
"20",3708,0.22917259351557,"zinb",40.0376101276436,"ILR17","TOK17","ILR17_vs_TOK17",0.22917259351557,"Eukarya_Order",2,"3708Eukarya_Order"
"21",3708,0.930335880606969,"zinb",24.2529777055902,"MIN17","SAN17","MIN17_vs_SAN17",0.930335880606969,"Eukarya_Phylum",2,"3708Eukarya_Phylum"
"22",3708,0.977788334100092,"zinb",39.2264078944978,"MIN17","TOK17","MIN17_vs_TOK17",0.977788334100092,"Eukarya_Order",2,"3708Eukarya_Order"
"23",3708,0.000260184013712039,"zinb",68.2579127862882,"NYC16","BAL17","NYC16_vs_BAL17",0.000260184013712039,"Eukarya_Order",2,"3708Eukarya_Order"
"24",3708,0.682218051117662,"zinb",65.1645796495532,"NYC16","ILR17","NYC16_vs_ILR17",0.682218051117662,"Eukarya_Order",2,"3708Eukarya_Order"
"25",3708,0.0464146287282617,"zinb",62.9404196854118,"NYC16","MIN17","NYC16_vs_MIN17",0.0464146287282617,"Eukarya_Order",2,"3708Eukarya_Order"
"26",3708,1.49045994754519e-08,"zinb",74.2802036299513,"NYC16","SAC16","NYC16_vs_SAC16",2.98091989509039e-08,"Eukarya_Order",2,"3708Eukarya_Order"
"27",3708,6.03554084649588e-07,"zinb",80.8663854573572,"NYC16","TOK17","NYC16_vs_TOK17",1.20710816929918e-06,"Eukarya_Order",2,"3708Eukarya_Order"
"28",3708,0.475187640473629,"zinb",34.8451477659817,"SAC16","BAL17","SAC16_vs_BAL17",0.475187640473629,"Eukarya_Order",2,"3708Eukarya_Order"
"29",3708,0.000219145266859235,"zinb",31.7518419204765,"SAC16","ILR17","SAC16_vs_ILR17",0.000219145266859235,"Eukarya_Genus",3,"3708Eukarya_Genus"
"30",3708,0.126215855294731,"zinb",29.5276543171983,"SAC16","MIN17","SAC16_vs_MIN17",0.126215855294731,"Eukarya_Order",2,"3708Eukarya_Order"
"31",3708,0.041413002672718,"zinb",35.5929989356957,"SAC16","SAN17","SAC16_vs_SAN17",0.082826005345436,"Eukarya_Order",2,"3708Eukarya_Order"
"32",3708,2.89258943032206e-09,"zinb",56.2410754680272,"SAC16","TOK16","SAC16_vs_TOK16",5.78517886064412e-09,"Eukarya_Order",2,"3708Eukarya_Order"
"33",3708,0.817969473366599,"zinb",47.747642913625,"SAC16","TOK17","SAC16_vs_TOK17",0.817969473366599,"Eukarya_Phylum",2,"3708Eukarya_Phylum"
"34",3708,3.11667141253172e-05,"zinb",50.2187923883288,"TOK16","BAL17","TOK16_vs_BAL17",3.11667141253172e-05,"Eukarya_Order",2,"3708Eukarya_Order"
"35",3708,0.757240144867862,"zinb",47.1254351841959,"TOK16","ILR17","TOK16_vs_ILR17",0.757240144867862,"Eukarya_Order",2,"3708Eukarya_Order"
"36",5761,0.437807017788873,"zinb",89.3748228190024,"AKL16","DOH16","AKL16_vs_DOH16",0.437807017788873,"Eukarya_Genus",3,"5761Eukarya_Genus"
"37",5761,0.259011964867755,"zinb",100.337614388172,"AKL16","DOH17","AKL16_vs_DOH17",0.259011964867755,"Eukarya_Genus",3,"5761Eukarya_Genus"
"38",5761,0.408658384170545,"zinb",47.2789818404742,"AKL16","ILR16","AKL16_vs_ILR16",0.408658384170545,"Eukarya_Family",3,"5761Eukarya_Family"
"39",5761,0.102268931988143,"zinb",58.3946964866627,"AKL16","MIN17","AKL16_vs_MIN17",0.102268931988143,"Eukarya_Genus",3,"5761Eukarya_Genus"
"40",5761,0.0317655890744999,"zinb",112.475163024699,"AKL16","SAN17","AKL16_vs_SAN17",0.0635311781489997,"Eukarya_Genus",3,"5761Eukarya_Genus"
"41",5761,0.0776524562130684,"zinb",125.563898231781,"AKL16","SAO17","AKL16_vs_SAO17",0.0776524562130684,"Eukarya_Genus",3,"5761Eukarya_Genus"
"42",5761,0.0467916132001819,"zinb",204.336977883698,"AKL16","TOK17","AKL16_vs_TOK17",0.0467916132001819,"Eukarya_Genus",3,"5761Eukarya_Genus"
"43",5761,0.486808017345929,"zinb",227.258866647625,"BAL17","DEN17","BAL17_vs_DEN17",0.486808017345929,"Eukarya_Genus",3,"5761Eukarya_Genus"
"44",5761,0.00646398554320889,"zinb",182.697856839528,"BAL17","DOH17","BAL17_vs_DOH17",0.00646398554320889,"Eukarya_Genus",3,"5761Eukarya_Genus"
"45",5761,0.0288110085329151,"zinb",140.708868145888,"BAL17","MIN17","BAL17_vs_MIN17",0.0576220170658303,"Eukarya_Genus",3,"5761Eukarya_Genus"
"46",5761,0.825875490605404,"zinb",250.107492991178,"BAL17","NYC17","BAL17_vs_NYC17",0.825875490605404,"Eukarya_Genus",3,"5761Eukarya_Genus"
"47",5761,0.000791277383171901,"zinb",195.719514039209,"BAL17","SAN17","BAL17_vs_SAN17",0.0015825547663438,"Eukarya_Genus",3,"5761Eukarya_Genus"
"48",5761,2.80601257954839e-05,"zinb",208.894431967834,"BAL17","SAO17","BAL17_vs_SAO17",2.80601257954839e-05,"Eukarya_Genus",3,"5761Eukarya_Genus"
"49",5761,0.00436318842479385,"zinb",295.490012253494,"BAL17","TOK17","BAL17_vs_TOK17",0.0087263768495877,"Eukarya_Genus",3,"5761Eukarya_Genus"
"50",5761,0.00259281749312387,"zinb",316.364590030573,"BER16","DEN17","BER16_vs_DEN17",0.00518563498624775,"Eukarya_Genus",3,"5761Eukarya_Genus"
"51",5761,0.00042625289222424,"zinb",254.231410174104,"BER16","DOH16","BER16_vs_DOH16",0.000852505784448481,"Eukarya_Genus",3,"5761Eukarya_Genus"
"52",5761,4.62814243509581e-05,"zinb",269.496819557502,"BER16","DOH17","BER16_vs_DOH17",9.25628487019162e-05,"Eukarya_Genus",3,"5761Eukarya_Genus"
"53",5761,0.000167263949200504,"zinb",215.972208148998,"BER16","ILR16","BER16_vs_ILR16",0.000167263949200504,"Eukarya_Genus",2,"5761Eukarya_Genus"
"54",5761,0.0208668263019063,"zinb",331.264570302984,"BER16","NYC17","BER16_vs_NYC17",0.0626004789057189,"Eukarya_Genus",3,"5761Eukarya_Genus"
"55",5761,1.03641053217745e-08,"zinb",298.1990861089,"BER16","SAO17","BER16_vs_SAO17",2.07282106435491e-08,"Eukarya_Genus",3,"5761Eukarya_Genus"
"56",5761,0.000688410379447617,"zinb",320.664357709818,"BOG16","DEN16","BOG16_vs_DEN16",0.00137682075889523,"Eukarya_Phylum",3,"5761Eukarya_Phylum"
"57",5761,0.119259349567606,"zinb",296.919471476346,"BOG16","DEN17","BOG16_vs_DEN17",0.357778048702817,"Eukarya_Genus",3,"5761Eukarya_Genus"
"58",5761,0.679147103561554,"zinb",246.040016800107,"BOG16","DOH16","BOG16_vs_DOH16",0.811550373403357,"Eukarya_Phylum",3,"5761Eukarya_Phylum"
"59",5761,0.167316716386915,"zinb",252.75137152352,"BOG16","DOH17","BOG16_vs_DOH17",0.167316716386915,"Eukarya_Phylum",3,"5761Eukarya_Phylum"
"60",5761,1.77955802292957e-05,"zinb",211.716619025784,"BOG16","MIN17","BOG16_vs_MIN17",3.55911604585913e-05,"Eukarya_Genus",3,"5761Eukarya_Genus"
"61",5761,1.07021829056842e-05,"zinb",375.349555017749,"BOG16","TOK17","BOG16_vs_TOK17",3.21065487170527e-05,"Eukarya_Genus",3,"5761Eukarya_Genus"
"62",5761,0.168813722139842,"zinb",243.947309240447,"DEN16","BAL17","DEN16_vs_BAL17",0.337627444279684,"Eukarya_Genus",3,"5761Eukarya_Genus"
