"","OTU","locs","hlevel","sign_rank","Kingdom","Phylum","Class","Order","Family","Genus"
"1",3708,"NYC16_vs_VIE17","Eukarya_Phylum",2,"Eukaryota","Streptophyta",NA,NA,NA,NA
"2",3708,"NYC16_vs_ZRH17","Eukarya_Phylum",3,"Eukaryota","Streptophyta",NA,NA,NA,NA
"3",3708,"AKL16_vs_NYC16","Eukarya_Class",2,"Eukaryota","Streptophyta","Magnoliopsida",NA,NA,NA
"4",3708,"DOH16_vs_NYC16","Eukarya_Class",2,"Eukaryota","Streptophyta","Magnoliopsida",NA,NA,NA
"5",3708,"ILR16_vs_NYC16","Eukarya_Class",2,"Eukaryota","Streptophyta","Magnoliopsida",NA,NA,NA
"6",3708,"LIS16_vs_NYC16","Eukarya_Class",2,"Eukaryota","Streptophyta","Magnoliopsida",NA,NA,NA
"7",3708,"NYC16_vs_DEN17","Eukarya_Class",2,"Eukaryota","Streptophyta","Magnoliopsida",NA,NA,NA
"8",3708,"NYC16_vs_SAO17","Eukarya_Class",3,"Eukaryota","Streptophyta","Magnoliopsida",NA,NA,NA
"9",3708,"NYC16_vs_TOK17","Eukarya_Class",2,"Eukaryota","Streptophyta","Magnoliopsida",NA,NA,NA
"10",5761,"AKL16_vs_BOG16","Eukarya_Phylum",2,"Eukaryota","Heterolobosea",NA,NA,NA,NA
"11",5761,"AKL16_vs_DOH17","Eukarya_Phylum",2,"Eukaryota","Heterolobosea",NA,NA,NA,NA
"12",5761,"AKL16_vs_ILR17","Eukarya_Phylum",2,"Eukaryota","Heterolobosea",NA,NA,NA,NA
"13",5761,"AKL16_vs_MIN17","Eukarya_Phylum",2,"Eukaryota","Heterolobosea",NA,NA,NA,NA
"14",5761,"AKL16_vs_NYC17","Eukarya_Phylum",2,"Eukaryota","Heterolobosea",NA,NA,NA,NA
"15",5761,"AKL16_vs_SAC16","Eukarya_Phylum",2,"Eukaryota","Heterolobosea",NA,NA,NA,NA
"16",5761,"AKL16_vs_TOK16","Eukarya_Phylum",2,"Eukaryota","Heterolobosea",NA,NA,NA,NA
"17",5761,"AKL16_vs_VIE17","Eukarya_Phylum",2,"Eukaryota","Heterolobosea",NA,NA,NA,NA
