"","OTU","pvalues","model","score","loc1","loc2","locs","adj_pvalues","hlevel","sign_rank","OtuClass"
"1",10261,6.88453520547149e-05,"zinb",66.744062928741,"DOH16","TOK16","DOH16_vs_TOK16",0.00123921633698487,"Viruses_Genus",2,"10261Viruses_Genus"
"2",10279,0.000172173327329426,"zinb",38.1043405136007,"BAL17","DEN17","BAL17_vs_DEN17",0.000860866636647131,"Viruses_Class",2,"10279Viruses_Class"
"3",10279,1.6754615099543e-05,"zinb",84.2077947826221,"BER16","NYC17","BER16_vs_NYC17",0.000234564611393602,"Viruses_Family",3,"10279Viruses_Family"
"4",10279,4.30461607599553e-10,"zinb",59.755828758519,"BER16","SAC16","BER16_vs_SAC16",9.47015536719016e-09,"Viruses_Family",1,"10279Viruses_Family"
"5",10279,7.04212072860286e-05,"zinb",50.666976702289,"DEN16","SAC16","DEN16_vs_SAC16",0.000352106036430143,"Viruses_Order",3,"10279Viruses_Order"
"6",10279,1.21718944060112e-05,"zinb",38.6380880611151,"DEN17","ILR17","DEN17_vs_ILR17",7.30313664360674e-05,"Viruses_Class",3,"10279Viruses_Class"
"7",10279,0.151275433355216,"zinb",41.8291821556951,"DOH16","DEN17","DOH16_vs_DEN17",0.453826300065648,"Viruses_Family",2,"10279Viruses_Family"
"8",10279,0.00464939034485409,"zinb",30.8697761666424,"DOH16","ILR17","DOH16_vs_ILR17",0.0185975613794163,"Viruses_Class",3,"10279Viruses_Class"
"9",10279,0.00346517878703778,"zinb",24.820954794915,"ILR16","BAL17","ILR16_vs_BAL17",0.0103955363611133,"Viruses_Class",3,"10279Viruses_Class"
"10",10279,0.000755179128590223,"zinb",25.3546439330828,"ILR16","ILR17","ILR16_vs_ILR17",0.00188794782147556,"Viruses_Class",3,"10279Viruses_Class"
"11",10279,0.108693693494653,"zinb",24.5941234234587,"ILR16","LIS16","ILR16_vs_LIS16",0.369669311755556,"Viruses_Class",3,"10279Viruses_Class"
"12",10279,0.0781727687482616,"zinb",35.8649406168944,"LIS16","DEN17","LIS16_vs_DEN17",0.119604944097176,"Viruses_Family",3,"10279Viruses_Family"
"13",10279,0.030641080773107,"zinb",33.6101587735602,"LIS16","SAC16","LIS16_vs_SAC16",0.104766484868283,"Viruses_Family",3,"10279Viruses_Family"
"14",10279,0.0175540089712958,"zinb",35.1885151402656,"SAC16","SAN17","SAC16_vs_SAN17",0.228202116626846,"Viruses_Family",1,"10279Viruses_Family"
"15",10279,3.18587363326829e-08,"zinb",34.1408314264245,"TOK16","DEN17","TOK16_vs_DEN17",3.98234204158536e-07,"Viruses_Genus",2,"10279Viruses_Genus"
"16",10279,1.81864901464135e-10,"zinb",36.9845837696866,"TOK16","NYC17","TOK16_vs_NYC17",1.23668132995612e-08,"Viruses_Genus",2,"10279Viruses_Genus"
"17",10376,0.153165587591584,"zinb",20.7911129069767,"AKL16","LIS16","AKL16_vs_LIS16",0.765827937957922,"Viruses_Class",2,"10376Viruses_Class"
"18",10376,0.000445544822899811,"zinb",66.7197349210583,"BER16","SAO17","BER16_vs_SAO17",0.00356435858319849,"Viruses_Family",1,"10376Viruses_Family"
"19",10376,2.08419881046792e-09,"zinb",100.889076278125,"BER16","TOK17","BER16_vs_TOK17",2.08419881046792e-08,"Viruses_Family",2,"10376Viruses_Family"
"20",10376,0.0167639321816112,"zinb",29.6120135931244,"DEN16","LIS16","DEN16_vs_LIS16",0.0754376948172503,"Viruses_Family",2,"10376Viruses_Family"
"21",10376,0.196655964491003,"zinb",22.1305536837401,"DOH16","LIS16","DOH16_vs_LIS16",0.294983946736504,"Viruses_Family",2,"10376Viruses_Family"
"22",10376,0.0177420313743111,"zinb",48.0865120584405,"LIS16","ILR17","LIS16_vs_ILR17",0.0443550784357777,"Viruses_Phylum",3,"10376Viruses_Phylum"
"23",10376,0.253729377840751,"zinb",29.8827344757105,"LIS16","SAN17","LIS16_vs_SAN17",0.507458755681501,"Viruses_Family",2,"10376Viruses_Family"
"24",10376,0.0105248466123555,"zinb",104.637721401836,"NYC16","SAO17","NYC16_vs_SAO17",0.0420993864494218,"Viruses_Family",3,"10376Viruses_Family"
"25",10376,4.93310762224735e-09,"zinb",138.848832759835,"NYC16","TOK17","NYC16_vs_TOK17",9.86621524449471e-08,"Viruses_Family",2,"10376Viruses_Family"
"26",10376,0.00514221081233962,"zinb",111.410808015801,"TOK16","SAO17","TOK16_vs_SAO17",0.041137686498717,"Viruses_Family",3,"10376Viruses_Family"
"27",10376,3.51734725732073e-09,"zinb",146.339582441901,"TOK16","TOK17","TOK16_vs_TOK17",7.38642924037353e-08,"Viruses_Family",2,"10376Viruses_Family"
"28",10376,5.11589197234992e-05,"zinb",96.6828745253553,"TOK17","VIE17","TOK17_vs_VIE17",0.000562748116958491,"Viruses_Family",1,"10376Viruses_Family"
"29",10449,0.00120037247482201,"zinb",42.5018183236635,"AKL16","NYC17","AKL16_vs_NYC17",0.00840260732375406,"Viruses_Genus",2,"10449Viruses_Genus"
"30",10449,0.00106889186346302,"zinb",32.5712108595849,"AKL16","TOK17","AKL16_vs_TOK17",0.0149644860884823,"Viruses_Genus",2,"10449Viruses_Genus"
"31",10449,5.96579743366717e-07,"zinb",48.2024564124913,"DEN17","NYC17","DEN17_vs_NYC17",8.35211640713404e-06,"Viruses_Genus",3,"10449Viruses_Genus"
"32",10449,3.09360097618063e-06,"zinb",38.2717912391452,"DEN17","TOK17","DEN17_vs_TOK17",4.02168126903483e-05,"Viruses_Genus",1,"10449Viruses_Genus"
"33",10449,0.00419076643149883,"zinb",46.9975078206237,"ILR16","NYC17","ILR16_vs_NYC17",0.0181911696935698,"Viruses_Genus",1,"10449Viruses_Genus"
"34",10449,0.00272237532606599,"zinb",37.0668774740906,"ILR16","TOK17","ILR16_vs_TOK17",0.010889501304264,"Viruses_Genus",3,"10449Viruses_Genus"
"35",10449,0.00160375137873877,"zinb",44.8545919016134,"LIS16","NYC17","LIS16_vs_NYC17",0.00481125413621632,"Viruses_Genus",1,"10449Viruses_Genus"
