"","OTU","pvalues","model","score","loc1","loc2","locs","adj_pvalues","hlevel","sign_rank","OtuClass"
"1",3708,0.0049938259046638,"zip",23.7294725549663,"BAL17","ILR17","BAL17_vs_ILR17",0.0049938259046638,"Eukarya_Genus",3,"3708Eukarya_Genus"
"2",3708,7.83771863584389e-06,"zip",61.2206414441726,"BER16","BAL17","BER16_vs_BAL17",7.83771863584389e-06,"Eukarya_Order",2,"3708Eukarya_Order"
"3",3708,1.36416217980406e-06,"zip",108.429088675211,"BER16","BOG16","BER16_vs_BOG16",4.09248653941218e-06,"Eukarya_Genus",3,"3708Eukarya_Genus"
"4",3708,0.847980987164082,"zip",58.1271863940394,"BER16","ILR17","BER16_vs_ILR17",0.847980987164082,"Eukarya_Order",2,"3708Eukarya_Order"
"5",3708,0.151478733965681,"zip",100.653782249798,"BER16","NYC16","BER16_vs_NYC16",0.227218100948521,"Eukarya_Family",3,"3708Eukarya_Family"
"6",3708,1.02568399908288e-11,"zip",67.2431859478201,"BER16","SAC16","BER16_vs_SAC16",2.05136799816576e-11,"Eukarya_Order",2,"3708Eukarya_Order"
"7",3708,7.7230232346888e-17,"zip",74.3119752969885,"BER16","TOK17","BER16_vs_TOK17",1.54460464693776e-16,"Eukarya_Order",2,"3708Eukarya_Order"
"8",3708,0.00945486781514583,"zip",74.0348754696554,"BOG16","BAL17","BOG16_vs_BAL17",0.00945486781514583,"Eukarya_Order",2,"3708Eukarya_Order"
"9",3708,0.151909141170824,"zip",70.9416937129171,"BOG16","ILR17","BOG16_vs_ILR17",0.151909141170824,"Eukarya_Genus",3,"3708Eukarya_Genus"
"10",3708,0.00722103257063875,"zip",113.46990680993,"BOG16","NYC16","BOG16_vs_NYC16",0.0361051628531937,"Eukarya_Order",3,"3708Eukarya_Order"
"11",3708,5.66145664611922e-06,"zip",80.0571666451521,"BOG16","SAC16","BOG16_vs_SAC16",1.13229132922384e-05,"Eukarya_Order",2,"3708Eukarya_Order"
"12",3708,0.000830247497383346,"zip",95.4307724346806,"BOG16","TOK16","BOG16_vs_TOK16",0.00415123748691673,"Eukarya_Order",3,"3708Eukarya_Order"
"13",3708,7.89260929179418e-09,"zip",87.126172533974,"BOG16","TOK17","BOG16_vs_TOK17",1.57852185835884e-08,"Eukarya_Order",2,"3708Eukarya_Order"
"14",3708,0.930323212683873,"zip",22.2531389628021,"MIN17","SAN17","MIN17_vs_SAN17",0.930323212683873,"Eukarya_Order",2,"3708Eukarya_Order"
"15",3708,0.000260044158504616,"zip",66.2578464420375,"NYC16","BAL17","NYC16_vs_BAL17",0.000260044158504616,"Eukarya_Order",2,"3708Eukarya_Order"
"16",3708,0.682760848667574,"zip",63.1645847780256,"NYC16","ILR17","NYC16_vs_ILR17",0.682760848667574,"Eukarya_Order",2,"3708Eukarya_Order"
"17",3708,1.48899173927223e-08,"zip",72.2801376175085,"NYC16","SAC16","NYC16_vs_SAC16",2.97798347854446e-08,"Eukarya_Order",2,"3708Eukarya_Order"
"18",3708,0.475184423465445,"zip",32.8451062772094,"SAC16","BAL17","SAC16_vs_BAL17",0.475184423465445,"Eukarya_Order",2,"3708Eukarya_Order"
"19",3708,0.000223083129282871,"zip",29.7518064134509,"SAC16","ILR17","SAC16_vs_ILR17",0.000223083129282871,"Eukarya_Order",2,"3708Eukarya_Order"
"20",3708,2.8907303725277e-09,"zip",54.241003242235,"SAC16","TOK16","SAC16_vs_TOK16",5.78146074505539e-09,"Eukarya_Order",2,"3708Eukarya_Order"
"21",3708,3.11475981736936e-05,"zip",48.2187120667433,"TOK16","BAL17","TOK16_vs_BAL17",3.11475981736936e-05,"Eukarya_Order",2,"3708Eukarya_Order"
"22",3708,0.757270903183125,"zip",45.1254356825424,"TOK16","ILR17","TOK16_vs_ILR17",0.757270903183125,"Eukarya_Genus",3,"3708Eukarya_Genus"
"23",5761,0.943449797853261,"zip",264.612132573207,"AKL16","BAL17","AKL16_vs_BAL17",0.943449797853261,"Eukarya_Genus",3,"5761Eukarya_Genus"
"24",5761,0.120551585173616,"zip",136.180214462194,"AKL16","DOH16","AKL16_vs_DOH16",0.120551585173616,"Eukarya_Genus",3,"5761Eukarya_Genus"
"25",5761,0.0450658149308027,"zip",123.347646065799,"AKL16","DOH17","AKL16_vs_DOH17",0.0450658149308027,"Eukarya_Genus",3,"5761Eukarya_Genus"
"26",5761,0.407084121668478,"zip",45.2789381445881,"AKL16","ILR16","AKL16_vs_ILR16",0.407084121668478,"Eukarya_Phylum",2,"5761Eukarya_Phylum"
"27",5761,0.856195225859146,"zip",442.54661698792,"AKL16","ILR17","AKL16_vs_ILR17",0.856195225859146,"Eukarya_Genus",3,"5761Eukarya_Genus"
"28",5761,0.0914377347136643,"zip",85.2300374325082,"AKL16","MIN17","AKL16_vs_MIN17",0.0914377347136643,"Eukarya_Genus",3,"5761Eukarya_Genus"
"29",5761,0.00212355884900645,"zip",87862.1017648088,"AKL16","NYC16","AKL16_vs_NYC16",0.00212355884900645,"Eukarya_Phylum",3,"5761Eukarya_Phylum"
"30",5761,0.00221684552916533,"zip",370.493536260564,"AKL16","SAC16","AKL16_vs_SAC16",0.00443369105833065,"Eukarya_Genus",3,"5761Eukarya_Genus"
"31",5761,0.0873975843700984,"zip",283.667409251564,"AKL16","SAN17","AKL16_vs_SAN17",0.174795168740197,"Eukarya_Genus",3,"5761Eukarya_Genus"
"32",5761,0.0349913767687053,"zip",137.947150038235,"AKL16","SAO17","AKL16_vs_SAO17",0.0349913767687053,"Eukarya_Genus",3,"5761Eukarya_Genus"
"33",5761,0.481808572004019,"zip",842.261871970802,"AKL16","TOK17","AKL16_vs_TOK17",0.481808572004019,"Eukarya_Genus",3,"5761Eukarya_Genus"
"34",5761,0.35340033969738,"zip",366.620719331189,"AKL16","ZRH17","AKL16_vs_ZRH17",0.636598467335656,"Eukarya_Phylum",2,"5761Eukarya_Phylum"
