"","OTU","pvalues","model","score","loc1","loc2","locs","adj_pvalues","hlevel","sign_rank","OtuClass"
"1",297,0,"zip",3008.92887319344,"AKL16","DOH16","AKL16_vs_DOH16",0,"AB_Class",1,"297AB_Class"
"2",297,0,"zip",180312.607830442,"AKL16","SAO17","AKL16_vs_SAO17",0,"AB_Class",1,"297AB_Class"
"3",297,0,"zip",147077.097591309,"AKL16","TOK17","AKL16_vs_TOK17",0,"AB_Class",2,"297AB_Class"
"4",297,0,"zip",8091.88102417973,"BER16","ILR16","BER16_vs_ILR16",0,"AB_Class",2,"297AB_Class"
"5",297,0,"zip",2436.48109857233,"BOG16","ILR16","BOG16_vs_ILR16",0,"AB_Class",1,"297AB_Class"
"6",297,0,"zip",180001.236765214,"DEN16","SAO17","DEN16_vs_SAO17",0,"AB_Class",2,"297AB_Class"
"7",297,0,"zip",3633.99256332674,"DOH16","ILR16","DOH16_vs_ILR16",0,"AB_Class",2,"297AB_Class"
"8",297,0,"zip",1442.39328875123,"ILR16","BAL17","ILR16_vs_BAL17",0,"AB_Order",2,"297AB_Order"
"9",297,0,"zip",1783.47964015367,"ILR16","DEN17","ILR16_vs_DEN17",0,"AB_Class",2,"297AB_Class"
"10",297,0,"zip",1586.19004197279,"ILR16","DOH17","ILR16_vs_DOH17",0,"AB_Class",2,"297AB_Class"
"11",297,0,"zip",1432.9855535136,"ILR16","ILR17","ILR16_vs_ILR17",0,"AB_Order",3,"297AB_Order"
"12",297,0,"zip",1098.879878475,"ILR16","MIN17","ILR16_vs_MIN17",0,"AB_Order",3,"297AB_Order"
"13",297,0,"zip",4707.3167628667,"ILR16","NYC16","ILR16_vs_NYC16",0,"AB_Order",2,"297AB_Order"
"14",297,0,"zip",2072.66507512075,"ILR16","NYC17","ILR16_vs_NYC17",0,"AB_Order",3,"297AB_Order"
"15",297,0,"zip",180937.671520584,"ILR16","SAO17","ILR16_vs_SAO17",0,"AB_Class",2,"297AB_Class"
"16",297,0,"zip",1365.02363099452,"ILR16","TOK16","ILR16_vs_TOK16",0,"AB_Class",2,"297AB_Class"
"17",297,0,"zip",147701.391272241,"ILR16","TOK17","ILR16_vs_TOK17",0,"AB_Order",3,"297AB_Order"
"18",297,0,"zip",1507.35922517442,"ILR16","ZRH17","ILR16_vs_ZRH17",0,"AB_Order",3,"297AB_Order"
"19",297,0,"zip",179966.95319079,"LIS16","SAO17","LIS16_vs_SAO17",0,"AB_Class",3,"297AB_Class"
"20",500,0,"zip",581.999132449758,"ILR16","SAN17","ILR16_vs_SAN17",0,"AB_Order",3,"500AB_Order"
"21",565,0,"zip",70431.9551646615,"NYC16","SAO17","NYC16_vs_SAO17",0,"AB_Genus",3,"565AB_Genus"
"22",566,0,"zip",16860.8233493204,"DOH16","SAO17","DOH16_vs_SAO17",0,"AB_Genus",3,"566AB_Genus"
"23",566,0,"zip",7568.26089273869,"DOH16","TOK17","DOH16_vs_TOK17",0,"AB_Genus",3,"566AB_Genus"
"24",566,0,"zip",8685955.20790615,"NYC16","SAO17","NYC16_vs_SAO17",0,"AB_Genus",1,"566AB_Genus"
