"","OTU","pvalues","model","score","loc1","loc2","locs","adj_pvalues","hlevel","sign_rank","OtuClass"
"1",3708,0.998809827575404,"p",8.61676702452872,"AKL16","NYC16","AKL16_vs_NYC16",0.999998504496884,"Eukarya_Class",4,"3708Eukarya_Class"
"2",3708,0.998550166941529,"p",8.61677675864884,"DEN16","NYC16","DEN16_vs_NYC16",0.999998131164352,"Eukarya_Phylum",5,"3708Eukarya_Phylum"
"3",3708,0.998726706726698,"p",8.61676701945871,"DOH16","NYC16","DOH16_vs_NYC16",0.999998582957266,"Eukarya_Order",4,"3708Eukarya_Order"
"4",3708,0.999081305943092,"p",8.61676701760207,"ILR16","NYC16","ILR16_vs_NYC16",0.999998526374727,"Eukarya_Order",4,"3708Eukarya_Order"
"5",3708,0.99911744133661,"p",8.6167670195931,"LIS16","NYC16","LIS16_vs_NYC16",0.99999855392164,"Eukarya_Class",4,"3708Eukarya_Class"
"6",3708,0.998679984976471,"p",8.61677675592579,"NYC16","BAL17","NYC16_vs_BAL17",0.99999855052133,"Eukarya_Phylum",5,"3708Eukarya_Phylum"
"7",3708,0.998901620116393,"p",8.61676701733145,"NYC16","DEN17","NYC16_vs_DEN17",0.999998108696423,"Eukarya_Class",4,"3708Eukarya_Class"
"8",3708,0.998495683857156,"p",8.6167767582402,"NYC16","DOH17","NYC16_vs_DOH17",0.999998470124394,"Eukarya_Phylum",5,"3708Eukarya_Phylum"
"9",3708,0.998780409627536,"p",8.61677675456199,"NYC16","ILR17","NYC16_vs_ILR17",0.999998265506213,"Eukarya_Phylum",5,"3708Eukarya_Phylum"
"10",3708,0.998940411567903,"p",8.61677675612644,"NYC16","MIN17","NYC16_vs_MIN17",0.999999045444065,"Eukarya_Phylum",5,"3708Eukarya_Phylum"
"11",3708,0.99867801950595,"p",8.61677675371233,"NYC16","NYC17","NYC16_vs_NYC17",0.999998140416358,"Eukarya_Phylum",5,"3708Eukarya_Phylum"
"12",3708,0.998739137758919,"p",8.61677675687043,"NYC16","SAC16","NYC16_vs_SAC16",0.999998375293702,"Eukarya_Phylum",5,"3708Eukarya_Phylum"
"13",3708,0.99852921988524,"p",8.61677675805498,"NYC16","SAO17","NYC16_vs_SAO17",0.999998002574892,"Eukarya_Phylum",3,"3708Eukarya_Phylum"
"14",3708,0.997876162897627,"p",8.61677675958218,"NYC16","TOK16","NYC16_vs_TOK16",0.999997907050954,"Eukarya_Phylum",5,"3708Eukarya_Phylum"
"15",3708,0.99869617118759,"p",8.6167670189567,"NYC16","TOK17","NYC16_vs_TOK17",0.999997964879748,"Eukarya_Order",4,"3708Eukarya_Order"
"16",3708,0.998354487262642,"p",8.61676702406903,"NYC16","VIE17","NYC16_vs_VIE17",0.999998377385276,"Eukarya_Class",4,"3708Eukarya_Class"
"17",3708,0.99826508629258,"p",8.61676702596532,"NYC16","ZRH17","NYC16_vs_ZRH17",0.999999999999827,"Eukarya_Class",4,"3708Eukarya_Class"
"18",5761,0.997140255684536,"p",24.6671083527791,"AKL16","BAL17","AKL16_vs_BAL17",0.999999999999987,"Eukarya_Phylum",2,"5761Eukarya_Phylum"
"19",5761,0.999998321936949,"nb",23.9968940954406,"AKL16","DOH17","AKL16_vs_DOH17",0.999999999999981,"Eukarya_Phylum",4,"5761Eukarya_Phylum"
"20",5761,0.99999792172847,"nb",39.073673849483,"AKL16","ILR17","AKL16_vs_ILR17",0.999999999999986,"Eukarya_Phylum",4,"5761Eukarya_Phylum"
"21",5761,0.997619845133289,"p",25.676069138639,"AKL16","NYC17","AKL16_vs_NYC17",0.99999999999999,"Eukarya_Phylum",2,"5761Eukarya_Phylum"
"22",5761,0.995030065022384,"p",41.3232473949665,"AKL16","SAC16","AKL16_vs_SAC16",0.999999999999999,"Eukarya_Phylum",2,"5761Eukarya_Phylum"
"23",5761,0.996897297647771,"p",18.9746509261566,"AKL16","SAN17","AKL16_vs_SAN17",0.999998374607029,"Eukarya_Phylum",2,"5761Eukarya_Phylum"
"24",5761,0.997505977389291,"p",18.1397384392982,"AKL16","VIE17","AKL16_vs_VIE17",0.999999999999984,"Eukarya_Phylum",2,"5761Eukarya_Phylum"
"25",5761,0.997415850353667,"p",23.1478670500532,"AKL16","ZRH17","AKL16_vs_ZRH17",0.999999999999997,"Eukarya_Phylum",2,"5761Eukarya_Phylum"
"26",5761,0.996206839907159,"p",24.667108362165,"BAL17","DEN17","BAL17_vs_DEN17",0.999999999999994,"Eukarya_Phylum",2,"5761Eukarya_Phylum"
"27",5761,0.0257857900625586,"zip",46.517612798068,"BAL17","DOH17","BAL17_vs_DOH17",0.283040003061507,"Eukarya_Genus",3,"5761Eukarya_Genus"
"28",5761,0.917442258909646,"p",64.5274170473401,"BAL17","ILR17","BAL17_vs_ILR17",0.999999999999999,"Eukarya_Phylum",2,"5761Eukarya_Phylum"
"29",5761,3.58164740277133e-10,"zip",36.8194935119622,"BAL17","MIN17","BAL17_vs_MIN17",3.0255843051096e-08,"Eukarya_Genus",3,"5761Eukarya_Genus"
"30",5761,0.000132680895111303,"p",46.343177418593,"BAL17","NYC17","BAL17_vs_NYC17",0.00286225380250978,"Eukarya_Genus",3,"5761Eukarya_Genus"
"31",5761,0.093644083722227,"p",39.6417592061106,"BAL17","SAN17","BAL17_vs_SAN17",0.26250343835178,"Eukarya_Genus",3,"5761Eukarya_Genus"
"32",5761,0.996756855371433,"p",24.667108346633,"BAL17","SAO17","BAL17_vs_SAO17",0.999998473285855,"Eukarya_Phylum",2,"5761Eukarya_Phylum"
"33",5761,0.995548671208307,"p",24.6671083741741,"BAL17","TOK17","BAL17_vs_TOK17",0.999999999999977,"Eukarya_Phylum",2,"5761Eukarya_Phylum"
"34",5761,0.0116178020363791,"p",38.8068467192522,"BAL17","VIE17","BAL17_vs_VIE17",0.117168685653715,"Eukarya_Genus",3,"5761Eukarya_Genus"
"35",5761,0.0281034336422889,"p",43.8149753300072,"BAL17","ZRH17","BAL17_vs_ZRH17",0.180165439617584,"Eukarya_Genus",3,"5761Eukarya_Genus"
"36",5761,0.000143903565872682,"zinb",126.792585605596,"BER16","BOG16","BER16_vs_BOG16",0.00172311713180881,"Eukarya_Genus",3,"5761Eukarya_Genus"
"37",5761,0.0563096135388298,"nb",92.9223782752689,"BER16","ILR17","BER16_vs_ILR17",0.16012900076171,"Eukarya_Genus",3,"5761Eukarya_Genus"
"38",5761,0.0717532631872849,"nb",69.4973933838292,"BER16","MIN17","BER16_vs_MIN17",0.341399946440371,"Eukarya_Genus",3,"5761Eukarya_Genus"
"39",5761,0.184390178065723,"nb",147.468018459134,"BER16","NYC16","BER16_vs_NYC16",0.421582456249814,"Eukarya_Genus",3,"5761Eukarya_Genus"
"40",5761,0.0607613883122947,"nb",80.5372359813595,"BER16","NYC17","BER16_vs_NYC17",0.193920544019333,"Eukarya_Genus",3,"5761Eukarya_Genus"
"41",5761,0.00875812468447022,"nb",103.380425832995,"BER16","SAC16","BER16_vs_SAC16",0.0584867566428921,"Eukarya_Genus",3,"5761Eukarya_Genus"
"42",5761,1.99337426846612e-08,"nb",128.347445869988,"BER16","TOK16","BER16_vs_TOK16",1.68556019538205e-06,"Eukarya_Genus",3,"5761Eukarya_Genus"
"43",5761,0.188915568706829,"nb",73.5923578135243,"BER16","VIE17","BER16_vs_VIE17",0.526184183482114,"Eukarya_Genus",3,"5761Eukarya_Genus"
"44",5761,0.403776741137671,"nb",79.046144026824,"BER16","ZRH17","BER16_vs_ZRH17",0.871356642164025,"Eukarya_Genus",3,"5761Eukarya_Genus"
"45",5761,1.16435563534775e-05,"nb",85.1918281192051,"BOG16","BAL17","BOG16_vs_BAL17",0.000124464403885979,"Eukarya_Genus",3,"5761Eukarya_Genus"
"46",5761,2.12468527238812e-06,"nb",92.2052746076091,"BOG16","DEN16","BOG16_vs_DEN16",1.50861019242204e-05,"Eukarya_Genus",3,"5761Eukarya_Genus"
"47",5761,3.40711458405612e-05,"zinb",85.8707232532301,"BOG16","DOH17","BOG16_vs_DOH17",0.000346319576009019,"Eukarya_Genus",3,"5761Eukarya_Genus"
"48",5761,5.05554655955765e-06,"nb",102.874261534061,"BOG16","ILR17","BOG16_vs_ILR17",6.48912986718047e-05,"Eukarya_Genus",3,"5761Eukarya_Genus"
"49",5761,5.70477739776507e-10,"zinb",77.312369183121,"BOG16","MIN17","BOG16_vs_MIN17",2.13097205712349e-08,"Eukarya_Genus",3,"5761Eukarya_Genus"
"50",5761,0.00190248318958779,"zinb",156.741519369347,"BOG16","NYC16","BOG16_vs_NYC16",0.0067788384874961,"Eukarya_Genus",3,"5761Eukarya_Genus"
"51",5761,6.91091025069817e-22,"nb",100.372160450871,"BOG16","SAC16","BOG16_vs_SAC16",1.04412335704298e-19,"Eukarya_Genus",3,"5761Eukarya_Genus"
"52",5761,2.6129509444227e-07,"nb",78.7622312078221,"BOG16","SAN17","BOG16_vs_SAN17",6.24843669176282e-06,"Eukarya_Genus",3,"5761Eukarya_Genus"
"53",5761,4.97657906064745e-06,"nb",126.804308431466,"BOG16","TOK16","BOG16_vs_TOK16",5.59133294460978e-05,"Eukarya_Genus",3,"5761Eukarya_Genus"
"54",5761,0.0992303564379599,"nb",83.0234961252761,"BOG16","ZRH17","BOG16_vs_ZRH17",0.391938241913252,"Eukarya_Genus",3,"5761Eukarya_Genus"
"55",5761,0.999368571735616,"nb",31.0240359978666,"DEN16","DEN17","DEN16_vs_DEN17",0.999999999999989,"Eukarya_Phylum",4,"5761Eukarya_Phylum"
"56",5761,0.999429764196372,"nb",31.0240359979032,"DEN16","ILR16","DEN16_vs_ILR16",0.999999999999996,"Eukarya_Phylum",4,"5761Eukarya_Phylum"
"57",5761,0.0866430280473917,"nb",64.4495192769525,"DEN16","ILR17","DEN16_vs_ILR17",0.236551668738471,"Eukarya_Genus",3,"5761Eukarya_Genus"
