"","OTU","pvalues","model","score","loc1","loc2","locs","adj_pvalues","hlevel","sign_rank","OtuClass"
"1",5761,0.999999917818963,"zinb",18.1523006973948,"AKL16","MIN17","AKL16_vs_MIN17",0.999999917818963,"Eukarya_Genus",3,"5761Eukarya_Genus"
"2",5761,0.999993135371031,"zinb",23.6936962563028,"AKL16","SAN17","AKL16_vs_SAN17",0.999993135371031,"Eukarya_Phylum",3,"5761Eukarya_Phylum"
"3",5761,0.0495692875202998,"zinb",48.4496514475555,"BAL17","DOH17","BAL17_vs_DOH17",0.0495692875202998,"Eukarya_Genus",3,"5761Eukarya_Genus"
"4",5761,0.305107817751592,"zinb",69.1093280602515,"BAL17","ILR17","BAL17_vs_ILR17",0.305107817751592,"Eukarya_Genus",3,"5761Eukarya_Genus"
"5",5761,3.58357854890165e-10,"zinb",38.8195147747238,"BAL17","MIN17","BAL17_vs_MIN17",3.58357854890165e-10,"Eukarya_Genus",3,"5761Eukarya_Genus"
"6",5761,0.00292663957708294,"zinb",52.1072790739337,"BAL17","NYC17","BAL17_vs_NYC17",0.00292663957708294,"Eukarya_Genus",3,"5761Eukarya_Genus"
"7",5761,0.121020072150564,"zinb",45.5415249505627,"BAL17","SAN17","BAL17_vs_SAN17",0.121020072150564,"Eukarya_Genus",3,"5761Eukarya_Genus"
"8",5761,0.0143989579757724,"zinb",44.7946740378374,"BAL17","VIE17","BAL17_vs_VIE17",0.0143989579757724,"Eukarya_Genus",3,"5761Eukarya_Genus"
"9",5761,0.061804301122792,"zinb",49.7461882750537,"BAL17","ZRH17","BAL17_vs_ZRH17",0.061804301122792,"Eukarya_Genus",3,"5761Eukarya_Genus"
"10",5761,0.752492601386935,"zinb",87.3497792448597,"BER16","BAL17","BER16_vs_BAL17",0.752492601386935,"Eukarya_Genus",3,"5761Eukarya_Genus"
"11",5761,0.000143903565872682,"zinb",126.792585605596,"BER16","BOG16","BER16_vs_BOG16",0.000287807131745364,"Eukarya_Genus",3,"5761Eukarya_Genus"
"12",5761,0.7957055524701,"zinb",88.5191024644248,"BER16","DEN16","BER16_vs_DEN16",0.7957055524701,"Eukarya_Genus",3,"5761Eukarya_Genus"
"13",5761,0.971883392590022,"zinb",81.7472002250996,"BER16","DOH17","BER16_vs_DOH17",0.971883392590022,"Eukarya_Genus",3,"5761Eukarya_Genus"
"14",5761,0.1056926266304,"zinb",96.9224031030305,"BER16","ILR17","BER16_vs_ILR17",0.1056926266304,"Eukarya_Genus",3,"5761Eukarya_Genus"
"15",5761,0.0779310728553322,"zinb",73.4974919366062,"BER16","MIN17","BER16_vs_MIN17",0.0779310728553322,"Eukarya_Genus",3,"5761Eukarya_Genus"
"16",5761,0.219334250839838,"zinb",151.46775303888,"BER16","NYC16","BER16_vs_NYC16",0.219334250839838,"Eukarya_Genus",3,"5761Eukarya_Genus"
"17",5761,0.0825292487512205,"zinb",84.537160793717,"BER16","NYC17","BER16_vs_NYC17",0.0825292487512205,"Eukarya_Genus",3,"5761Eukarya_Genus"
"18",5761,0.0370218558271739,"zinb",104.114022175028,"BER16","SAC16","BER16_vs_SAC16",0.0370218558271739,"Eukarya_Genus",3,"5761Eukarya_Genus"
"19",5761,1.98800555352319e-09,"zinb",129.318550137769,"BER16","TOK16","BER16_vs_TOK16",1.98800555352319e-09,"Eukarya_Genus",3,"5761Eukarya_Genus"
"20",5761,0.214477077562425,"zinb",77.5923171414174,"BER16","VIE17","BER16_vs_VIE17",0.214477077562425,"Eukarya_Genus",3,"5761Eukarya_Genus"
"21",5761,0.348212677563553,"zinb",82.8671630273332,"BER16","ZRH17","BER16_vs_ZRH17",0.348212677563553,"Eukarya_Genus",3,"5761Eukarya_Genus"
"22",5761,1.97719808190004e-05,"zinb",89.1919411291424,"BOG16","BAL17","BOG16_vs_BAL17",1.97719808190004e-05,"Eukarya_Genus",3,"5761Eukarya_Genus"
"23",5761,1.02944331293417e-05,"zinb",93.8395449880773,"BOG16","DEN16","BOG16_vs_DEN16",1.02944331293417e-05,"Eukarya_Genus",3,"5761Eukarya_Genus"
"24",5761,3.40711458405612e-05,"zinb",85.8707232532301,"BOG16","DOH17","BOG16_vs_DOH17",3.40711458405612e-05,"Eukarya_Genus",3,"5761Eukarya_Genus"
"25",5761,9.1883313223196e-05,"zinb",106.87442091854,"BOG16","ILR17","BOG16_vs_ILR17",9.1883313223196e-05,"Eukarya_Genus",3,"5761Eukarya_Genus"
"26",5761,5.70477739776507e-10,"zinb",77.312369183121,"BOG16","MIN17","BOG16_vs_MIN17",5.70477739776507e-10,"Eukarya_Genus",3,"5761Eukarya_Genus"
"27",5761,0.00190248318958779,"zinb",156.741519369347,"BOG16","NYC16","BOG16_vs_NYC16",0.00190248318958779,"Eukarya_Genus",3,"5761Eukarya_Genus"
"28",5761,0.379395820869979,"zinb",88.5920834679562,"BOG16","NYC17","BOG16_vs_NYC17",0.379395820869979,"Eukarya_Genus",3,"5761Eukarya_Genus"
"29",5761,4.02471217803181e-20,"zinb",104.372209864394,"BOG16","SAC16","BOG16_vs_SAC16",4.02471217803181e-20,"Eukarya_Genus",3,"5761Eukarya_Genus"
"30",5761,0.00138256787120451,"zinb",130.694503635802,"BOG16","TOK16","BOG16_vs_TOK16",0.00138256787120451,"Eukarya_Genus",3,"5761Eukarya_Genus"
"31",5761,0.329439801312048,"zinb",81.9180771028557,"BOG16","VIE17","BOG16_vs_VIE17",0.329439801312048,"Eukarya_Genus",3,"5761Eukarya_Genus"
"32",5761,0.126823758329297,"zinb",87.0236392258192,"BOG16","ZRH17","BOG16_vs_ZRH17",0.126823758329297,"Eukarya_Genus",3,"5761Eukarya_Genus"
"33",5761,0.168475284592646,"zinb",56.7170896452616,"DEN16","BAL17","DEN16_vs_BAL17",0.168475284592646,"Eukarya_Genus",3,"5761Eukarya_Genus"
"34",5761,0.890096153816892,"zinb",53.3186767105903,"DEN16","DOH17","DEN16_vs_DOH17",0.890096153816892,"Eukarya_Genus",3,"5761Eukarya_Genus"
"35",5761,0.139789852665386,"zinb",68.4495834566182,"DEN16","ILR17","DEN16_vs_ILR17",0.139789852665386,"Eukarya_Genus",3,"5761Eukarya_Genus"
"36",5761,0.0608891202015632,"zinb",44.7977223718698,"DEN16","MIN17","DEN16_vs_MIN17",0.0608891202015632,"Eukarya_Genus",3,"5761Eukarya_Genus"
"37",5761,0.131702352300109,"zinb",121.966899122574,"DEN16","NYC16","DEN16_vs_NYC16",0.131702352300109,"Eukarya_Genus",3,"5761Eukarya_Genus"
"38",5761,0.0939136809261886,"zinb",55.7559435783573,"DEN16","NYC17","DEN16_vs_NYC17",0.0939136809261886,"Eukarya_Genus",3,"5761Eukarya_Genus"
"39",5761,0.509193901607154,"zinb",71.9077816273292,"DEN16","SAC16","DEN16_vs_SAC16",0.509193901607154,"Eukarya_Genus",3,"5761Eukarya_Genus"
"40",5761,0.493689888725654,"zinb",49.2729212943232,"DEN16","SAN17","DEN16_vs_SAN17",0.493689888725654,"Eukarya_Genus",3,"5761Eukarya_Genus"
"41",5761,2.22172881701608e-09,"zinb",98.095796636998,"DEN16","TOK16","DEN16_vs_TOK16",2.22172881701608e-09,"Eukarya_Genus",3,"5761Eukarya_Genus"
"42",5761,0.22803327339326,"zinb",48.9422085926002,"DEN16","VIE17","DEN16_vs_VIE17",0.22803327339326,"Eukarya_Genus",3,"5761Eukarya_Genus"
"43",5761,0.220807212006689,"zinb",53.9080239112193,"DEN16","ZRH17","DEN16_vs_ZRH17",0.220807212006689,"Eukarya_Genus",3,"5761Eukarya_Genus"
"44",5761,0.312613525915868,"zinb",61.0107143461648,"DOH17","ILR17","DOH17_vs_ILR17",0.312613525915868,"Eukarya_Genus",3,"5761Eukarya_Genus"
"45",5761,0.000993941955491369,"zinb",36.0026773584707,"DOH17","MIN17","DOH17_vs_MIN17",0.000993941955491369,"Eukarya_Genus",3,"5761Eukarya_Genus"
"46",5761,0.0401171666107574,"zinb",47.922985589145,"DOH17","NYC17","DOH17_vs_NYC17",0.0401171666107574,"Eukarya_Genus",3,"5761Eukarya_Genus"
"47",5761,0.413474731089344,"zinb",41.5406292553414,"DOH17","SAN17","DOH17_vs_SAN17",0.413474731089344,"Eukarya_Genus",3,"5761Eukarya_Genus"
"48",5761,0.42631442056745,"zinb",41.3583007710361,"DOH17","VIE17","DOH17_vs_VIE17",0.42631442056745,"Eukarya_Genus",3,"5761Eukarya_Genus"
"49",5761,0.239222652095299,"zinb",46.258716090136,"DOH17","ZRH17","DOH17_vs_ZRH17",0.239222652095299,"Eukarya_Genus",3,"5761Eukarya_Genus"
"50",5761,0.847943273509579,"zinb",53.0632802876312,"ILR17","MIN17","ILR17_vs_MIN17",0.847943273509579,"Eukarya_Genus",3,"5761Eukarya_Genus"
