"","OTU","pvalues","model","score","loc1","loc2","locs","adj_pvalues","hlevel","sign_rank","OtuClass"
"1",237,8.15254945187565e-187,"nb",2247.35524518415,"AKL16","DOH17","AKL16_vs_DOH17",4.6415181546012e-184,"AB_Genus",3,"237AB_Genus"
"2",286,4.19497551876712e-25,"nb",498.663523322044,"BOG16","ZRH17","BOG16_vs_ZRH17",4.1844880799702e-22,"AB_Genus",3,"286AB_Genus"
"3",297,3.34460792323401e-25,"nb",8360.54868317023,"BAL17","TOK17","BAL17_vs_TOK17",1.65558092200084e-22,"AB_Family",3,"297AB_Family"
"4",297,3.02293106855494e-295,"nb",8391.56466506887,"BOG16","TOK17","BOG16_vs_TOK17",1.62935984595111e-292,"AB_Family",2,"297AB_Family"
"5",297,1.03180220056308e-18,"nb",8351.63678763062,"DEN17","TOK17","DEN17_vs_TOK17",1.01116615655181e-16,"AB_Class",3,"297AB_Class"
"6",297,1.07725331661394e-22,"nb",8357.34752352163,"DOH17","TOK17","DOH17_vs_TOK17",5.33240391723902e-20,"AB_Family",3,"297AB_Family"
"7",297,2.55619521575707e-116,"nb",8394.84305335954,"ILR17","TOK17","ILR17_vs_TOK17",1.30110336482035e-113,"AB_Family",3,"297AB_Family"
"8",297,2.57126870270231e-84,"nb",8385.62983127683,"NYC17","TOK17","NYC17_vs_TOK17",1.3344884567025e-81,"AB_Family",3,"297AB_Family"
"9",297,8.0456697723703e-20,"nb",8348.62680939585,"SAN17","TOK17","SAN17_vs_TOK17",8.0456697723703e-18,"AB_Class",3,"297AB_Class"
"10",316,0,"nb",59565.2741972208,"BER16","BOG16","BER16_vs_BOG16",0,"AB_Genus",2,"316AB_Genus"
"11",316,0,"nb",34784.8319147229,"BER16","DEN16","BER16_vs_DEN16",0,"AB_Genus",3,"316AB_Genus"
"12",316,0,"nb",110912.571545124,"BER16","ILR16","BER16_vs_ILR16",0,"AB_Genus",1,"316AB_Genus"
"13",316,0,"nb",34443.9123165607,"BER16","MIN17","BER16_vs_MIN17",0,"AB_Genus",1,"316AB_Genus"
"14",316,7.18463344087358e-83,"nb",395.698212359863,"BOG16","SAC16","BOG16_vs_SAC16",1.43548976148654e-79,"AB_Genus",1,"316AB_Genus"
"15",316,2.15592631547251e-43,"nb",376.327166578743,"BOG16","SAN17","BOG16_vs_SAN17",4.29676114673671e-40,"AB_Genus",1,"316AB_Genus"
"16",316,4.83926043969339e-48,"nb",419.606650049309,"BOG16","VIE17","BOG16_vs_VIE17",9.64948531674862e-45,"AB_Genus",1,"316AB_Genus"
"17",316,4.6743699745129e-54,"nb",298.884905439032,"DOH16","DEN17","DOH16_vs_DEN17",6.66097721368088e-51,"AB_Genus",1,"316AB_Genus"
"18",316,5.01441136821408e-68,"nb",311.622975586421,"DOH16","SAC16","DOH16_vs_SAC16",8.7250757806925e-65,"AB_Genus",1,"316AB_Genus"
"19",316,1.86335797923003e-40,"nb",285.80182320154,"DOH16","SAN17","DOH16_vs_SAN17",1.39099673149522e-37,"AB_Genus",2,"316AB_Genus"
"20",316,2.13461783625032e-90,"nb",314.691249224571,"DOH16","TOK17","DOH16_vs_TOK17",3.77186971665432e-87,"AB_Genus",1,"316AB_Genus"
"21",316,1.66282206013932e-50,"nb",325.092188468903,"DOH16","VIE17","DOH16_vs_VIE17",2.70042302566625e-47,"AB_Genus",2,"316AB_Genus"
"22",316,2.80327151129618e-116,"nb",410.632703335526,"ILR16","TOK17","ILR16_vs_TOK17",2.70796027991211e-113,"AB_Genus",3,"316AB_Genus"
"23",316,1.48224923368223e-81,"nb",338.748886837602,"LIS16","TOK17","LIS16_vs_TOK17",1.38516190887605e-78,"AB_Genus",3,"316AB_Genus"
"24",316,1.50213019402161e-52,"nb",538.077062944432,"NYC16","SAC16","NYC16_vs_SAC16",2.97872417474485e-49,"AB_Genus",1,"316AB_Genus"
"25",316,5.1966122446679e-88,"nb",543.600613524621,"NYC16","TOK17","NYC16_vs_TOK17",5.16543257119989e-85,"AB_Genus",3,"316AB_Genus"
"26",316,4.9339590882334e-42,"nb",556.652254709882,"NYC16","VIE17","NYC16_vs_VIE17",4.8747515791746e-39,"AB_Genus",3,"316AB_Genus"
"27",316,6.98909321829469e-80,"nb",552.281079125924,"SAC16","TOK16","SAC16_vs_TOK16",1.39432409704979e-76,"AB_Genus",1,"316AB_Genus"
"28",316,9.15319100653058e-47,"nb",528.852106926279,"TOK16","SAN17","TOK16_vs_SAN17",9.12573143351099e-44,"AB_Genus",3,"316AB_Genus"
"29",316,6.5992191479908e-118,"nb",557.27957046418,"TOK16","TOK17","TOK16_vs_TOK17",6.58272110012082e-115,"AB_Genus",2,"316AB_Genus"
"30",316,4.81505239794737e-14,"nb",298.276233794705,"TOK17","ZRH17","TOK17_vs_ZRH17",5.72106726460158e-11,"AB_Genus",1,"316AB_Genus"
"31",490,1.02262914709687e-24,"nb",230.600001456713,"BER16","SAC16","BER16_vs_SAC16",1.01342548477299e-21,"AB_Genus",3,"490AB_Genus"
"32",549,0,"nb",28565.5687472373,"BER16","ILR16","BER16_vs_ILR16",0,"AB_Genus",2,"549AB_Genus"
"33",549,0,"nb",32550.3091118336,"BER16","LIS16","BER16_vs_LIS16",0,"AB_Family",2,"549AB_Family"
"34",549,0,"nb",32702.6189753711,"ILR16","LIS16","ILR16_vs_LIS16",0,"AB_Genus",3,"549AB_Genus"
"35",549,0,"nb",16835.7568340898,"ILR16","MIN17","ILR16_vs_MIN17",0,"AB_Genus",3,"549AB_Genus"
"36",549,0,"nb",20359.7627906203,"LIS16","MIN17","LIS16_vs_MIN17",0,"AB_Order",2,"549AB_Order"
"37",549,0,"nb",52339.4699745178,"LIS16","NYC16","LIS16_vs_NYC16",0,"AB_Family",1,"549AB_Family"
"38",549,1.41049891703712e-91,"nb",550.743721477998,"NYC16","DEN17","NYC16_vs_DEN17",7.50385423863747e-89,"AB_Family",3,"549AB_Family"
"39",549,1.52558985117642e-58,"nb",516.615923411721,"NYC16","SAN17","NYC16_vs_SAN17",3.02066790532932e-55,"AB_Genus",2,"549AB_Genus"
"40",550,6.21855137456693e-14,"nb",321.894679529267,"TOK17","ZRH17","TOK17_vs_ZRH17",5.72106726460158e-11,"AB_Genus",2,"550AB_Genus"
"41",566,1.76136349946887e-15,"nb",432.724219797326,"BER16","NYC16","BER16_vs_NYC16",1.88124990779382e-12,"AB_Genus",3,"566AB_Genus"
"42",566,3.41055440517409e-210,"nb",12400.162352547,"LIS16","ILR17","LIS16_vs_ILR17",2.13728076057576e-207,"AB_Genus",3,"566AB_Genus"
"43",566,2.25827285562372e-298,"nb",12414.0977953672,"LIS16","NYC17","LIS16_vs_NYC17",2.14310093998691e-295,"AB_Genus",2,"566AB_Genus"
"44",566,0,"nb",14159.1422989964,"LIS16","TOK16","LIS16_vs_TOK16",0,"AB_Genus",1,"566AB_Genus"
"45",566,1.93827249284216e-124,"nb",12393.1966409907,"LIS16","VIE17","LIS16_vs_VIE17",1.74444524355795e-121,"AB_Genus",3,"566AB_Genus"
"46",584,7.29067440220363e-30,"nb",232.635161472048,"SAC16","VIE17","SAC16_vs_VIE17",1.32252833655974e-26,"AB_Genus",1,"584AB_Genus"
"47",1019,7.57260714270113e-168,"nb",2792.72851138562,"AKL16","SAO17","AKL16_vs_SAO17",3.52126232135602e-165,"AB_Family",2,"1019AB_Family"
"48",1019,8.96171329758623e-16,"nb",371.132895284367,"TOK17","VIE17","TOK17_vs_VIE17",4.49878007538829e-13,"AB_Family",3,"1019AB_Family"
"49",1270,2.04095644221447e-35,"nb",332.151013150207,"BAL17","SAN17","BAL17_vs_SAN17",3.13082718235699e-32,"AB_Genus",1,"1270AB_Genus"
"50",1270,1.20459446160801e-54,"nb",373.107196191343,"DOH16","ILR16","DOH16_vs_ILR16",6.02297230804006e-52,"AB_Family",3,"1270AB_Family"
"51",1270,5.3991941368657e-30,"nb",315.792089370749,"DOH16","SAN17","DOH16_vs_SAN17",2.68699894878016e-27,"AB_Genus",3,"1270AB_Genus"
"52",1270,3.64675363088012e-28,"nb",401.557465743034,"SAN17","VIE17","SAN17_vs_VIE17",3.0085717454761e-25,"AB_Genus",2,"1270AB_Genus"
"53",1270,2.13511630458326e-25,"nb",402.659874591639,"SAN17","ZRH17","SAN17_vs_ZRH17",1.85114583607369e-22,"AB_Genus",2,"1270AB_Genus"
"54",1274,3.06904024402182e-19,"nb",539.860863275256,"BER16","TOK16","BER16_vs_TOK16",6.13808048804364e-16,"AB_Genus",2,"1274AB_Genus"
"55",1274,6.99041878492476e-12,"nb",462.398334452094,"NYC17","VIE17","NYC17_vs_VIE17",1.7930424183332e-09,"AB_Family",3,"1274AB_Family"
"56",1275,0,"nb",18942.5930063725,"BOG16","TOK16","BOG16_vs_TOK16",0,"AB_Genus",1,"1275AB_Genus"
"57",1275,0,"nb",15119.1876229644,"DEN16","DEN17","DEN16_vs_DEN17",0,"AB_Genus",2,"1275AB_Genus"
"58",1275,0,"nb",29537.3951849639,"DEN16","DOH16","DEN16_vs_DOH16",0,"AB_Genus",3,"1275AB_Genus"
"59",1275,9.13074482441152e-297,"nb",23995.3522434086,"DEN16","DOH17","DEN16_vs_DOH17",7.87983278346714e-294,"AB_Genus",2,"1275AB_Genus"
"60",1275,0,"nb",64014.126290679,"DEN16","NYC16","DEN16_vs_NYC16",0,"AB_Genus",3,"1275AB_Genus"
"61",1275,0,"nb",32054.9439183772,"DEN16","NYC17","DEN16_vs_NYC17",0,"AB_Genus",3,"1275AB_Genus"
"62",1275,0,"nb",27978.8352389932,"DEN16","ZRH17","DEN16_vs_ZRH17",0,"AB_Genus",2,"1275AB_Genus"
"63",1275,0,"nb",32299.2476790547,"TOK16","DOH17","TOK16_vs_DOH17",0,"AB_Genus",1,"1275AB_Genus"
"64",1282,4.92921030806533e-82,"nb",456.808370277992,"BER16","NYC17","BER16_vs_NYC17",9.78941167181774e-79,"AB_Genus",1,"1282AB_Genus"
"65",1282,1.13509371130103e-62,"nb",501.678285442091,"BER16","SAO17","BER16_vs_SAO17",2.65611928444442e-60,"AB_Order",2,"1282AB_Order"
"66",1282,6.13704940629917e-51,"nb",486.101594991681,"BOG16","NYC17","BOG16_vs_NYC17",1.22495506149731e-47,"AB_Genus",1,"1282AB_Genus"
"67",1282,2.36742285875948e-86,"nb",467.072164501704,"DEN16","DEN17","DEN16_vs_DEN17",1.25473411514252e-83,"AB_Genus",3,"1282AB_Genus"
"68",1282,1.40550075354862e-99,"nb",390.065540763392,"DEN16","MIN17","DEN16_vs_MIN17",1.33522571587119e-97,"AB_Class",3,"1282AB_Class"
"69",1282,6.8263000714701e-66,"nb",523.710959080409,"DEN16","SAO17","DEN16_vs_SAO17",1.16934520224283e-62,"AB_Genus",3,"1282AB_Genus"
"70",1282,2.40208488733287e-39,"nb",334.432109460411,"DOH16","DEN17","DOH16_vs_DEN17",1.14099032148311e-36,"AB_Genus",3,"1282AB_Genus"
"71",1282,1.0386328503326e-31,"nb",366.04245034505,"DOH16","DOH17","DOH16_vs_DOH17",2.00456140114192e-29,"AB_Order",2,"1282AB_Order"
"72",1282,4.58335322492987e-51,"nb",231.193853355389,"DOH16","MIN17","DOH16_vs_MIN17",6.6916957083976e-48,"AB_Genus",2,"1282AB_Genus"
"73",1282,7.34606143747127e-53,"nb",382.91897325666,"DOH16","NYC17","DOH16_vs_NYC17",1.34873687991972e-49,"AB_Genus",1,"1282AB_Genus"
"74",1282,1.3591688993241e-83,"nb",482.375042945014,"ILR16","DOH17","ILR16_vs_DOH17",3.03094664549274e-81,"AB_Order",3,"1282AB_Order"
"75",1282,5.49600571410137e-73,"nb",676.035351091979,"NYC16","NYC17","NYC16_vs_NYC17",5.45753367410266e-70,"AB_Genus",2,"1282AB_Genus"
"76",1282,2.70039046188856e-112,"nb",614.781894922798,"TOK16","DEN17","TOK16_vs_DEN17",2.689588900041e-109,"AB_Genus",2,"1282AB_Genus"
"77",1282,1.95945120344292e-54,"nb",630.225751681776,"TOK16","DOH17","TOK16_vs_DOH17",1.05222529624885e-51,"AB_Family",3,"1282AB_Family"
"78",1282,9.87598123184013e-63,"nb",668.548639621941,"TOK16","ILR17","TOK16_vs_ILR17",1.97322105012166e-59,"AB_Genus",3,"1282AB_Genus"
"79",1282,1.07447213027507e-195,"nb",511.428526131172,"TOK16","MIN17","TOK16_vs_MIN17",2.51426478484366e-193,"AB_Order",2,"1282AB_Order"
"80",1282,6.14295361893046e-148,"nb",657.387511326443,"TOK16","NYC17","TOK16_vs_NYC17",1.22613354233852e-144,"AB_Genus",1,"1282AB_Genus"
"81",1282,8.53667427094911e-65,"nb",585.44973839255,"TOK16","SAN17","TOK16_vs_SAN17",1.70221284962725e-61,"AB_Genus",2,"1282AB_Genus"
"82",1282,5.54187604286004e-105,"nb",704.472332542327,"TOK16","SAO17","TOK16_vs_SAO17",1.29679899402925e-102,"AB_Order",3,"1282AB_Order"
"83",1282,4.23773549886531e-70,"nb",641.892259914079,"TOK16","VIE17","TOK16_vs_VIE17",8.44156911373969e-67,"AB_Genus",2,"1282AB_Genus"
"84",1282,4.97585655943366e-42,"nb",678.594109920431,"TOK16","ZRH17","TOK16_vs_ZRH17",1.16435043490748e-39,"AB_Order",1,"1282AB_Order"
"85",1382,7.65076212585438e-47,"nb",1888.83968226612,"DEN17","NYC17","DEN17_vs_NYC17",1.41156561222013e-43,"AB_Genus",1,"1382AB_Genus"
"86",1382,3.55395509957416e-278,"nb",2568.48523574509,"NYC16","DEN17","NYC16_vs_DEN17",3.51130763837927e-275,"AB_Genus",2,"1382AB_Genus"
"87",1397,1.86609092843449e-273,"nb",386.121636951402,"BOG16","ILR16","BOG16_vs_ILR16",3.73964622058272e-270,"AB_Genus",2,"1397AB_Genus"
"88",1397,0,"nb",16979.8729560524,"DOH16","LIS16","DOH16_vs_LIS16",0,"AB_Genus",2,"1397AB_Genus"
"89",1397,1.19465436246833e-143,"nb",403.191907597489,"ILR16","DOH17","ILR16_vs_DOH17",6.06884416133912e-141,"AB_Family",1,"1397AB_Family"
"90",1397,1.12199306456369e-127,"nb",469.651163595166,"ILR16","ILR17","ILR16_vs_ILR17",5.83436393573119e-125,"AB_Family",2,"1397AB_Family"
"91",1397,3.14607515926903e-121,"nb",332.814066953657,"ILR16","NYC17","ILR16_vs_NYC17",6.11911618477826e-118,"AB_Genus",1,"1397AB_Genus"
"92",1397,9.60391151169747e-106,"nb",427.666958479235,"ILR16","ZRH17","ILR16_vs_ZRH17",4.97482616305929e-103,"AB_Family",2,"1397AB_Family"
"93",1491,0,"nb",7501.18256963789,"LIS16","BAL17","LIS16_vs_BAL17",0,"AB_Family",3,"1491AB_Family"
"94",1747,8.86675045479047e-73,"nb",373.156691738985,"AKL16","DEN17","AKL16_vs_DEN17",7.21310149497204e-70,"AB_Genus",2,"1747AB_Genus"
"95",1747,5.53395922757758e-49,"nb",383.454645872546,"AKL16","NYC17","AKL16_vs_NYC17",3.45872451723599e-46,"AB_Genus",3,"1747AB_Genus"
"96",1747,0,"nb",27122.4520721734,"BOG16","DEN16","BOG16_vs_DEN16",0,"AB_Family",2,"1747AB_Family"
"97",1747,0,"nb",31908.8184854537,"DEN16","DOH17","DEN16_vs_DOH17",0,"AB_Genus",1,"1747AB_Genus"
"98",1747,0,"nb",19235.213831991,"DEN16","MIN17","DEN16_vs_MIN17",0,"AB_Genus",2,"1747AB_Genus"
"99",1747,0,"nb",39071.1032089293,"DEN16","NYC17","DEN16_vs_NYC17",0,"AB_Genus",2,"1747AB_Genus"
"100",1747,0,"nb",23006.5921326727,"DEN16","SAN17","DEN16_vs_SAN17",0,"AB_Family",1,"1747AB_Family"
"101",1747,2.95066936360507e-63,"nb",298.449501812449,"DOH16","ILR16","DOH16_vs_ILR16",2.69691179833504e-60,"AB_Genus",2,"1747AB_Genus"
"102",1747,2.59816983011333e-145,"nb",440.670854241728,"ILR16","DEN17","ILR16_vs_DEN17",2.40850343251506e-142,"AB_Genus",3,"1747AB_Genus"
"103",1747,8.20531251922047e-74,"nb",558.661967032477,"ILR16","NYC16","ILR16_vs_NYC16",8.15608064410515e-71,"AB_Genus",2,"1747AB_Genus"
"104",1747,1.84586220164377e-86,"nb",450.281693181522,"ILR16","NYC17","ILR16_vs_NYC17",1.79510099109856e-83,"AB_Genus",2,"1747AB_Genus"
"105",1747,4.00675853008913e-110,"nb",516.755730575937,"ILR16","TOK16","ILR16_vs_TOK16",8.00550354311808e-107,"AB_Genus",2,"1747AB_Genus"
"106",1747,2.56173992291707e-82,"nb",379.342403635659,"ILR16","VIE17","ILR16_vs_VIE17",4.89036151284869e-79,"AB_Genus",2,"1747AB_Genus"
"107",1747,6.25244129764663e-147,"nb",419.490444275332,"LIS16","DEN17","LIS16_vs_DEN17",1.3005077899105e-144,"AB_Order",3,"1747AB_Order"
"108",1747,2.52744168686366e-81,"nb",309.048196461056,"LIS16","DOH17","LIS16_vs_DOH17",5.38345079301959e-79,"AB_Order",3,"1747AB_Order"
"109",1747,8.1757119516365e-90,"nb",563.546531152553,"LIS16","NYC16","LIS16_vs_NYC16",1.8804137488764e-87,"AB_Order",3,"1747AB_Order"
"110",1747,4.89085979158583e-201,"nb",348.177812161986,"LIS16","SAC16","LIS16_vs_SAC16",1.0710982943573e-198,"AB_Order",3,"1747AB_Order"
"111",1747,4.02344178446266e-164,"nb",289.469778271063,"LIS16","SAN17","LIS16_vs_SAN17",8.48946216521621e-162,"AB_Order",2,"1747AB_Order"
"112",1747,5.00521718600493e-142,"nb",494.416811411619,"LIS16","TOK16","LIS16_vs_TOK16",1.17122082152515e-139,"AB_Order",2,"1747AB_Order"
"113",1747,2.95182614109252e-155,"nb",358.956209356659,"LIS16","VIE17","LIS16_vs_VIE17",6.28738968052706e-153,"AB_Order",2,"1747AB_Order"
"114",1747,5.80827367854551e-87,"nb",350.735563949509,"LIS16","ZRH17","LIS16_vs_ZRH17",1.27201193560147e-84,"AB_Order",3,"1747AB_Order"
"115",1828,1.26697375697806e-25,"nb",238.742977845681,"BAL17","SAN17","BAL17_vs_SAN17",5.65070295612216e-23,"AB_Family",3,"1828AB_Family"
"116",1828,1.51472436462693e-124,"nb",227.122277362139,"ILR16","SAN17","ILR16_vs_SAN17",7.77053599053616e-122,"AB_Family",1,"1828AB_Family"
"117",2053,1.24373582101898e-35,"nb",435.187987382595,"DEN17","ILR17","DEN17_vs_ILR17",1.09759686204925e-32,"AB_Genus",2,"2053AB_Genus"
"118",2053,1.96894731715261e-27,"nb",452.868417084449,"ILR17","VIE17","ILR17_vs_VIE17",9.52970501501862e-25,"AB_Family",3,"2053AB_Family"
"119",28037,1.42805786149253e-37,"nb",367.786132181111,"BOG16","SAN17","BOG16_vs_SAN17",1.42305965897731e-34,"AB_Genus",2,"28037AB_Genus"
"120",28090,0,"nb",97323.2206959724,"AKL16","BOG16","AKL16_vs_BOG16",0,"AB_Family",2,"28090AB_Family"
"121",28090,0,"nb",58324.8578966856,"AKL16","DEN16","AKL16_vs_DEN16",0,"AB_Family",2,"28090AB_Family"
"122",28090,0,"nb",83944.4142537117,"AKL16","ILR17","AKL16_vs_ILR17",0,"AB_Family",2,"28090AB_Family"
"123",28090,0,"nb",74012.6063504219,"AKL16","LIS16","AKL16_vs_LIS16",0,"AB_Order",2,"28090AB_Order"
"124",28090,0,"nb",37184.5057006776,"AKL16","MIN17","AKL16_vs_MIN17",0,"AB_Order",3,"28090AB_Order"
"125",28090,0,"nb",609942.455879688,"AKL16","NYC16","AKL16_vs_NYC16",0,"AB_Family",2,"28090AB_Family"
"126",28090,0,"nb",38282.5893910229,"AKL16","SAN17","AKL16_vs_SAN17",0,"AB_Family",2,"28090AB_Family"
"127",28090,7.15081665874122e-71,"nb",72735.3881292343,"AKL16","TOK16","AKL16_vs_TOK16",3.84713936240278e-68,"AB_Family",2,"28090AB_Family"
"128",28090,0,"nb",58739.3820684552,"AKL16","VIE17","AKL16_vs_VIE17",0,"AB_Family",2,"28090AB_Family"
"129",28090,0,"nb",75443.5357654989,"AKL16","ZRH17","AKL16_vs_ZRH17",0,"AB_Family",2,"28090AB_Family"
"130",28090,3.10434430942478e-99,"nb",350.916848182613,"BOG16","MIN17","BOG16_vs_MIN17",6.19316689730245e-96,"AB_Genus",3,"28090AB_Genus"
"131",28090,0,"nb",132181.792208612,"ILR16","LIS16","ILR16_vs_LIS16",0,"AB_Genus",2,"28090AB_Genus"
"132",28090,0,"nb",84300.5414128304,"ILR16","MIN17","ILR16_vs_MIN17",0,"AB_Genus",2,"28090AB_Genus"
"133",28090,1.33848874201096e-14,"nb",354.857074323616,"MIN17","NYC17","MIN17_vs_NYC17",2.98482989468444e-12,"AB_Order",3,"28090AB_Order"
