"","OTU","locs","hlevel","sign_rank","Kingdom","Phylum","Class","Order","Family","Genus"
"1",10279,"ILR16_vs_ILR17","Viruses_Class",3,"Viruses","Nucleocytoviricota","Pokkesviricetes",NA,NA,NA
"2",10279,"ILR16_vs_LIS16","Viruses_Class",3,"Viruses","Nucleocytoviricota","Pokkesviricetes",NA,NA,NA
"3",10279,"SAC16_vs_BAL17","Viruses_Class",3,"Viruses","Nucleocytoviricota","Pokkesviricetes",NA,NA,NA
"4",10279,"DEN16_vs_NYC17","Viruses_Order",1,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales",NA,NA
"5",10279,"BER16_vs_NYC17","Viruses_Family",3,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae",NA
"6",10279,"BER16_vs_SAC16","Viruses_Family",2,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae",NA
"7",10279,"ILR16_vs_SAN17","Viruses_Family",3,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae",NA
"8",10279,"LIS16_vs_DEN17","Viruses_Family",3,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae",NA
"9",10279,"SAC16_vs_SAN17","Viruses_Family",1,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae",NA
"10",10279,"TOK16_vs_NYC17","Viruses_Genus",3,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Molluscipoxvirus"
"11",10376,"BER16_vs_LIS16","Viruses_Phylum",3,"Viruses","Peploviricota",NA,NA,NA,NA
"12",10376,"LIS16_vs_ILR17","Viruses_Phylum",3,"Viruses","Peploviricota",NA,NA,NA,NA
"13",10376,"AKL16_vs_LIS16","Viruses_Class",2,"Viruses","Peploviricota","Herviviricetes",NA,NA,NA
"14",10376,"ILR17_vs_SAO17","Viruses_Class",3,"Viruses","Peploviricota","Herviviricetes",NA,NA,NA
"15",10376,"NYC17_vs_SAO17","Viruses_Class",3,"Viruses","Peploviricota","Herviviricetes",NA,NA,NA
"16",10376,"DEN16_vs_LIS16","Viruses_Order",3,"Viruses","Peploviricota","Herviviricetes","Herpesvirales",NA,NA
"17",10376,"BER16_vs_SAO17","Viruses_Family",1,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae",NA
"18",10376,"BER16_vs_TOK17","Viruses_Family",3,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae",NA
"19",10376,"DOH16_vs_LIS16","Viruses_Family",2,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae",NA
"20",10376,"LIS16_vs_SAN17","Viruses_Family",2,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae",NA
"21",10376,"NYC16_vs_SAO17","Viruses_Family",2,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae",NA
"22",10376,"TOK17_vs_VIE17","Viruses_Family",1,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae",NA
"23",10449,"AKL16_vs_NYC17","Viruses_Genus",2,"Viruses","","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus"
"24",10449,"AKL16_vs_TOK17","Viruses_Genus",2,"Viruses","","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus"
"25",10449,"DEN17_vs_TOK17","Viruses_Genus",3,"Viruses","","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus"
"26",10449,"ILR16_vs_MIN17","Viruses_Genus",3,"Viruses","","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus"
"27",10449,"ILR16_vs_NYC17","Viruses_Genus",2,"Viruses","","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus"
"28",10449,"ILR16_vs_TOK17","Viruses_Genus",3,"Viruses","","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus"
"29",10449,"LIS16_vs_NYC17","Viruses_Genus",1,"Viruses","","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus"
"30",10449,"LIS16_vs_TOK17","Viruses_Genus",1,"Viruses","","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus"
"31",10449,"LIS16_vs_VIE17","Viruses_Genus",1,"Viruses","","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus"
"32",10449,"LIS16_vs_ZRH17","Viruses_Genus",3,"Viruses","","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus"
"33",10449,"MIN17_vs_NYC17","Viruses_Genus",2,"Viruses","","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus"
"34",10449,"MIN17_vs_TOK17","Viruses_Genus",1,"Viruses","","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus"
"35",10449,"MIN17_vs_VIE17","Viruses_Genus",3,"Viruses","","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus"
"36",10449,"MIN17_vs_ZRH17","Viruses_Genus",3,"Viruses","","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus"
"37",10449,"SAC16_vs_MIN17","Viruses_Genus",1,"Viruses","","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus"
"38",40058,"BOG16_vs_ILR16","Viruses_Phylum",3,"Viruses","Duplornaviricota",NA,NA,NA,NA
"39",40058,"ILR16_vs_NYC16","Viruses_Class",1,"Viruses","Duplornaviricota","Resentoviricetes",NA,NA,NA
"40",40058,"ILR16_vs_TOK16","Viruses_Class",1,"Viruses","Duplornaviricota","Resentoviricetes",NA,NA,NA
"41",50292,"BOG16_vs_SAO17","Viruses_Genus",3,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Cytomegalovirus"
"42",50292,"ILR17_vs_SAO17","Viruses_Genus",2,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Cytomegalovirus"
"43",50292,"TOK16_vs_SAO17","Viruses_Genus",1,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Cytomegalovirus"
"44",56947,"AKL16_vs_DEN16","Viruses_Class",2,"Viruses","","Naldaviricetes",NA,NA,NA
"45",56947,"AKL16_vs_DOH17","Viruses_Class",3,"Viruses","","Naldaviricetes",NA,NA,NA
