"","OTU","pvalues","model","score","loc1","loc2","locs","adj_pvalues","hlevel","sign_rank","OtuClass"
"1",3708,0.999998435079762,"nb",16.6348523795921,"AKL16","BAL17","AKL16_vs_BAL17",0.999998435079762,"Eukarya_Class",3,"3708Eukarya_Class"
"2",3708,0.999997836682848,"nb",16.6348524926166,"BAL17","DEN17","BAL17_vs_DEN17",0.999998486097493,"Eukarya_Class",3,"3708Eukarya_Class"
"3",3708,0.999998238679589,"nb",16.6348523795921,"BAL17","DOH17","BAL17_vs_DOH17",0.999998496577502,"Eukarya_Class",4,"3708Eukarya_Class"
"4",3708,0.527608704454561,"nb",24.1753143480976,"BAL17","ILR17","BAL17_vs_ILR17",0.527608704454561,"Eukarya_Family",5,"3708Eukarya_Family"
"5",3708,0.530386326838478,"nb",23.0145291228566,"BAL17","MIN17","BAL17_vs_MIN17",0.795579490257717,"Eukarya_Family",5,"3708Eukarya_Family"
"6",3708,0.99999788936396,"nb",16.6348523625791,"BAL17","NYC17","BAL17_vs_NYC17",0.99999788936396,"Eukarya_Class",3,"3708Eukarya_Class"
"7",3708,0.240876713799666,"nb",29.7895762483459,"BAL17","SAN17","BAL17_vs_SAN17",0.602191784499166,"Eukarya_Family",5,"3708Eukarya_Family"
"8",3708,0.999997670746792,"nb",16.6348524379393,"BAL17","SAO17","BAL17_vs_SAO17",0.999997670746792,"Eukarya_Class",5,"3708Eukarya_Class"
"9",3708,0.591233948911272,"nb",38.6289098308985,"BAL17","TOK17","BAL17_vs_TOK17",0.999998501186993,"Eukarya_Class",5,"3708Eukarya_Class"
"10",3708,0.999998113104028,"nb",16.6347867365835,"BAL17","VIE17","BAL17_vs_VIE17",0.999998476037632,"Eukarya_Phylum",4,"3708Eukarya_Phylum"
"11",3708,0.999998115497333,"nb",16.6347867365835,"BAL17","ZRH17","BAL17_vs_ZRH17",0.99999851224947,"Eukarya_Phylum",4,"3708Eukarya_Phylum"
"12",3708,0.696428631058637,"nb",51.9643330590343,"BER16","ILR17","BER16_vs_ILR17",0.999996726498481,"Eukarya_Order",5,"3708Eukarya_Order"
"13",3708,0.999998596409617,"nb",45.5292226279767,"BER16","LIS16","BER16_vs_LIS16",0.999998596409617,"Eukarya_Class",3,"3708Eukarya_Class"
"14",3708,0.092844546290758,"nb",50.0034839443257,"BER16","MIN17","BER16_vs_MIN17",0.46422273145379,"Eukarya_Genus",5,"3708Eukarya_Genus"
"15",3708,0.234300640250969,"nb",95.4476903205842,"BER16","NYC16","BER16_vs_NYC16",0.585751600627423,"Eukarya_Class",5,"3708Eukarya_Class"
"16",3708,0.00714669514060028,"nb",64.3249931302866,"BER16","SAC16","BER16_vs_SAC16",0.021466563871001,"Eukarya_Family",4,"3708Eukarya_Family"
"17",3708,0.000228880817082972,"nb",78.7535981865277,"BER16","TOK16","BER16_vs_TOK16",0.000801082859790401,"Eukarya_Family",5,"3708Eukarya_Family"
"18",3708,0.188200734023574,"nb",78.769477545016,"BER16","TOK17","BER16_vs_TOK17",0.460054663137116,"Eukarya_Family",4,"3708Eukarya_Family"
"19",3708,0.802857223639177,"nb",70.9361310561871,"BOG16","BAL17","BOG16_vs_BAL17",0.999961292447514,"Eukarya_Order",5,"3708Eukarya_Order"
"20",3708,0.999027306886586,"nb",58.7654772936223,"BOG16","DOH16","BOG16_vs_DOH16",0.999027306886586,"Eukarya_Family",3,"3708Eukarya_Family"
"21",3708,0.999307973978503,"nb",58.7654978698751,"BOG16","DOH17","BOG16_vs_DOH17",0.999307973978503,"Eukarya_Order",4,"3708Eukarya_Order"
"22",3708,0.999450521873936,"nb",58.7654978700162,"BOG16","LIS16","BOG16_vs_LIS16",0.999977051084537,"Eukarya_Order",3,"3708Eukarya_Order"
"23",3708,0.225847051180002,"nb",63.7753541373163,"BOG16","MIN17","BOG16_vs_MIN17",0.790464679130007,"Eukarya_Family",5,"3708Eukarya_Family"
"24",3708,0.198041673965452,"nb",109.187267492113,"BOG16","NYC16","BOG16_vs_NYC16",0.594125021896357,"Eukarya_Family",5,"3708Eukarya_Family"
"25",3708,0.0280226596522235,"nb",76.2564545006381,"BOG16","SAC16","BOG16_vs_SAC16",0.0840679789566705,"Eukarya_Phylum",4,"3708Eukarya_Phylum"
"26",3708,0.00098270309694735,"nb",90.563217032538,"BOG16","TOK16","BOG16_vs_TOK16",0.00343946083931572,"Eukarya_Family",5,"3708Eukarya_Family"
"27",3708,0.16357792807714,"nb",86.2931410956688,"BOG16","TOK17","BOG16_vs_TOK17",0.490733784231419,"Eukarya_Family",5,"3708Eukarya_Family"
"28",3708,0.999998230507153,"nb",58.7654816027637,"BOG16","VIE17","BOG16_vs_VIE17",0.999998230507153,"Eukarya_Phylum",4,"3708Eukarya_Phylum"
"29",3708,0.552761459248539,"nb",39.721694539573,"DEN16","BAL17","DEN16_vs_BAL17",0.999998411254913,"Eukarya_Class",2,"3708Eukarya_Class"
"30",3708,0.231838886958612,"nb",35.2461050697629,"DEN16","ILR17","DEN16_vs_ILR17",0.579597217396531,"Eukarya_Family",5,"3708Eukarya_Family"
"31",3708,0.9999985369003,"nb",28.5068003435533,"DEN16","LIS16","DEN16_vs_LIS16",0.9999985369003,"Eukarya_Class",3,"3708Eukarya_Class"
"32",3708,0.238615303362763,"nb",33.3673509578075,"DEN16","MIN17","DEN16_vs_MIN17",0.954461213451052,"Eukarya_Class",1,"3708Eukarya_Class"
"33",3708,0.431054028057627,"nb",45.684912827936,"DEN16","SAC16","DEN16_vs_SAC16",0.80266204513598,"Eukarya_Phylum",5,"3708Eukarya_Phylum"
"34",3708,0.999998298391094,"nb",16.6347863488365,"DOH16","BAL17","DOH16_vs_BAL17",0.999998298391094,"Eukarya_Phylum",5,"3708Eukarya_Phylum"
"35",3708,0.998518606360151,"nb",12.3180598995532,"DOH16","ILR17","DOH16_vs_ILR17",0.998650193364215,"Eukarya_Phylum",5,"3708Eukarya_Phylum"
"36",3708,0.998941228229676,"nb",10.0939574676449,"DOH16","MIN17","DOH16_vs_MIN17",0.998941228229676,"Eukarya_Phylum",5,"3708Eukarya_Phylum"
"37",3708,0.998340499258355,"nb",12.318047493216,"DOH17","ILR17","DOH17_vs_ILR17",0.999998148594259,"Eukarya_Class",5,"3708Eukarya_Class"
"38",3708,0.998813212585335,"nb",10.0939118635724,"DOH17","MIN17","DOH17_vs_MIN17",0.999999042511919,"Eukarya_Class",5,"3708Eukarya_Class"
"39",3708,0.999998146795839,"nb",28.0894772574547,"DOH17","TOK17","DOH17_vs_TOK17",0.999998146795839,"Eukarya_Class",5,"3708Eukarya_Class"
"40",3708,0.998483504637341,"nb",16.1593422617298,"ILR16","SAN17","ILR16_vs_SAN17",0.999998131765274,"Eukarya_Class",5,"3708Eukarya_Class"
"41",3708,0.0730302081356185,"nb",16.4120625000214,"ILR17","MIN17","ILR17_vs_MIN17",0.219090624406856,"Eukarya_Genus",5,"3708Eukarya_Genus"
"42",3708,0.0474139214112718,"nb",22.4772499381288,"ILR17","SAN17","ILR17_vs_SAN17",0.237069607056359,"Eukarya_Genus",5,"3708Eukarya_Genus"
"43",3708,0.998524205449595,"nb",12.3180446692568,"ILR17","SAO17","ILR17_vs_SAO17",0.999994290810772,"Eukarya_Class",5,"3708Eukarya_Class"
"44",3708,0.246814353506368,"nb",36.0374915592522,"ILR17","TOK17","ILR17_vs_TOK17",0.987257414025474,"Eukarya_Genus",5,"3708Eukarya_Genus"
"45",3708,0.999998484805551,"nb",16.6347863424263,"LIS16","BAL17","LIS16_vs_BAL17",0.999998484805551,"Eukarya_Phylum",3,"3708Eukarya_Phylum"
"46",3708,0.998741708614451,"nb",12.3180474945693,"LIS16","ILR17","LIS16_vs_ILR17",0.999979198484464,"Eukarya_Order",4,"3708Eukarya_Order"
"47",3708,0.999045396038292,"nb",10.0939118630486,"LIS16","MIN17","LIS16_vs_MIN17",0.99974626761249,"Eukarya_Order",4,"3708Eukarya_Order"
