"","OTU","locs","hlevel","sign_rank","Kingdom","Phylum","Class","Order","Family","Genus"
"1",158,"DOH16_vs_VIE17","AB_Phylum",5,"Bacteria","Spirochaetota",NA,NA,NA,NA
"2",158,"DOH16_vs_ZRH17","AB_Phylum",5,"Bacteria","Spirochaetota",NA,NA,NA,NA
"3",316,"AKL16_vs_BAL17","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"4",316,"AKL16_vs_BER16","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"5",316,"AKL16_vs_BOG16","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"6",316,"AKL16_vs_DEN16","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"7",316,"AKL16_vs_DEN17","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"8",316,"AKL16_vs_DOH16","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"9",316,"AKL16_vs_DOH17","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"10",316,"AKL16_vs_ILR16","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"11",316,"AKL16_vs_ILR17","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"12",316,"AKL16_vs_LIS16","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"13",316,"AKL16_vs_MIN17","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"14",316,"AKL16_vs_NYC16","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"15",316,"AKL16_vs_NYC17","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"16",316,"AKL16_vs_SAC16","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"17",316,"AKL16_vs_SAN17","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"18",316,"AKL16_vs_SAO17","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"19",316,"AKL16_vs_TOK16","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"20",316,"AKL16_vs_TOK17","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"21",316,"AKL16_vs_VIE17","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"22",316,"AKL16_vs_ZRH17","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"23",316,"BAL17_vs_DEN17","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"24",316,"BAL17_vs_DOH17","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"25",316,"BAL17_vs_MIN17","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"26",316,"BAL17_vs_NYC17","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"27",316,"BAL17_vs_SAO17","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"28",316,"BAL17_vs_TOK17","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"29",316,"BAL17_vs_VIE17","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"30",316,"BAL17_vs_ZRH17","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"31",316,"BER16_vs_BAL17","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"32",316,"BER16_vs_BOG16","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"33",316,"BER16_vs_DEN16","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"34",316,"BER16_vs_DEN17","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"35",316,"BER16_vs_DOH16","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"36",316,"BER16_vs_DOH17","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"37",316,"BER16_vs_ILR16","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"38",316,"BER16_vs_ILR17","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"39",316,"BER16_vs_LIS16","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"40",316,"BER16_vs_MIN17","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"41",316,"BER16_vs_NYC16","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"42",316,"BER16_vs_NYC17","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"43",316,"BER16_vs_SAC16","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"44",316,"BER16_vs_SAN17","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
"45",316,"BER16_vs_SAO17","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
