"","OTU","pvalues","model","score","loc1","loc2","locs","adj_pvalues","hlevel","sign_rank","OtuClass"
"1",9,2.46534032570566e-33,"nb",365.770153731721,"BER16","DOH17","BER16_vs_DOH17",1.184349492469e-29,"AB_Genus",1,"9AB_Genus"
"2",9,8.13351939620239e-55,"nb",401.977716949159,"BER16","ILR17","BER16_vs_ILR17",7.90578085310872e-52,"AB_Genus",5,"9AB_Genus"
"3",22,4.446332559198e-58,"nb",629.829245024354,"AKL16","DEN16","AKL16_vs_DEN16",3.89498732185745e-55,"AB_Order",5,"22AB_Order"
"4",22,5.79646137927351e-43,"nb",640.16578591797,"BER16","DEN16","BER16_vs_DEN16",9.34003143580272e-40,"AB_Genus",3,"22AB_Genus"
"5",22,1.28529748832109e-52,"nb",495.275832058906,"BOG16","BAL17","BOG16_vs_BAL17",1.58734239807655e-49,"AB_Genus",4,"22AB_Genus"
"6",22,7.9964095018019e-44,"nb",643.726952370777,"BOG16","SAO17","BOG16_vs_SAO17",7.25816885832149e-41,"AB_Family",5,"22AB_Family"
"7",22,2.45321030677545e-70,"nb",559.162039393547,"DEN16","BAL17","DEN16_vs_BAL17",2.78623360592022e-67,"AB_Family",4,"22AB_Family"
"8",22,3.87214398283664e-105,"nb",569.396802256234,"DEN16","LIS16","DEN16_vs_LIS16",5.6081552018084e-102,"AB_Genus",2,"22AB_Genus"
"9",22,1.64286949442083e-91,"nb",699.608966114257,"DEN16","SAO17","DEN16_vs_SAO17",1.48285400566424e-88,"AB_Family",5,"22AB_Family"
"10",297,6.98825278397903e-23,"nb",573.835488291891,"BAL17","SAO17","BAL17_vs_SAO17",4.90986117384502e-20,"AB_Family",4,"297AB_Family"
"11",297,4.06588268317e-31,"nb",635.574733280439,"DEN17","SAO17","DEN17_vs_SAO17",3.70994540425266e-28,"AB_Family",5,"297AB_Family"
"12",297,1.12309100219624e-28,"nb",583.122459761062,"DOH17","SAO17","DOH17_vs_SAO17",1.32731120330583e-25,"AB_Genus",4,"297AB_Genus"
"13",297,5.24489643813551e-44,"nb",625.486892694122,"ILR17","SAO17","ILR17_vs_SAO17",5.87952890714991e-41,"AB_Genus",4,"297AB_Genus"
"14",297,7.31506540199539e-16,"nb",506.941579299243,"MIN17","SAO17","MIN17_vs_SAO17",7.6222981488792e-13,"AB_Genus",4,"297AB_Genus"
"15",297,1.32874964067123e-43,"nb",646.856389084575,"NYC17","SAO17","NYC17_vs_SAO17",1.74949096185075e-40,"AB_Genus",4,"297AB_Genus"
"16",297,1.05721415780078e-15,"nb",557.164524482785,"NYC17","TOK17","NYC17_vs_TOK17",8.58658258059373e-13,"AB_Genus",5,"297AB_Genus"
"17",297,2.20341241621039e-45,"nb",576.699835066395,"SAC16","SAO17","SAC16_vs_SAO17",1.41708928678217e-42,"AB_Class",5,"297AB_Class"
"18",297,2.96168146726217e-40,"nb",554.823643275765,"SAN17","SAO17","SAN17_vs_SAO17",3.23563700298392e-37,"AB_Genus",4,"297AB_Genus"
"19",297,1.78590905119021e-45,"nb",588.402428160311,"SAO17","VIE17","SAO17_vs_VIE17",2.3702621091085e-42,"AB_Genus",4,"297AB_Genus"
"20",297,3.01364100595381e-34,"nb",597.600119763186,"SAO17","ZRH17","SAO17_vs_ZRH17",4.78466388992652e-31,"AB_Genus",4,"297AB_Genus"
"21",297,2.18142739302411e-70,"nb",689.610237123439,"TOK16","SAO17","TOK16_vs_SAO17",2.60023686567886e-67,"AB_Genus",5,"297AB_Genus"
"22",297,6.45035269561231e-17,"nb",497.451917370136,"TOK17","VIE17","TOK17_vs_VIE17",7.21794466639017e-14,"AB_Genus",4,"297AB_Genus"
"23",316,3.85681440556017e-48,"nb",525.170539626626,"AKL16","DOH16","AKL16_vs_DOH16",3.18881415051715e-45,"AB_Genus",5,"316AB_Genus"
"24",316,2.04567839818942e-35,"nb",772.493600814352,"AKL16","ILR16","AKL16_vs_ILR16",1.67295579403931e-32,"AB_Genus",4,"316AB_Genus"
"25",316,3.0687472595648e-33,"nb",660.754744808288,"AKL16","LIS16","AKL16_vs_LIS16",1.12530962008241e-29,"AB_Genus",1,"316AB_Genus"
"26",316,0,"nb",13851666.8349915,"AKL16","MIN17","AKL16_vs_MIN17",0,"AB_Class",1,"316AB_Class"
"27",316,0,"nb",22338677.6150513,"BER16","BAL17","BER16_vs_BAL17",0,"AB_Genus",1,"316AB_Genus"
"28",316,0,"nb",22333927.9932404,"BER16","DEN17","BER16_vs_DEN17",0,"AB_Genus",1,"316AB_Genus"
"29",316,0,"nb",22397606.2014465,"BER16","DOH16","BER16_vs_DOH16",0,"AB_Genus",1,"316AB_Genus"
"30",316,0,"nb",209665623.631897,"BER16","ILR16","BER16_vs_ILR16",0,"AB_Genus",1,"316AB_Genus"
"31",316,0,"nb",22637145.6711884,"BER16","ILR17","BER16_vs_ILR17",0,"AB_Genus",1,"316AB_Genus"
"32",316,0,"nb",34369530.3440399,"BER16","LIS16","BER16_vs_LIS16",0,"AB_Genus",2,"316AB_Genus"
"33",316,0,"nb",22344988.6109619,"BER16","MIN17","BER16_vs_MIN17",0,"AB_Genus",1,"316AB_Genus"
"34",316,0,"nb",22345044.4288025,"BER16","SAC16","BER16_vs_SAC16",0,"AB_Genus",1,"316AB_Genus"
"35",316,0,"nb",22341717.7882385,"BER16","SAN17","BER16_vs_SAN17",0,"AB_Genus",1,"316AB_Genus"
"36",316,0,"nb",22309254.0797272,"BER16","TOK17","BER16_vs_TOK17",0,"AB_Genus",1,"316AB_Genus"
"37",316,0,"nb",22342962.0614624,"BER16","VIE17","BER16_vs_VIE17",0,"AB_Genus",1,"316AB_Genus"
"38",316,0,"nb",22376222.0738983,"BER16","ZRH17","BER16_vs_ZRH17",0,"AB_Genus",1,"316AB_Genus"
"39",316,0,"nb",92460923.8427734,"BOG16","ILR16","BOG16_vs_ILR16",0,"AB_Phylum",1,"316AB_Phylum"
"40",316,1.36071413142425e-26,"nb",620.447967248807,"BOG16","SAN17","BOG16_vs_SAN17",7.47334439070007e-24,"AB_Genus",4,"316AB_Genus"
"41",316,1.52440106546619e-53,"nb",742.574730220257,"BOG16","TOK17","BOG16_vs_TOK17",7.53663886766484e-50,"AB_Genus",1,"316AB_Genus"
"42",316,9.02999018154023e-51,"nb",476.118642891907,"DOH16","BAL17","DOH16_vs_BAL17",9.81108433224346e-48,"AB_Genus",4,"316AB_Genus"
"43",316,0,"nb",187400573.959961,"DOH16","ILR16","DOH16_vs_ILR16",0,"AB_Genus",1,"316AB_Genus"
"44",316,4.10469602951454e-87,"nb",521.729946348783,"DOH16","SAC16","DOH16_vs_SAC16",1.85039697010515e-83,"AB_Genus",1,"316AB_Genus"
"45",316,8.64344270407404e-76,"nb",495.909240011931,"DOH16","SAN17","DOH16_vs_SAN17",1.91149735400597e-72,"AB_Genus",1,"316AB_Genus"
"46",316,9.1197580804983e-107,"nb",621.307751592558,"DOH16","TOK17","DOH16_vs_TOK17",4.0318450473883e-103,"AB_Genus",1,"316AB_Genus"
"47",316,2.18272123255981e-64,"nb",537.098908291379,"DOH16","VIE17","DOH16_vs_VIE17",1.94174880848521e-61,"AB_Genus",5,"316AB_Genus"
"48",316,2.09597667971096e-20,"nb",653.696845570425,"DOH17","TOK17","DOH17_vs_TOK17",9.27260083104129e-17,"AB_Genus",1,"316AB_Genus"
"49",316,0,"nb",89790794.7561035,"ILR16","BAL17","ILR16_vs_BAL17",0,"AB_Phylum",1,"316AB_Phylum"
"50",316,0,"nb",91293058.6611328,"ILR16","ILR17","ILR16_vs_ILR17",0,"AB_Phylum",1,"316AB_Phylum"
"51",316,0,"nb",145454416.929932,"ILR16","LIS16","ILR16_vs_LIS16",0,"AB_Class",2,"316AB_Class"
"52",316,0,"nb",187383928.552124,"ILR16","MIN17","ILR16_vs_MIN17",0,"AB_Genus",3,"316AB_Genus"
"53",316,0,"nb",187369780.493408,"ILR16","SAC16","ILR16_vs_SAC16",0,"AB_Genus",3,"316AB_Genus"
"54",316,0,"nb",187293877.679688,"ILR16","SAN17","ILR16_vs_SAN17",0,"AB_Genus",3,"316AB_Genus"
"55",316,5.30881727165055e-48,"nb",759.283925144144,"ILR17","TOK17","ILR17_vs_TOK17",2.41020304132935e-44,"AB_Genus",1,"316AB_Genus"
"56",316,0,"nb",15561345.4291382,"LIS16","MIN17","LIS16_vs_MIN17",0,"AB_Class",1,"316AB_Class"
"57",316,3.96058902635798e-66,"nb",772.509494090429,"LIS16","TOK17","LIS16_vs_TOK17",3.36808490801483e-63,"AB_Genus",4,"316AB_Genus"
"58",316,1.49374204148711e-16,"nb",761.688536598813,"SAC16","SAN17","SAC16_vs_SAN17",2.25754213870085e-13,"AB_Phylum",3,"316AB_Phylum"
"59",316,7.42786436911193e-40,"nb",819.325762322666,"TOK16","SAN17","TOK16_vs_SAN17",7.23028317689355e-37,"AB_Genus",5,"316AB_Genus"
"60",316,4.67083312858506e-82,"nb",941.328810643203,"TOK16","TOK17","TOK16_vs_TOK17",2.28497156650381e-78,"AB_Genus",1,"316AB_Genus"
"61",316,1.97253864891245e-15,"nb",649.919572218335,"TOK17","ZRH17","TOK17_vs_ZRH17",1.77607379948077e-12,"AB_Genus",4,"316AB_Genus"
"62",407,7.3208213933552e-139,"nb",825.699572649056,"ILR16","SAO17","ILR16_vs_SAO17",3.13257947421669e-135,"AB_Genus",1,"407AB_Genus"
"63",407,2.26306064136447e-15,"nb",472.253853546015,"MIN17","VIE17","MIN17_vs_VIE17",2.44976314427704e-12,"AB_Genus",3,"407AB_Genus"
"64",442,1.16969001366594e-15,"nb",498.146174502642,"DEN17","ZRH17","DEN17_vs_ZRH17",8.89744203728558e-13,"AB_Genus",4,"442AB_Genus"
