"","OTU","pvalues","model","score","loc1","loc2","locs","adj_pvalues","hlevel","sign_rank","OtuClass"
"1",10279,3.78586745198215e-10,"zinb",218.274504590692,"BER16","DEN17","BER16_vs_DEN17",1.27962319876997e-07,"Viruses_Genus",3,"10279Viruses_Genus"
"2",10279,2.21395074623453e-08,"zinb",283.944461121332,"SAN17","SAO17","SAN17_vs_SAO17",4.87069164171596e-07,"Viruses_Class",3,"10279Viruses_Class"
"3",10279,2.72355389769049e-17,"zinb",279.180279297417,"TOK16","DEN17","TOK16_vs_DEN17",1.40671558815714e-14,"Viruses_Genus",2,"10279Viruses_Genus"
"4",10288,1.96862203848836e-15,"zinb",164.25540706894,"DEN16","BAL17","DEN16_vs_BAL17",6.21100253143078e-13,"Viruses_Genus",3,"10288Viruses_Genus"
"5",10288,1.07128871824741e-09,"zinb",95.5290764057535,"DOH16","BAL17","DOH16_vs_BAL17",3.11745017009996e-07,"Viruses_Genus",2,"10288Viruses_Genus"
"6",10288,1.3233252291901e-14,"zinb",93.6238746622173,"DOH16","ILR17","DOH16_vs_ILR17",8.94567854932505e-12,"Viruses_Genus",3,"10288Viruses_Genus"
"7",10288,7.64589571916134e-15,"zinb",109.920647300818,"ILR17","SAN17","ILR17_vs_SAN17",6.43019829981468e-12,"Viruses_Genus",1,"10288Viruses_Genus"
"8",10288,1.13140916887539e-15,"zinb",120.815295183529,"SAC16","ILR17","SAC16_vs_ILR17",1.03184516201436e-12,"Viruses_Genus",2,"10288Viruses_Genus"
"9",10298,1.5338121464684e-11,"zinb",161.879056257001,"DEN16","DEN17","DEN16_vs_DEN17",1.16499207021638e-08,"Viruses_Genus",3,"10298Viruses_Genus"
"10",10298,1.37728377276977e-16,"zinb",128.482250562764,"DEN16","SAN17","DEN16_vs_SAN17",9.6685320848438e-14,"Viruses_Genus",3,"10298Viruses_Genus"
"11",10298,9.390062977653e-11,"zinb",81.708556894488,"DOH16","MIN17","DOH16_vs_MIN17",2.25361511463672e-08,"Viruses_Genus",3,"10298Viruses_Genus"
"12",10376,2.01405287277346e-47,"zinb",314.936303919486,"DEN16","ILR17","DEN16_vs_ILR17",8.66042735292589e-46,"Viruses_Order",1,"10376Viruses_Order"
"13",10376,2.37049699392999e-33,"zinb",195.854492851525,"DEN16","MIN17","DEN16_vs_MIN17",1.8726926252047e-31,"Viruses_Family",1,"10376Viruses_Family"
"14",10397,2.69888559614048e-10,"zinb",136.113471553481,"NYC17","SAN17","NYC17_vs_SAN17",1.17806356271532e-07,"Viruses_Genus",2,"10397Viruses_Genus"
"15",10491,1.01434189215808e-13,"zinb",87.3720952193257,"DOH16","TOK17","DOH16_vs_TOK17",1.56969407811462e-11,"Viruses_Genus",3,"10491Viruses_Genus"
"16",10492,5.77173372987815e-93,"zinb",62.6033355314803,"AKL16","BER16","AKL16_vs_BER16",3.6708226522025e-90,"Viruses_Genus",1,"10492Viruses_Genus"
"17",10492,6.48084425498487e-46,"zinb",52.1842476741344,"AKL16","DEN16","AKL16_vs_DEN16",4.94488416655345e-43,"Viruses_Genus",1,"10492Viruses_Genus"
"18",10492,4.21384728543825e-32,"zinb",38.0829213563539,"AKL16","MIN17","AKL16_vs_MIN17",2.75164227739118e-29,"Viruses_Genus",1,"10492Viruses_Genus"
"19",10492,3.16447264388382e-92,"zinb",95.3207805168124,"AKL16","NYC16","AKL16_vs_NYC16",2.13601903462158e-89,"Viruses_Genus",2,"10492Viruses_Genus"
