"","OTU","locs","hlevel","sign_rank","Kingdom","Phylum","Class","Order","Family","Genus"
"1",3708,"AKL16_vs_NYC16","Eukarya_Phylum",3,"Eukaryota","Streptophyta",NA,NA,NA,NA
"2",3708,"BOG16_vs_NYC16","Eukarya_Phylum",5,"Eukaryota","Streptophyta",NA,NA,NA,NA
"3",3708,"DEN16_vs_NYC16","Eukarya_Phylum",5,"Eukaryota","Streptophyta",NA,NA,NA,NA
"4",3708,"DOH16_vs_NYC16","Eukarya_Phylum",3,"Eukaryota","Streptophyta",NA,NA,NA,NA
"5",3708,"ILR16_vs_NYC16","Eukarya_Phylum",3,"Eukaryota","Streptophyta",NA,NA,NA,NA
"6",3708,"NYC16_vs_BAL17","Eukarya_Phylum",5,"Eukaryota","Streptophyta",NA,NA,NA,NA
"7",3708,"NYC16_vs_DEN17","Eukarya_Phylum",3,"Eukaryota","Streptophyta",NA,NA,NA,NA
"8",3708,"NYC16_vs_DOH17","Eukarya_Phylum",5,"Eukaryota","Streptophyta",NA,NA,NA,NA
"9",3708,"NYC16_vs_ILR17","Eukarya_Phylum",5,"Eukaryota","Streptophyta",NA,NA,NA,NA
"10",3708,"NYC16_vs_MIN17","Eukarya_Phylum",5,"Eukaryota","Streptophyta",NA,NA,NA,NA
"11",3708,"NYC16_vs_NYC17","Eukarya_Phylum",3,"Eukaryota","Streptophyta",NA,NA,NA,NA
"12",3708,"NYC16_vs_SAC16","Eukarya_Phylum",5,"Eukaryota","Streptophyta",NA,NA,NA,NA
"13",3708,"NYC16_vs_TOK16","Eukarya_Phylum",5,"Eukaryota","Streptophyta",NA,NA,NA,NA
"14",3708,"NYC16_vs_TOK17","Eukarya_Phylum",3,"Eukaryota","Streptophyta",NA,NA,NA,NA
"15",3708,"NYC16_vs_VIE17","Eukarya_Phylum",5,"Eukaryota","Streptophyta",NA,NA,NA,NA
"16",3708,"NYC16_vs_ZRH17","Eukarya_Phylum",5,"Eukaryota","Streptophyta",NA,NA,NA,NA
"17",3708,"NYC16_vs_SAO17","Eukarya_Class",3,"Eukaryota","Streptophyta","Magnoliopsida",NA,NA,NA
"18",3708,"LIS16_vs_NYC16","Eukarya_Order",4,"Eukaryota","Streptophyta","Magnoliopsida","Brassicales",NA,NA
"19",5761,"AKL16_vs_BOG16","Eukarya_Phylum",2,"Eukaryota","Heterolobosea",NA,NA,NA,NA
"20",5761,"BOG16_vs_DEN17","Eukarya_Phylum",2,"Eukaryota","Heterolobosea",NA,NA,NA,NA
"21",5761,"BOG16_vs_DOH16","Eukarya_Phylum",2,"Eukaryota","Heterolobosea",NA,NA,NA,NA
"22",5761,"BOG16_vs_ILR16","Eukarya_Phylum",2,"Eukaryota","Heterolobosea",NA,NA,NA,NA
"23",5761,"BOG16_vs_NYC16","Eukarya_Phylum",2,"Eukaryota","Heterolobosea",NA,NA,NA,NA
"24",5761,"BOG16_vs_NYC17","Eukarya_Phylum",2,"Eukaryota","Heterolobosea",NA,NA,NA,NA
"25",5761,"BOG16_vs_TOK17","Eukarya_Phylum",2,"Eukaryota","Heterolobosea",NA,NA,NA,NA
"26",5761,"BOG16_vs_VIE17","Eukarya_Phylum",2,"Eukaryota","Heterolobosea",NA,NA,NA,NA
"27",5761,"DEN16_vs_LIS16","Eukarya_Phylum",4,"Eukaryota","Heterolobosea",NA,NA,NA,NA
"28",5761,"LIS16_vs_BAL17","Eukarya_Phylum",4,"Eukaryota","Heterolobosea",NA,NA,NA,NA
"29",5761,"LIS16_vs_DOH17","Eukarya_Phylum",4,"Eukaryota","Heterolobosea",NA,NA,NA,NA
"30",5761,"LIS16_vs_ILR17","Eukarya_Phylum",4,"Eukaryota","Heterolobosea",NA,NA,NA,NA
"31",5761,"LIS16_vs_MIN17","Eukarya_Phylum",4,"Eukaryota","Heterolobosea",NA,NA,NA,NA
"32",5761,"LIS16_vs_NYC17","Eukarya_Phylum",4,"Eukaryota","Heterolobosea",NA,NA,NA,NA
"33",5761,"LIS16_vs_SAC16","Eukarya_Phylum",4,"Eukaryota","Heterolobosea",NA,NA,NA,NA
"34",5761,"LIS16_vs_TOK16","Eukarya_Phylum",4,"Eukaryota","Heterolobosea",NA,NA,NA,NA
"35",5761,"LIS16_vs_VIE17","Eukarya_Phylum",4,"Eukaryota","Heterolobosea",NA,NA,NA,NA
"36",5761,"LIS16_vs_ZRH17","Eukarya_Phylum",4,"Eukaryota","Heterolobosea",NA,NA,NA,NA
"37",5761,"AKL16_vs_BAL17","Eukarya_Family",4,"Eukaryota","Heterolobosea","","","Vahlkampfiidae",NA
"38",5761,"AKL16_vs_BER16","Eukarya_Family",5,"Eukaryota","Heterolobosea","","","Vahlkampfiidae",NA
"39",5761,"AKL16_vs_DEN16","Eukarya_Family",4,"Eukaryota","Heterolobosea","","","Vahlkampfiidae",NA
"40",5761,"AKL16_vs_DOH17","Eukarya_Family",4,"Eukaryota","Heterolobosea","","","Vahlkampfiidae",NA
"41",5761,"AKL16_vs_ILR17","Eukarya_Family",4,"Eukaryota","Heterolobosea","","","Vahlkampfiidae",NA
"42",5761,"AKL16_vs_MIN17","Eukarya_Family",4,"Eukaryota","Heterolobosea","","","Vahlkampfiidae",NA
"43",5761,"AKL16_vs_NYC16","Eukarya_Family",5,"Eukaryota","Heterolobosea","","","Vahlkampfiidae",NA
"44",5761,"AKL16_vs_NYC17","Eukarya_Family",4,"Eukaryota","Heterolobosea","","","Vahlkampfiidae",NA
"45",5761,"AKL16_vs_SAC16","Eukarya_Family",4,"Eukaryota","Heterolobosea","","","Vahlkampfiidae",NA
"46",5761,"AKL16_vs_TOK16","Eukarya_Family",4,"Eukaryota","Heterolobosea","","","Vahlkampfiidae",NA
"47",5761,"AKL16_vs_VIE17","Eukarya_Family",4,"Eukaryota","Heterolobosea","","","Vahlkampfiidae",NA
"48",5761,"AKL16_vs_ZRH17","Eukarya_Family",4,"Eukaryota","Heterolobosea","","","Vahlkampfiidae",NA
"49",5761,"BAL17_vs_DEN17","Eukarya_Family",4,"Eukaryota","Heterolobosea","","","Vahlkampfiidae",NA
"50",5761,"BAL17_vs_ILR17","Eukarya_Family",4,"Eukaryota","Heterolobosea","","","Vahlkampfiidae",NA
"51",5761,"BAL17_vs_SAO17","Eukarya_Family",5,"Eukaryota","Heterolobosea","","","Vahlkampfiidae",NA
"52",5761,"BAL17_vs_TOK17","Eukarya_Family",4,"Eukaryota","Heterolobosea","","","Vahlkampfiidae",NA
"53",5761,"BER16_vs_DEN17","Eukarya_Family",5,"Eukaryota","Heterolobosea","","","Vahlkampfiidae",NA
"54",5761,"BER16_vs_DOH16","Eukarya_Family",5,"Eukaryota","Heterolobosea","","","Vahlkampfiidae",NA
"55",5761,"BER16_vs_ILR16","Eukarya_Family",5,"Eukaryota","Heterolobosea","","","Vahlkampfiidae",NA
"56",5761,"BER16_vs_NYC17","Eukarya_Family",5,"Eukaryota","Heterolobosea","","","Vahlkampfiidae",NA
