"","OTU","pvalues","model","score","loc1","loc2","locs","adj_pvalues","hlevel","sign_rank","OtuClass"
"1",5761,0.999999917823707,"zip",16.1522684647188,"AKL16","MIN17","AKL16_vs_MIN17",0.999999917823707,"Eukarya_Genus",3,"5761Eukarya_Genus"
"2",5761,0.99999318844374,"zip",21.6936793391983,"AKL16","SAN17","AKL16_vs_SAN17",0.99999318844374,"Eukarya_Phylum",3,"5761Eukarya_Phylum"
"3",5761,0.0257857900625586,"zip",46.517612798068,"BAL17","DOH17","BAL17_vs_DOH17",0.0257857900625586,"Eukarya_Genus",3,"5761Eukarya_Genus"
"4",5761,0.917419452064898,"zip",68.5274995567215,"BAL17","ILR17","BAL17_vs_ILR17",0.917419452064898,"Eukarya_Genus",3,"5761Eukarya_Genus"
"5",5761,3.58164740277133e-10,"zip",36.8194935119622,"BAL17","MIN17","BAL17_vs_MIN17",3.58164740277133e-10,"Eukarya_Genus",3,"5761Eukarya_Genus"
"6",5761,0.000132900954440821,"zip",50.3432684297849,"BAL17","NYC17","BAL17_vs_NYC17",0.000132900954440821,"Eukarya_Genus",3,"5761Eukarya_Genus"
"7",5761,0.0936699861752908,"zip",43.6418602818567,"BAL17","SAN17","BAL17_vs_SAN17",0.0936699861752908,"Eukarya_Genus",3,"5761Eukarya_Genus"
"8",5761,0.011617376437239,"zip",42.8069257249052,"BAL17","VIE17","BAL17_vs_VIE17",0.011617376437239,"Eukarya_Genus",3,"5761Eukarya_Genus"
"9",5761,0.0281081611002229,"zip",47.8150597954377,"BAL17","ZRH17","BAL17_vs_ZRH17",0.0281081611002229,"Eukarya_Genus",3,"5761Eukarya_Genus"
"10",5761,5.5490957200651e-07,"zip",166.701125331352,"BER16","BAL17","BER16_vs_BAL17",5.5490957200651e-07,"Eukarya_Genus",3,"5761Eukarya_Genus"
"11",5761,0.414785602623756,"zip",210.277733426156,"BER16","BOG16","BER16_vs_BOG16",0.807822357104288,"Eukarya_Family",3,"5761Eukarya_Family"
"12",5761,1.04853250764182e-11,"zip",173.785878114787,"BER16","DEN16","BER16_vs_DEN16",1.04853250764182e-11,"Eukarya_Genus",3,"5761Eukarya_Genus"
"13",5761,2.74260686344244e-09,"zip",163.883822871254,"BER16","DOH17","BER16_vs_DOH17",2.74260686344244e-09,"Eukarya_Genus",3,"5761Eukarya_Genus"
"14",5761,6.19641795689785e-06,"zip",185.894001701707,"BER16","ILR17","BER16_vs_ILR17",6.19641795689785e-06,"Eukarya_Genus",3,"5761Eukarya_Genus"
"15",5761,8.07081642235088e-27,"zip",154.185733821564,"BER16","MIN17","BER16_vs_MIN17",8.07081642235088e-27,"Eukarya_Genus",3,"5761Eukarya_Genus"
"16",5761,0.0572239595677764,"zip",269.572296368965,"BER16","NYC16","BER16_vs_NYC16",0.0572239595677764,"Eukarya_Genus",3,"5761Eukarya_Genus"
"17",5761,0.199753523374783,"zip",166.106016272425,"BER16","NYC17","BER16_vs_NYC17",0.199753523374783,"Eukarya_Genus",3,"5761Eukarya_Genus"
"18",5761,1.50842161078267e-29,"zip",183.356907628956,"BER16","SAC16","BER16_vs_SAC16",1.50842161078267e-29,"Eukarya_Genus",3,"5761Eukarya_Genus"
"19",5761,1.36950872981441e-06,"zip",208.378430212769,"BER16","TOK16","BER16_vs_TOK16",1.36950872981441e-06,"Eukarya_Genus",3,"5761Eukarya_Genus"
"20",5761,0.0853916062132645,"zip",159.553357066383,"BER16","VIE17","BER16_vs_VIE17",0.0853916062132645,"Eukarya_Genus",3,"5761Eukarya_Genus"
"21",5761,0.0442590857427682,"zip",164.47050090003,"BER16","ZRH17","BER16_vs_ZRH17",0.0442590857427682,"Eukarya_Genus",3,"5761Eukarya_Genus"
"22",5761,2.58053777348284e-08,"zip",92.9115142383286,"BOG16","BAL17","BOG16_vs_BAL17",2.58053777348284e-08,"Eukarya_Genus",3,"5761Eukarya_Genus"
"23",5761,4.02270278244479e-13,"zip",99.9966808205341,"BOG16","DEN16","BOG16_vs_DEN16",4.02270278244479e-13,"Eukarya_Genus",3,"5761Eukarya_Genus"
"24",5761,2.50265992649567e-10,"zip",90.0946255770003,"BOG16","DOH17","BOG16_vs_DOH17",2.50265992649567e-10,"Eukarya_Genus",3,"5761Eukarya_Genus"
"25",5761,4.67919992792802e-07,"zip",112.104736910147,"BOG16","ILR17","BOG16_vs_ILR17",4.67919992792802e-07,"Eukarya_Genus",3,"5761Eukarya_Genus"
"26",5761,8.66822516405347e-29,"zip",80.3965365274386,"BOG16","MIN17","BOG16_vs_MIN17",8.66822516405347e-29,"Eukarya_Genus",3,"5761Eukarya_Genus"
"27",5761,0.0062369306756974,"zip",195.783099075124,"BOG16","NYC16","BOG16_vs_NYC16",0.0062369306756974,"Eukarya_Genus",3,"5761Eukarya_Genus"
"28",5761,0.127491469012041,"zip",92.3168189781644,"BOG16","NYC17","BOG16_vs_NYC17",0.127491469012041,"Eukarya_Genus",3,"5761Eukarya_Genus"
"29",5761,2.01882079843302e-33,"zip",109.567620731392,"BOG16","SAC16","BOG16_vs_SAC16",2.01882079843302e-33,"Eukarya_Genus",3,"5761Eukarya_Genus"
"30",5761,1.67468182088689e-06,"zip",85.9379474009759,"BOG16","SAN17","BOG16_vs_SAN17",3.34936364177378e-06,"Eukarya_Genus",3,"5761Eukarya_Genus"
"31",5761,2.7308838717911e-05,"zip",134.589232912686,"BOG16","TOK16","BOG16_vs_TOK16",2.7308838717911e-05,"Eukarya_Genus",3,"5761Eukarya_Genus"
"32",5761,0.0553104825760101,"zip",85.7641597805032,"BOG16","VIE17","BOG16_vs_VIE17",0.0553104825760101,"Eukarya_Genus",3,"5761Eukarya_Genus"
"33",5761,0.0240464179479856,"zip",90.6813036049807,"BOG16","ZRH17","BOG16_vs_ZRH17",0.0240464179479856,"Eukarya_Genus",3,"5761Eukarya_Genus"
"34",5761,0.0190449468621221,"zip",56.4198161725421,"DEN16","BAL17","DEN16_vs_BAL17",0.0190449468621221,"Eukarya_Genus",3,"5761Eukarya_Genus"
"35",5761,0.883352654257154,"zip",53.6027702657274,"DEN16","DOH17","DEN16_vs_DOH17",0.883352654257154,"Eukarya_Genus",3,"5761Eukarya_Genus"
"36",5761,0.0187102271855905,"zip",75.6128570507352,"DEN16","ILR17","DEN16_vs_ILR17",0.0187102271855905,"Eukarya_Genus",3,"5761Eukarya_Genus"
"37",5761,0.000174777849084326,"zip",43.9046812160386,"DEN16","MIN17","DEN16_vs_MIN17",0.000174777849084326,"Eukarya_Genus",3,"5761Eukarya_Genus"
"38",5761,7.99182441493498e-09,"zip",159.291243763551,"DEN16","NYC16","DEN16_vs_NYC16",7.99182441493498e-09,"Eukarya_Genus",3,"5761Eukarya_Genus"
"39",5761,0.0231592670362298,"zip",55.8249636669329,"DEN16","NYC17","DEN16_vs_NYC17",0.0231592670362298,"Eukarya_Genus",3,"5761Eukarya_Genus"
"40",5761,0.614907122788664,"zip",73.0757721910185,"DEN16","SAC16","DEN16_vs_SAC16",0.614907122788664,"Eukarya_Genus",3,"5761Eukarya_Genus"
"41",5761,0.186918322432511,"zip",49.4460920856807,"DEN16","SAN17","DEN16_vs_SAN17",0.186918322432511,"Eukarya_Genus",3,"5761Eukarya_Genus"
"42",5761,1.09897992299211e-20,"zip",98.097377594247,"DEN16","TOK16","DEN16_vs_TOK16",1.09897992299211e-20,"Eukarya_Genus",3,"5761Eukarya_Genus"
"43",5761,0.203671950864986,"zip",49.2723044608256,"DEN16","VIE17","DEN16_vs_VIE17",0.203671950864986,"Eukarya_Genus",3,"5761Eukarya_Genus"
"44",5761,0.101236428019472,"zip",54.1894482937096,"DEN16","ZRH17","DEN16_vs_ZRH17",0.101236428019472,"Eukarya_Genus",3,"5761Eukarya_Genus"
"45",5761,0.0246614646031293,"zip",65.7107805249306,"DOH17","ILR17","DOH17_vs_ILR17",0.0246614646031293,"Eukarya_Genus",3,"5761Eukarya_Genus"
"46",5761,0.000993364551447589,"zip",34.0026259725224,"DOH17","MIN17","DOH17_vs_MIN17",0.000993364551447589,"Eukarya_Genus",3,"5761Eukarya_Genus"
"47",5761,0.0233249745083765,"zip",45.9229084233636,"DOH17","NYC17","DOH17_vs_NYC17",0.0233249745083765,"Eukarya_Genus",3,"5761Eukarya_Genus"
"48",5761,0.236107375371384,"zip",39.5440368417647,"DOH17","SAN17","DOH17_vs_SAN17",0.236107375371384,"Eukarya_Genus",3,"5761Eukarya_Genus"
"49",5761,0.188181556854403,"zip",39.3702492172936,"DOH17","VIE17","DOH17_vs_VIE17",0.188181556854403,"Eukarya_Genus",3,"5761Eukarya_Genus"
"50",5761,0.095898552832025,"zip",44.2873930501762,"DOH17","ZRH17","DOH17_vs_ZRH17",0.095898552832025,"Eukarya_Genus",3,"5761Eukarya_Genus"
"51",5761,7.05702915336938e-10,"zip",56.0126688963057,"ILR17","MIN17","ILR17_vs_MIN17",7.05702915336938e-10,"Eukarya_Genus",3,"5761Eukarya_Genus"
"52",5761,0.391547343405264,"zip",67.9330028696534,"ILR17","NYC17","ILR17_vs_NYC17",0.391547343405264,"Eukarya_Genus",3,"5761Eukarya_Genus"
"53",5761,0.0870723139504507,"zip",62.834960717489,"ILR17","SAN17","ILR17_vs_SAN17",0.0870723139504507,"Eukarya_Genus",3,"5761Eukarya_Genus"
"54",5761,0.0169731837394913,"zip",62.0001366668627,"ILR17","VIE17","ILR17_vs_VIE17",0.0169731837394913,"Eukarya_Genus",3,"5761Eukarya_Genus"
"55",5761,0.0414313938020647,"zip",67.0082890025739,"ILR17","ZRH17","ILR17_vs_ZRH17",0.0414313938020647,"Eukarya_Genus",3,"5761Eukarya_Genus"
"56",5761,1.78187539042612e-06,"zip",36.224819374621,"MIN17","NYC17","MIN17_vs_NYC17",1.78187539042612e-06,"Eukarya_Genus",3,"5761Eukarya_Genus"
"57",5761,0.343088517940174,"zip",29.8459477920641,"MIN17","SAN17","MIN17_vs_SAN17",0.343088517940174,"Eukarya_Genus",3,"5761Eukarya_Genus"
"58",5761,0.000610598655983566,"zip",29.6721601676057,"MIN17","VIE17","MIN17_vs_VIE17",0.000610598655983566,"Eukarya_Genus",3,"5761Eukarya_Genus"
"59",5761,2.88628959221048e-05,"zip",34.5893040022181,"MIN17","ZRH17","MIN17_vs_ZRH17",2.88628959221048e-05,"Eukarya_Genus",3,"5761Eukarya_Genus"
"60",5761,0.000187240838216467,"zip",152.20621473398,"NYC16","BAL17","NYC16_vs_BAL17",0.000187240838216467,"Eukarya_Genus",3,"5761Eukarya_Genus"
