"","OTU","pvalues","model","score","loc1","loc2","locs","adj_pvalues","hlevel","sign_rank","OtuClass"
"1",10279,2.79891680499664e-72,"zip",459.395613953079,"AKL16","DOH16","AKL16_vs_DOH16",6.71740033199194e-71,"Viruses_Class",1,"10279Viruses_Class"
"2",10279,1.34855554013463e-66,"zip",486.615174996968,"AKL16","SAO17","AKL16_vs_SAO17",2.56225552625579e-65,"Viruses_Class",1,"10279Viruses_Class"
"3",10279,1.81082764567438e-49,"zip",1048.88847158753,"BAL17","DEN17","BAL17_vs_DEN17",6.51897952442776e-47,"Viruses_Genus",3,"10279Viruses_Genus"
"4",10279,1.46619799434181e-141,"zip",1051.77179546258,"BER16","DEN17","BER16_vs_DEN17",7.39696888145442e-139,"Viruses_Genus",2,"10279Viruses_Genus"
"5",10279,3.93270549854417e-226,"zip",1269.64609178664,"BOG16","DEN17","BOG16_vs_DEN17",4.13327347896992e-223,"Viruses_Genus",1,"10279Viruses_Genus"
"6",10279,2.42858077733025e-251,"zip",1707.84369404407,"NYC16","DEN17","NYC16_vs_DEN17",2.56215272008341e-248,"Viruses_Genus",1,"10279Viruses_Genus"
"7",10279,7.09446396060599e-41,"zip",1044.12571315726,"SAC16","DEN17","SAC16_vs_DEN17",6.28569506909691e-38,"Viruses_Genus",1,"10279Viruses_Genus"
"8",10279,1.21484144942425e-26,"zip",381.389676781473,"SAN17","SAO17","SAN17_vs_SAO17",2.67265118873335e-25,"Viruses_Class",3,"10279Viruses_Class"
"9",10279,2.63948951799311e-63,"zip",527.00696587711,"SAO17","ZRH17","SAO17_vs_ZRH17",1.13498049273704e-61,"Viruses_Family",3,"10279Viruses_Family"
"10",10279,1.57466209786223e-218,"zip",1149.23226384101,"TOK16","DEN17","TOK16_vs_DEN17",1.62032729870023e-215,"Viruses_Genus",1,"10279Viruses_Genus"
"11",10298,1.41092678739412e-67,"zip",368.058505737991,"TOK16","MIN17","TOK16_vs_MIN17",9.9047060475067e-65,"Viruses_Genus",1,"10298Viruses_Genus"
"12",10345,1.18621821142874e-43,"zip",249.386271607522,"MIN17","NYC17","MIN17_vs_NYC17",2.69666940064799e-41,"Viruses_Genus",3,"10345Viruses_Genus"
"13",10345,1.82094244084455e-34,"zip",212.078786589582,"MIN17","VIE17","MIN17_vs_VIE17",5.88164408392791e-32,"Viruses_Genus",2,"10345Viruses_Genus"
"14",10345,7.15392042143113e-35,"zip",251.87621671154,"MIN17","ZRH17","MIN17_vs_ZRH17",1.57624713285532e-32,"Viruses_Genus",3,"10345Viruses_Genus"
