"","OTU","locs","hlevel","sign_rank","Kingdom","Phylum","Class","Order","Family","Genus"
"1",10279,"DOH16_vs_ILR17","Viruses_Class",2,"Viruses","Nucleocytoviricota","Pokkesviricetes",NA,NA,NA
"2",10279,"BER16_vs_NYC16","Viruses_Order",1,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales",NA,NA
"3",10279,"DOH16_vs_ZRH17","Viruses_Family",2,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae",NA
"4",10376,"NYC17_vs_SAO17","Viruses_Class",3,"Viruses","Peploviricota","Herviviricetes",NA,NA,NA
"5",10376,"NYC17_vs_TOK17","Viruses_Class",2,"Viruses","Peploviricota","Herviviricetes",NA,NA,NA
"6",10376,"BER16_vs_ZRH17","Viruses_Order",2,"Viruses","Peploviricota","Herviviricetes","Herpesvirales",NA,NA
"7",10376,"BER16_vs_SAO17","Viruses_Family",1,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae",NA
"8",10376,"BER16_vs_TOK17","Viruses_Family",3,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae",NA
"9",10376,"DOH16_vs_TOK17","Viruses_Family",3,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae",NA
"10",10376,"ILR17_vs_TOK17","Viruses_Family",2,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae",NA
"11",10376,"NYC16_vs_TOK17","Viruses_Family",1,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae",NA
"12",10376,"TOK16_vs_TOK17","Viruses_Family",1,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae",NA
"13",10376,"TOK17_vs_VIE17","Viruses_Family",1,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae",NA
"14",10376,"TOK17_vs_ZRH17","Viruses_Family",2,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae",NA
"15",10449,"AKL16_vs_TOK17","Viruses_Genus",3,"Viruses","","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus"
"16",10449,"LIS16_vs_TOK17","Viruses_Genus",1,"Viruses","","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus"
"17",10449,"MIN17_vs_NYC17","Viruses_Genus",2,"Viruses","","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus"
"18",10449,"MIN17_vs_TOK17","Viruses_Genus",1,"Viruses","","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus"
"19",10449,"MIN17_vs_VIE17","Viruses_Genus",3,"Viruses","","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus"
"20",10449,"MIN17_vs_ZRH17","Viruses_Genus",2,"Viruses","","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus"
"21",10449,"SAC16_vs_MIN17","Viruses_Genus",3,"Viruses","","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus"
"22",12742,"DEN16_vs_LIS16","Viruses_Order",3,"Viruses","Pisuviricota","Pisoniviricetes","Picornavirales",NA,NA
"23",12742,"ILR16_vs_LIS16","Viruses_Order",2,"Viruses","Pisuviricota","Pisoniviricetes","Picornavirales",NA,NA
"24",40058,"AKL16_vs_TOK16","Viruses_Phylum",3,"Viruses","Duplornaviricota",NA,NA,NA,NA
"25",40058,"BOG16_vs_ILR16","Viruses_Phylum",1,"Viruses","Duplornaviricota",NA,NA,NA,NA
"26",40058,"ILR16_vs_DOH17","Viruses_Phylum",3,"Viruses","Duplornaviricota",NA,NA,NA,NA
"27",40058,"ILR16_vs_NYC16","Viruses_Class",2,"Viruses","Duplornaviricota","Resentoviricetes",NA,NA,NA
"28",40058,"BER16_vs_ILR16","Viruses_Order",3,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales",NA,NA
"29",40058,"ILR16_vs_TOK16","Viruses_Family",1,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae",NA
"30",56947,"AKL16_vs_BAL17","Viruses_Class",2,"Viruses","","Naldaviricetes",NA,NA,NA
"31",56947,"AKL16_vs_DEN16","Viruses_Class",1,"Viruses","","Naldaviricetes",NA,NA,NA
"32",56947,"AKL16_vs_DOH17","Viruses_Class",3,"Viruses","","Naldaviricetes",NA,NA,NA
"33",56947,"AKL16_vs_ILR16","Viruses_Class",2,"Viruses","","Naldaviricetes",NA,NA,NA
"34",56947,"AKL16_vs_LIS16","Viruses_Class",3,"Viruses","","Naldaviricetes",NA,NA,NA
"35",56947,"AKL16_vs_NYC16","Viruses_Class",3,"Viruses","","Naldaviricetes",NA,NA,NA
"36",56947,"AKL16_vs_NYC17","Viruses_Class",1,"Viruses","","Naldaviricetes",NA,NA,NA
"37",56947,"AKL16_vs_VIE17","Viruses_Class",3,"Viruses","","Naldaviricetes",NA,NA,NA
"38",56947,"AKL16_vs_ZRH17","Viruses_Class",3,"Viruses","","Naldaviricetes",NA,NA,NA
"39",56947,"BAL17_vs_SAN17","Viruses_Class",3,"Viruses","","Naldaviricetes",NA,NA,NA
"40",56947,"BAL17_vs_SAO17","Viruses_Class",3,"Viruses","","Naldaviricetes",NA,NA,NA
"41",56947,"DOH17_vs_TOK17","Viruses_Class",2,"Viruses","","Naldaviricetes",NA,NA,NA
"42",56947,"ILR16_vs_SAN17","Viruses_Class",1,"Viruses","","Naldaviricetes",NA,NA,NA
"43",56947,"ILR16_vs_SAO17","Viruses_Class",3,"Viruses","","Naldaviricetes",NA,NA,NA
"44",56947,"ILR17_vs_VIE17","Viruses_Class",3,"Viruses","","Naldaviricetes",NA,NA,NA
"45",56947,"LIS16_vs_VIE17","Viruses_Class",3,"Viruses","","Naldaviricetes",NA,NA,NA
"46",56947,"LIS16_vs_ZRH17","Viruses_Class",3,"Viruses","","Naldaviricetes",NA,NA,NA
"47",56947,"MIN17_vs_NYC17","Viruses_Class",1,"Viruses","","Naldaviricetes",NA,NA,NA
"48",56947,"NYC17_vs_SAO17","Viruses_Class",2,"Viruses","","Naldaviricetes",NA,NA,NA
"49",56947,"AKL16_vs_MIN17","Viruses_Order",1,"Viruses","","Naldaviricetes","Lefavirales",NA,NA
"50",56947,"BER16_vs_MIN17","Viruses_Order",2,"Viruses","","Naldaviricetes","Lefavirales",NA,NA
"51",56947,"MIN17_vs_SAN17","Viruses_Order",1,"Viruses","","Naldaviricetes","Lefavirales",NA,NA
"52",56947,"MIN17_vs_SAO17","Viruses_Order",2,"Viruses","","Naldaviricetes","Lefavirales",NA,NA
"53",56947,"MIN17_vs_ZRH17","Viruses_Order",3,"Viruses","","Naldaviricetes","Lefavirales",NA,NA
