"","OTU","locs","hlevel","sign_rank","Kingdom","Phylum","Class","Order","Family","Genus"
"1",10279,"BAL17_vs_DEN17","Viruses_Class",1,"Viruses","Nucleocytoviricota","Pokkesviricetes",NA,NA,NA
"2",10279,"BAL17_vs_TOK17","Viruses_Class",2,"Viruses","Nucleocytoviricota","Pokkesviricetes",NA,NA,NA
"3",10279,"BER16_vs_DEN17","Viruses_Class",2,"Viruses","Nucleocytoviricota","Pokkesviricetes",NA,NA,NA
"4",10279,"DEN16_vs_ZRH17","Viruses_Class",5,"Viruses","Nucleocytoviricota","Pokkesviricetes",NA,NA,NA
"5",10279,"DEN17_vs_ILR17","Viruses_Class",3,"Viruses","Nucleocytoviricota","Pokkesviricetes",NA,NA,NA
"6",10279,"DOH16_vs_BAL17","Viruses_Class",4,"Viruses","Nucleocytoviricota","Pokkesviricetes",NA,NA,NA
"7",10279,"LIS16_vs_DEN17","Viruses_Class",2,"Viruses","Nucleocytoviricota","Pokkesviricetes",NA,NA,NA
"8",10279,"BER16_vs_NYC16","Viruses_Order",5,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales",NA,NA
"9",10279,"BER16_vs_NYC17","Viruses_Order",1,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales",NA,NA
"10",10279,"BOG16_vs_NYC17","Viruses_Order",4,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales",NA,NA
"11",10279,"DOH16_vs_ILR16","Viruses_Order",4,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales",NA,NA
"12",10279,"BER16_vs_SAC16","Viruses_Family",1,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae",NA
"13",10279,"DEN16_vs_SAC16","Viruses_Family",5,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae",NA
"14",10279,"DOH16_vs_ILR17","Viruses_Family",4,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae",NA
"15",10279,"DOH16_vs_SAC16","Viruses_Family",5,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae",NA
"16",10279,"DOH16_vs_TOK17","Viruses_Family",3,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae",NA
"17",10279,"DOH16_vs_ZRH17","Viruses_Family",5,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae",NA
"18",10279,"ILR16_vs_DEN17","Viruses_Family",4,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae",NA
"19",10279,"LIS16_vs_SAC16","Viruses_Family",3,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae",NA
"20",10279,"SAC16_vs_SAN17","Viruses_Family",3,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae",NA
"21",10279,"TOK16_vs_DEN17","Viruses_Genus",2,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Molluscipoxvirus"
