"OTU","pvalues","model","score","loc1","loc2","locs","adj_pvalues","hlevel","sign_rank","OtuClass"
157779,2.06001333964841e-152,"zip",42.8664889227673,"AKL16","BER16","AKL16_vs_BER16",6.77538387410362e-149,"_Genus",1,"157779_Genus"
1747,6.10737701948338e-28,"nb",320.165511863139,"AKL16","BER16","AKL16_vs_BER16",1.00435815085404e-24,"_Genus",2,"1747_Genus"
34062,8.94864118540118e-25,"nb",260.808732800548,"AKL16","BER16","AKL16_vs_BER16",8.32041555333434e-22,"_Genus",3,"34062_Genus"
2834768,1.01190824607289e-24,"zip",54.8171170993996,"AKL16","BER16","AKL16_vs_BER16",8.32041555333434e-22,"_Genus",4,"2834768_Genus"
2809707,1.73101402726995e-19,"zip",32.68901661546,"AKL16","BER16","AKL16_vs_BER16",1.13866102713817e-16,"_Genus",5,"2809707_Genus"
157779,2.98661945707387e-92,"zinb",114.560764207211,"AKL16","BOG16","AKL16_vs_BOG16",1.07309237092664e-88,"_Genus",1,"157779_Genus"
262209,6.90401315870493e-57,"nb",342.640674470904,"AKL16","BOG16","AKL16_vs_BOG16",1.24030596396134e-53,"_Family",2,"262209_Family"
1275,5.88062987993307e-47,"zinb",340.516789515148,"AKL16","BOG16","AKL16_vs_BOG16",7.04303438619984e-44,"_Genus",3,"1275_Genus"
189426,5.73466744082402e-40,"zinb",376.134063026632,"AKL16","BOG16","AKL16_vs_BOG16",5.15116502872018e-37,"_Genus",4,"189426_Genus"
189426,2.36210515220681e-38,"zinb",384.406282596808,"AKL16","BOG16","AKL16_vs_BOG16",1.69740876237581e-35,"_Family",5,"189426_Family"
1282,4.93427958531437e-31,"nb",452.392279309925,"AKL16","DEN16","AKL16_vs_DEN16",1.28883382768411e-27,"_Genus",1,"1282_Genus"
189426,4.95294087737651e-21,"zinb",319.655272654549,"AKL16","DEN16","AKL16_vs_DEN16",6.46854078585372e-18,"_Genus",2,"189426_Genus"
1747,8.56238627418316e-20,"zinb",282.648210557117,"AKL16","DEN16","AKL16_vs_DEN16",7.45498431605547e-17,"_Genus",3,"1747_Genus"
549,1.07488520221627e-17,"nb",249.201932676653,"AKL16","DEN16","AKL16_vs_DEN16",7.01900037047224e-15,"_Genus",4,"549_Genus"
1282,6.48441849567226e-16,"nb",473.326022248821,"AKL16","DEN16","AKL16_vs_DEN16",3.38746022213919e-13,"_Family",5,"1282_Family"
76853,1.41813227302995e-157,"zip",74.7356488287336,"AKL16","DOH16","AKL16_vs_DOH16",3.43471636527854e-154,"_Genus",1,"76853_Genus"
1747,1.99778446986405e-37,"nb",228.338521979613,"AKL16","DOH16","AKL16_vs_DOH16",2.41931699300536e-34,"_Genus",2,"1747_Genus"
1270,7.44577501855963e-37,"nb",313.90683157474,"AKL16","DOH16","AKL16_vs_DOH16",6.01122236498381e-34,"_Family",3,"1270_Family"
34062,3.03698799043592e-32,"nb",213.70042659809,"AKL16","DOH16","AKL16_vs_DOH16",1.83889622820895e-29,"_Genus",4,"34062_Genus"
157779,4.01032270132797e-29,"zip",28.8189453392525,"AKL16","DOH16","AKL16_vs_DOH16",1.94260031652327e-26,"_Genus",5,"157779_Genus"
