"OTU","pvalues","model","score","loc1","loc2","locs","adj_pvalues","hlevel","sign_rank","OtuClass"
316,3.0687472595648e-33,"nb",660.754744808288,"AKL16","LIS16","AKL16_vs_LIS16",1.12530962008241e-29,"AB_Genus",1,"316AB_Genus"
2482728,2.13173426085823e-24,"nb",471.774301808472,"AKL16","LIS16","AKL16_vs_LIS16",3.90853476728356e-21,"AB_Genus",2,"2482728AB_Genus"
2962858,5.29077189865023e-21,"nb",428.222675268504,"AKL16","LIS16","AKL16_vs_LIS16",6.46708685078346e-18,"AB_Genus",3,"2962858AB_Genus"
316,2.7203131069829e-20,"nb",29374986.2506714,"AKL16","LIS16","AKL16_vs_LIS16",2.49384704082657e-17,"AB_Class",4,"316AB_Class"
3025664,3.5459194438218e-19,"nb",554.193386835527,"AKL16","LIS16","AKL16_vs_LIS16",2.60057732009891e-16,"AB_Genus",5,"3025664AB_Genus"
543,0,"nb",18075193.2571259,"AKL16","BAL17","AKL16_vs_BAL17",0,"AB_Order",1,"543AB_Order"
549,0,"nb",18504634.7901459,"AKL16","BAL17","AKL16_vs_BAL17",0,"AB_Family",2,"549AB_Family"
549,0,"nb",19871834.8131943,"AKL16","BAL17","AKL16_vs_BAL17",0,"AB_Genus",3,"549AB_Genus"
1747,7.6668395396632e-143,"nb",493.861294551213,"AKL16","BAL17","AKL16_vs_BAL17",7.98501338055922e-140,"AB_Genus",4,"1747AB_Genus"
1528099,3.12315078479454e-80,"nb",215.442515020131,"AKL16","BAL17","AKL16_vs_BAL17",2.16850769490901e-77,"AB_Family",5,"1528099AB_Family"
316,0,"nb",13851666.8349915,"AKL16","MIN17","AKL16_vs_MIN17",0,"AB_Class",1,"316AB_Class"
543,0,"nb",18059732.7117615,"AKL16","MIN17","AKL16_vs_MIN17",0,"AB_Order",2,"543AB_Order"
549,0,"nb",18489324.1561127,"AKL16","MIN17","AKL16_vs_MIN17",0,"AB_Family",3,"549AB_Family"
549,0,"nb",19876605.7248688,"AKL16","MIN17","AKL16_vs_MIN17",0,"AB_Genus",4,"549AB_Genus"
1747,6.70318382126967e-43,"nb",316.5314996607,"AKL16","MIN17","AKL16_vs_MIN17",5.38533788200805e-40,"AB_Genus",5,"1747AB_Genus"
1747,4.47667508679947e-110,"nb",833.175909710375,"AKL16","TOK17","AKL16_vs_TOK17",1.90974959202865e-106,"AB_Genus",1,"1747AB_Genus"
1528099,6.41778590515521e-55,"nb",424.494546020741,"AKL16","TOK17","AKL16_vs_TOK17",6.84456866784803e-52,"AB_Family",2,"1528099AB_Family"
288000,4.49218771451924e-55,"nb",902.584834607556,"AKL16","TOK17","AKL16_vs_TOK17",6.84456866784803e-52,"AB_Genus",3,"288000AB_Genus"
1528099,5.73379314313951e-55,"nb",424.426202304124,"AKL16","TOK17","AKL16_vs_TOK17",6.84456866784803e-52,"AB_Genus",4,"1528099AB_Genus"
288000,4.73402571803244e-54,"nb",909.382905661323,"AKL16","TOK17","AKL16_vs_TOK17",3.45977096458247e-51,"AB_Family",5,"288000AB_Family"
1747,1.79179242353535e-108,"nb",611.845616835126,"AKL16","VIE17","AKL16_vs_VIE17",7.68320591211958e-105,"AB_Genus",1,"1747AB_Genus"
2948775,1.95460209595762e-75,"zip",58.0043453909068,"AKL16","VIE17","AKL16_vs_VIE17",4.19066689373314e-72,"Viruses_Genus",2,"2948775Viruses_Genus"
1528099,2.24304549645956e-66,"nb",293.168860551004,"AKL16","VIE17","AKL16_vs_VIE17",3.20605969627286e-63,"AB_Genus",3,"1528099AB_Genus"
1528099,5.67951235865894e-66,"nb",293.407420296778,"AKL16","VIE17","AKL16_vs_VIE17",6.08843724848238e-63,"AB_Family",4,"1528099AB_Family"
38304,1.30107838117882e-59,"nb",619.766739447544,"AKL16","VIE17","AKL16_vs_VIE17",1.11580481969896e-56,"AB_Genus",5,"38304AB_Genus"
1658671,2.54002518590595e-84,"nb",501.724680040143,"BOG16","DEN16","BOG16_vs_DEN16",1.26137650732089e-80,"AB_Genus",1,"1658671AB_Genus"
2760308,1.08773718025573e-82,"nb",494.582975386361,"BOG16","DEN16","BOG16_vs_DEN16",2.70085141857498e-79,"AB_Genus",2,"2760308AB_Genus"
262209,1.26571829512951e-81,"nb",593.971073248758,"BOG16","DEN16","BOG16_vs_DEN16",2.09518568453772e-78,"AB_Genus",3,"262209AB_Genus"
262209,1.28438757949729e-78,"nb",638.160990568033,"BOG16","DEN16","BOG16_vs_DEN16",1.59456717994589e-75,"AB_Family",4,"262209AB_Family"
