"OTU","pvalues","model","score","loc1","loc2","locs","adj_pvalues","hlevel","sign_rank","OtuClass"
1747,8.38808049822588e-99,"nb",557.461301771562,"AKL16","BER16","AKL16_vs_BER16",3.98433823665729e-95,"_Genus",1,"1747_Genus"
1260,1.09323224615524e-80,"nb",344.185872654925,"AKL16","BER16","AKL16_vs_BER16",2.5964265846187e-77,"_Genus",2,"1260_Genus"
1982251,3.0579603563173e-62,"nb",263.419034471846,"AKL16","BER16","AKL16_vs_BER16",4.84177056416906e-59,"_Genus",3,"1982251_Genus"
1528099,1.49847944387647e-57,"nb",269.998287174597,"AKL16","BER16","AKL16_vs_BER16",1.42355547168265e-54,"_Family",4,"1528099_Family"
1528099,1.41284193625038e-57,"nb",269.883467814718,"AKL16","BER16","AKL16_vs_BER16",1.42355547168265e-54,"_Genus",5,"1528099_Genus"
2866663,1.30996503286426e-177,"zip",96.3129583051305,"AKL16","BOG16","AKL16_vs_BOG16",6.45419771692221e-174,"_Genus",1,"2866663_Genus"
2948775,1.65956893987792e-133,"zip",93.2038844336078,"AKL16","BOG16","AKL16_vs_BOG16",4.08834808338926e-130,"_Genus",2,"2948775_Genus"
1747,2.81193112480041e-87,"nb",605.620667138047,"AKL16","BOG16","AKL16_vs_BOG16",4.61812821729721e-84,"_Genus",3,"1747_Genus"
2702,1.77444596058184e-66,"nb",405.228250754147,"AKL16","BOG16","AKL16_vs_BOG16",2.18567381194668e-63,"_Genus",4,"2702_Genus"
1275,1.36401344622382e-60,"nb",593.87817347858,"AKL16","BOG16","AKL16_vs_BOG16",1.34409884990895e-57,"_Genus",5,"1275_Genus"
489910,5.56957703919945e-60,"nb",273.989068892797,"AKL16","DEN16","AKL16_vs_DEN16",2.43947474316936e-56,"_Genus",1,"489910_Genus"
1747,4.75359756496411e-51,"nb",629.575343211138,"AKL16","DEN16","AKL16_vs_DEN16",1.04103786672714e-47,"_Genus",2,"1747_Genus"
1280,4.73300845281032e-49,"nb",783.985288684655,"AKL16","DEN16","AKL16_vs_DEN16",6.91019234110307e-46,"_Genus",3,"1280_Genus"
1458307,2.47271888653341e-47,"nb",506.650631451096,"AKL16","DEN16","AKL16_vs_DEN16",2.70762718075408e-44,"_Genus",4,"1458307_Genus"
1260,2.12392773609718e-38,"nb",340.924930953307,"AKL16","DEN16","AKL16_vs_DEN16",1.86056069682113e-35,"_Genus",5,"1260_Genus"
1747,9.81795174966467e-66,"nb",458.200467506537,"AKL16","DOH16","AKL16_vs_DOH16",4.05874125331137e-62,"_Genus",1,"1747_Genus"
1817405,5.2646770948714e-60,"nb",212.877407588265,"AKL16","DOH16","AKL16_vs_DOH16",1.08820875550992e-56,"_Genus",2,"1817405_Genus"
1275,2.93288410213933e-41,"nb",487.360287308899,"AKL16","DOH16","AKL16_vs_DOH16",4.041514292748e-38,"_Genus",3,"1275_Genus"
1528099,2.22764808183354e-40,"nb",187.602644167336,"AKL16","DOH16","AKL16_vs_DOH16",1.90662722882637e-37,"_Family",4,"1528099_Family"
1528099,2.3060319651988e-40,"nb",187.531963583055,"AKL16","DOH16","AKL16_vs_DOH16",1.90662722882637e-37,"_Genus",5,"1528099_Genus"
316,0,"nb",92451956.5533447,"AKL16","ILR16","AKL16_vs_ILR16",0,"_Phylum",1,"316_Phylum"
316,0,"nb",144176938.282837,"AKL16","ILR16","AKL16_vs_ILR16",0,"_Class",2,"316_Class"
2962858,7.04284591028935e-70,"nb",591.120951150625,"AKL16","ILR16","AKL16_vs_ILR16",9.59939897572438e-67,"_Genus",3,"2962858_Genus"
2866663,2.51592025529878e-38,"zip",65.7311742879596,"AKL16","ILR16","AKL16_vs_ILR16",2.57189948097918e-35,"_Genus",4,"2866663_Genus"
316,1.44566799027645e-35,"nb",772.460872680782,"AKL16","ILR16","AKL16_vs_ILR16",1.18226728244808e-32,"_Genus",5,"316_Genus"
316,3.99757840618025e-147,"nb",29512157.6626587,"AKL16","LIS16","AKL16_vs_LIS16",1.4659120015463e-143,"_Class",1,"316_Class"
316,2.07517915487921e-33,"nb",660.719447211221,"AKL16","LIS16","AKL16_vs_LIS16",3.80484098047103e-30,"_Genus",2,"316_Genus"
2482728,2.31055892868202e-24,"nb",471.833878510364,"AKL16","LIS16","AKL16_vs_LIS16",2.82427319715899e-21,"_Genus",3,"2482728_Genus"
2962858,4.61712213360205e-21,"nb",428.239776893676,"AKL16","LIS16","AKL16_vs_LIS16",4.23274671597968e-18,"_Genus",4,"2962858_Genus"
3025664,3.92884509992924e-19,"nb",554.282041741002,"AKL16","LIS16","AKL16_vs_LIS16",2.8814149962881e-16,"_Genus",5,"3025664_Genus"
1747,1.99044347120649e-94,"nb",858.274251115127,"AKL16","NYC16","AKL16_vs_NYC16",9.85468562594333e-91,"_Genus",1,"1747_Genus"
2702,2.93825891573288e-86,"nb",610.056040218115,"AKL16","NYC16","AKL16_vs_NYC16",7.27365994589674e-83,"_Genus",2,"2702_Genus"
1260,8.44002736167949e-58,"nb",557.126378434657,"AKL16","NYC16","AKL16_vs_NYC16",1.3928858489225e-54,"_Genus",3,"1260_Genus"
10492,1.31598752774736e-54,"zip",82.1549534464618,"AKL16","NYC16","AKL16_vs_NYC16",1.62886356246929e-51,"_Genus",4,"10492_Genus"
1817405,3.57110975249861e-52,"nb",436.716064100919,"AKL16","NYC16","AKL16_vs_NYC16",3.53611287692412e-49,"_Genus",5,"1817405_Genus"
549,0,"nb",18640606.9049835,"AKL16","SAC16","AKL16_vs_SAC16",0,"_Family",1,"549_Family"
1275,5.47890111448379e-60,"nb",554.320569230222,"AKL16","SAC16","AKL16_vs_SAC16",1.20398851990781e-56,"_Genus",2,"1275_Genus"
37921,4.57919126686232e-52,"nb",573.819445019748,"AKL16","SAC16","AKL16_vs_SAC16",6.7085152059533e-49,"_Genus",3,"37921_Genus"
747,1.56368475297429e-48,"nb",367.646714375784,"AKL16","SAC16","AKL16_vs_SAC16",1.7180986223305e-45,"_Genus",4,"747_Genus"
1270,3.63747574561922e-44,"nb",639.62651146554,"AKL16","SAC16","AKL16_vs_SAC16",3.19734118039929e-41,"_Family",5,"1270_Family"
2948775,1.61910268576371e-146,"zip",128.43625202007,"AKL16","TOK16","AKL16_vs_TOK16",7.85264802595399e-143,"_Genus",1,"2948775_Genus"
1747,2.24719329308795e-101,"nb",834.082249894742,"AKL16","TOK16","AKL16_vs_TOK16",5.44944373573828e-98,"_Genus",2,"1747_Genus"
10492,2.26586274600793e-86,"zip",109.698813721286,"AKL16","TOK16","AKL16_vs_TOK16",3.66314477271282e-83,"_Genus",3,"10492_Genus"
1983734,6.44412438405958e-77,"zip",107.116509580694,"AKL16","TOK16","AKL16_vs_TOK16",7.81350081567224e-74,"_Genus",4,"1983734_Genus"
1260,1.40859660660505e-66,"nb",564.895988617515,"AKL16","TOK16","AKL16_vs_TOK16",1.3663387084069e-63,"_Genus",5,"1260_Genus"
543,0,"nb",18189561.0009155,"AKL16","BAL17","AKL16_vs_BAL17",0,"_Order",1,"543_Order"
549,0,"nb",18613412.1678391,"AKL16","BAL17","AKL16_vs_BAL17",0,"_Family",2,"549_Family"
549,0,"nb",19996894.9549408,"AKL16","BAL17","AKL16_vs_BAL17",0,"_Genus",3,"549_Genus"
1747,4.48487979148852e-130,"nb",491.985389142432,"AKL16","BAL17","AKL16_vs_BAL17",4.67100230283529e-127,"_Genus",4,"1747_Genus"
1528099,3.06187906280485e-77,"nb",208.04367272142,"AKL16","BAL17","AKL16_vs_BAL17",2.29258536640634e-74,"_Family",5,"1528099_Family"
