"OTU","pvalues","model","score","loc1","loc2","locs","adj_pvalues","hlevel","sign_rank","OtuClass"
10492,5.77173372987815e-93,"zinb",62.6033355314803,"AKL16","BER16","AKL16_vs_BER16",3.6708226522025e-90,"Viruses_Genus",1,"10492Viruses_Genus"
2955604,2.14613244229815e-85,"zinb",57.7651116446199,"AKL16","BER16","AKL16_vs_BER16",1.50229270960871e-83,"Viruses_Family",2,"2955604Viruses_Family"
1982076,1.40488153874846e-84,"zinb",68.6579306739574,"AKL16","BER16","AKL16_vs_BER16",4.46752329322011e-82,"Viruses_Genus",3,"1982076Viruses_Genus"
1260,1.14994578642978e-75,"zinb",357.884097088927,"AKL16","BER16","AKL16_vs_BER16",1.70996938442109e-72,"AB_Genus",4,"1260AB_Genus"
2733196,3.93777937329927e-74,"zinb",61.2090725896529,"AKL16","BER16","AKL16_vs_BER16",8.34809227139445e-72,"Viruses_Genus",5,"2733196Viruses_Genus"
2866663,1.20174719467083e-149,"zinb",102.775863056724,"AKL16","BOG16","AKL16_vs_BOG16",7.46285007890586e-147,"Viruses_Genus",1,"2866663Viruses_Genus"
2955972,1.63530228984964e-84,"zinb",77.7820797932554,"AKL16","BOG16","AKL16_vs_BOG16",5.07761360998313e-82,"Viruses_Genus",2,"2955972Viruses_Genus"
1982373,1.53740936517726e-77,"zinb",63.6763212574164,"AKL16","BOG16","AKL16_vs_BOG16",3.18243738591692e-75,"Viruses_Genus",3,"1982373Viruses_Genus"
2955539,1.67458650110838e-64,"zinb",70.8815321825773,"AKL16","BOG16","AKL16_vs_BOG16",2.59979554297077e-62,"Viruses_Genus",4,"2955539Viruses_Genus"
100886,7.85322732077368e-55,"zinb",346.580387012016,"AKL16","BOG16","AKL16_vs_BOG16",1.15599506161789e-51,"AB_Genus",5,"100886AB_Genus"
489910,4.35497680417167e-49,"zinb",279.647515614293,"AKL16","DEN16","AKL16_vs_DEN16",6.75021404646609e-46,"AB_Genus",1,"489910AB_Genus"
69965,1.99106818595501e-46,"zinb",475.284204104744,"AKL16","DEN16","AKL16_vs_DEN16",1.54307784411513e-43,"AB_Genus",2,"69965AB_Genus"
10492,6.48084425498487e-46,"zinb",52.1842476741344,"AKL16","DEN16","AKL16_vs_DEN16",4.94488416655345e-43,"Viruses_Genus",3,"10492Viruses_Genus"
1630135,1.59444112311673e-45,"zinb",427.782737127,"AKL16","DEN16","AKL16_vs_DEN16",8.23794580276976e-43,"AB_Genus",4,"1630135AB_Genus"
399025,3.48830487999766e-41,"zinb",288.438951723396,"AKL16","DEN16","AKL16_vs_DEN16",1.35171814099909e-38,"AB_Genus",5,"399025AB_Genus"
1817405,1.59952181094288e-46,"zinb",219.899412026803,"AKL16","DOH16","AKL16_vs_DOH16",2.38168797649395e-43,"AB_Genus",1,"1817405AB_Genus"
1528099,2.56005361896892e-44,"zinb",198.301838899264,"AKL16","DOH16","AKL16_vs_DOH16",8.03856836356241e-42,"AB_Family",2,"1528099AB_Family"
1528099,2.09513545423605e-44,"zinb",198.202339898198,"AKL16","DOH16","AKL16_vs_DOH16",1.55982834567874e-41,"AB_Genus",3,"1528099AB_Genus"
1260,1.12287133444704e-39,"zinb",239.289710522937,"AKL16","DOH16","AKL16_vs_DOH16",5.5731847233055e-37,"AB_Genus",4,"1260AB_Genus"
2708346,5.63262871959664e-34,"zinb",239.215121194791,"AKL16","DOH16","AKL16_vs_DOH16",2.09674604086985e-31,"AB_Genus",5,"2708346AB_Genus"
2866663,5.88415192904378e-43,"zinb",73.078487395272,"AKL16","ILR16","AKL16_vs_ILR16",2.28305094846899e-40,"Viruses_Genus",1,"2866663Viruses_Genus"
2733196,4.83216647583422e-21,"zinb",35.8027229096093,"AKL16","ILR16","AKL16_vs_ILR16",9.37440296311839e-19,"Viruses_Genus",2,"2733196Viruses_Genus"
2948788,1.0446818083426e-20,"zinb",59.7980046240903,"AKL16","ILR16","AKL16_vs_ILR16",1.35112180545643e-18,"Viruses_Genus",3,"2948788Viruses_Genus"
365349,3.25742723628398e-17,"zinb",359.113095924422,"AKL16","ILR16","AKL16_vs_ILR16",2.88992877344664e-14,"AB_Genus",4,"365349AB_Genus"
49338,3.91324139938611e-17,"zinb",392.091361350063,"AKL16","ILR16","AKL16_vs_ILR16",2.88992877344664e-14,"AB_Genus",5,"49338AB_Genus"
35279,2.58703152113607e-14,"zinb",31.3224832554182,"AKL16","LIS16","AKL16_vs_LIS16",3.6218441295905e-13,"Viruses_Class",1,"35279Viruses_Class"
1177751,1.43946426926768e-13,"zinb",46.5484239484254,"AKL16","LIS16","AKL16_vs_LIS16",2.87892853853537e-12,"Viruses_Order",2,"1177751Viruses_Order"
2086471,2.86015092296698e-11,"zinb",235.962213497969,"AKL16","LIS16","AKL16_vs_LIS16",4.80505355058453e-08,"AB_Genus",3,"2086471AB_Genus"
2948708,6.8634202536872e-10,"zinb",56.0939349835466,"AKL16","LIS16","AKL16_vs_LIS16",6.56581399068699e-08,"Viruses_Genus",4,"2948708Viruses_Genus"
1623304,7.33610501752736e-10,"zinb",37.8647319707111,"AKL16","LIS16","AKL16_vs_LIS16",6.56581399068699e-08,"Viruses_Genus",5,"1623304Viruses_Genus"
2955604,1.53035218553362e-96,"zinb",99.8557109054054,"AKL16","NYC16","AKL16_vs_NYC16",1.02533596430753e-94,"Viruses_Family",1,"2955604Viruses_Family"
10492,3.16447264388382e-92,"zinb",95.3207805168124,"AKL16","NYC16","AKL16_vs_NYC16",2.13601903462158e-89,"Viruses_Genus",2,"10492Viruses_Genus"
2955604,1.24705435215291e-70,"zinb",86.5412264974279,"AKL16","NYC16","AKL16_vs_NYC16",4.20880843851606e-68,"Viruses_Genus",3,"2955604Viruses_Genus"
2842934,1.46485247963837e-63,"zinb",78.610726455489,"AKL16","NYC16","AKL16_vs_NYC16",3.29591807918632e-61,"Viruses_Genus",4,"2842934Viruses_Genus"
1528099,1.66176618979032e-46,"zinb",464.815592419417,"AKL16","NYC16","AKL16_vs_NYC16",5.18471051214579e-44,"AB_Family",5,"1528099AB_Family"
639313,7.19433849912864e-52,"zinb",212.165462085025,"AKL16","SAC16","AKL16_vs_SAC16",7.72452758286277e-49,"AB_Genus",1,"639313AB_Genus"
1353260,1.04456086313222e-51,"zinb",275.909821928524,"AKL16","SAC16","AKL16_vs_SAC16",7.72452758286277e-49,"AB_Genus",2,"1353260AB_Genus"
2866663,4.65105470358659e-51,"zinb",59.5375544139922,"AKL16","SAC16","AKL16_vs_SAC16",4.31617876492835e-48,"Viruses_Genus",3,"2866663Viruses_Genus"
119484,4.32617164747929e-48,"zinb",167.649105376866,"AKL16","SAC16","AKL16_vs_SAC16",2.13280262220729e-45,"AB_Genus",4,"119484AB_Genus"
2567881,5.78449750031499e-40,"zinb",381.00058940262,"AKL16","SAC16","AKL16_vs_SAC16",2.13881795074147e-37,"AB_Genus",5,"2567881AB_Genus"
