"OTU","pvalues","model","score","loc1","loc2","locs","adj_pvalues","hlevel","sign_rank","OtuClass"
1747,8.38808049822588e-99,"nb",557.461301771562,"AKL16","BER16","AKL16_vs_BER16",2.92911770998048e-95,"_Genus",1,"1747_Genus"
1260,1.09323224615524e-80,"nb",344.185872654925,"AKL16","BER16","AKL16_vs_BER16",1.90878350178705e-77,"_Genus",2,"1260_Genus"
1982251,3.0579603563173e-62,"nb",263.419034471846,"AKL16","BER16","AKL16_vs_BER16",3.55946585475334e-59,"_Genus",3,"1982251_Genus"
1528099,1.49847944387647e-57,"nb",269.998287174597,"AKL16","BER16","AKL16_vs_BER16",1.09988391180533e-54,"_Family",4,"1528099_Family"
1528099,1.41284193625038e-57,"nb",269.883467814718,"AKL16","BER16","AKL16_vs_BER16",1.23341101034658e-54,"_Genus",5,"1528099_Genus"
1747,2.81193112480041e-87,"nb",605.620667138047,"AKL16","BOG16","AKL16_vs_BOG16",1.02438650876479e-83,"_Genus",1,"1747_Genus"
2702,1.77444596058184e-66,"nb",405.228250754147,"AKL16","BOG16","AKL16_vs_BOG16",3.23215331719981e-63,"_Genus",2,"2702_Genus"
1275,1.36401344622382e-60,"nb",593.87817347858,"AKL16","BOG16","AKL16_vs_BOG16",1.65636699486445e-57,"_Genus",3,"1275_Genus"
100886,2.74902548295488e-53,"nb",344.47807840924,"AKL16","BOG16","AKL16_vs_BOG16",2.50367495860116e-50,"_Genus",4,"100886_Genus"
1260,3.20431790216027e-48,"nb",375.169696963605,"AKL16","BOG16","AKL16_vs_BOG16",2.33466602351397e-45,"_Genus",5,"1260_Genus"
489910,5.56957703919945e-60,"nb",273.989068892797,"AKL16","DEN16","AKL16_vs_DEN16",1.75775851357135e-56,"_Genus",1,"489910_Genus"
1747,4.75359756496411e-51,"nb",629.575343211138,"AKL16","DEN16","AKL16_vs_DEN16",7.50117695751337e-48,"_Genus",2,"1747_Genus"
1280,4.73300845281032e-49,"nb",783.985288684655,"AKL16","DEN16","AKL16_vs_DEN16",4.97912489235646e-46,"_Genus",3,"1280_Genus"
1458307,2.47271888653341e-47,"nb",506.650631451096,"AKL16","DEN16","AKL16_vs_DEN16",1.95097520147486e-44,"_Genus",4,"1458307_Genus"
1260,2.12392773609718e-38,"nb",340.924930953307,"AKL16","DEN16","AKL16_vs_DEN16",1.34062318702454e-35,"_Genus",5,"1260_Genus"
1747,9.81795174966467e-66,"nb",458.200467506537,"AKL16","DOH16","AKL16_vs_DOH16",2.89825935650101e-62,"_Genus",1,"1747_Genus"
1817405,5.2646770948714e-60,"nb",212.877407588265,"AKL16","DOH16","AKL16_vs_DOH16",7.77066339203019e-57,"_Genus",2,"1817405_Genus"
1275,2.93288410213933e-41,"nb",487.360287308899,"AKL16","DOH16","AKL16_vs_DOH16",2.8859579565051e-38,"_Genus",3,"1275_Genus"
1528099,2.22764808183354e-40,"nb",187.602644167336,"AKL16","DOH16","AKL16_vs_DOH16",1.50589010331947e-37,"_Family",4,"1528099_Family"
1528099,2.3060319651988e-40,"nb",187.531963583055,"AKL16","DOH16","AKL16_vs_DOH16",1.70185159031671e-37,"_Genus",5,"1528099_Genus"
316,0,"nb",92451956.5533447,"AKL16","ILR16","AKL16_vs_ILR16",0,"_Phylum",1,"316_Phylum"
316,0,"nb",144176938.282837,"AKL16","ILR16","AKL16_vs_ILR16",0,"_Class",2,"316_Class"
2962858,7.04284591028935e-70,"nb",591.120951150625,"AKL16","ILR16","AKL16_vs_ILR16",2.05932814416861e-66,"_Genus",3,"2962858_Genus"
2169883,1.91064558360985e-52,"nb",721.094939066097,"AKL16","ILR16","AKL16_vs_ILR16",2.79336384323761e-49,"_Genus",4,"2169883_Genus"
2866663,1.12174790647453e-47,"nb",540.771036771126,"AKL16","ILR16","AKL16_vs_ILR16",1.09333029284385e-44,"_Genus",5,"2866663_Genus"
316,3.99757840618025e-147,"nb",29512157.6626587,"AKL16","LIS16","AKL16_vs_LIS16",5.43670663240514e-145,"_Class",1,"316_Class"
316,2.07517915487921e-33,"nb",660.719447211221,"AKL16","LIS16","AKL16_vs_LIS16",5.3186841739554e-30,"_Genus",2,"316_Genus"
2482728,2.31055892868202e-24,"nb",471.833878510364,"AKL16","LIS16","AKL16_vs_LIS16",2.96098126710601e-21,"_Genus",3,"2482728_Genus"
2962858,4.61712213360205e-21,"nb",428.239776893676,"AKL16","LIS16","AKL16_vs_LIS16",3.94456134280735e-18,"_Genus",4,"2962858_Genus"
3025664,3.92884509992924e-19,"nb",554.282041741002,"AKL16","LIS16","AKL16_vs_LIS16",2.51740749777966e-16,"_Genus",5,"3025664_Genus"
1747,1.99044347120649e-94,"nb",858.274251115127,"AKL16","NYC16","AKL16_vs_NYC16",7.2989562089142e-91,"_Genus",1,"1747_Genus"
2702,2.93825891573288e-86,"nb",610.056040218115,"AKL16","NYC16","AKL16_vs_NYC16",5.38729772199624e-83,"_Genus",2,"2702_Genus"
1260,8.44002736167949e-58,"nb",557.126378434657,"AKL16","NYC16","AKL16_vs_NYC16",1.03165267784262e-54,"_Genus",3,"1260_Genus"
1817405,3.57110975249861e-52,"nb",436.716064100919,"AKL16","NYC16","AKL16_vs_NYC16",3.2738148656031e-49,"_Genus",4,"1817405_Genus"
82135,1.52175840503944e-49,"nb",449.580910733271,"AKL16","NYC16","AKL16_vs_NYC16",1.11605761425593e-46,"_Genus",5,"82135_Genus"
549,0,"nb",18640606.9049835,"AKL16","SAC16","AKL16_vs_SAC16",0,"_Family",1,"549_Family"
1275,5.47890111448379e-60,"nb",554.320569230222,"AKL16","SAC16","AKL16_vs_SAC16",1.74886523574323e-56,"_Genus",2,"1275_Genus"
37921,4.57919126686232e-52,"nb",573.819445019748,"AKL16","SAC16","AKL16_vs_SAC16",7.30838926191227e-49,"_Genus",3,"37921_Genus"
747,1.56368475297429e-48,"nb",367.646714375784,"AKL16","SAC16","AKL16_vs_SAC16",1.66376057716464e-45,"_Genus",4,"747_Genus"
1270,3.63747574561922e-44,"nb",639.62651146554,"AKL16","SAC16","AKL16_vs_SAC16",1.26402282160268e-41,"_Family",5,"1270_Family"
1747,2.24719329308795e-101,"nb",834.082249894742,"AKL16","TOK16","AKL16_vs_TOK16",8.04045760266868e-98,"_Genus",1,"1747_Genus"
1260,1.40859660660505e-66,"nb",564.895988617515,"AKL16","TOK16","AKL16_vs_TOK16",2.51997932921644e-63,"_Genus",2,"1260_Genus"
1528099,1.57576107774911e-52,"nb",448.21050969656,"AKL16","TOK16","AKL16_vs_TOK16",1.16763895861209e-49,"_Family",3,"1528099_Family"
1528099,2.04814028218238e-52,"nb",448.24802002271,"AKL16","TOK16","AKL16_vs_TOK16",2.44274864321618e-49,"_Genus",4,"1528099_Genus"
9606,8.66981640031862e-43,"nb",1164.48947040564,"AKL16","TOK16","AKL16_vs_TOK16",6.58906046424215e-41,"_Phylum",5,"9606_Phylum"
543,0,"nb",18189561.0009155,"AKL16","BAL17","AKL16_vs_BAL17",0,"_Order",1,"543_Order"
549,0,"nb",18613412.1678391,"AKL16","BAL17","AKL16_vs_BAL17",0,"_Family",2,"549_Family"
549,0,"nb",19996894.9549408,"AKL16","BAL17","AKL16_vs_BAL17",0,"_Genus",3,"549_Genus"
1747,4.48487979148852e-130,"nb",491.985389142432,"AKL16","BAL17","AKL16_vs_BAL17",6.72059236754555e-127,"_Genus",4,"1747_Genus"
1528099,3.06187906280485e-77,"nb",208.04367272142,"AKL16","BAL17","AKL16_vs_BAL17",1.03185324416523e-74,"_Family",5,"1528099_Family"
1747,6.13962859766828e-111,"nb",716.200370568231,"AKL16","DEN17","AKL16_vs_DEN17",1.94442037688154e-107,"_Genus",1,"1747_Genus"
1260,1.37948455231846e-69,"nb",339.184695443209,"AKL16","DEN17","AKL16_vs_DEN17",2.18441378859629e-66,"_Genus",2,"1260_Genus"
1275,6.68543038683636e-61,"nb",647.529772343617,"AKL16","DEN17","AKL16_vs_DEN17",7.05758601170358e-58,"_Genus",3,"1275_Genus"
38304,4.51779102154221e-57,"nb",681.119238795918,"AKL16","DEN17","AKL16_vs_DEN17",3.14890034201492e-54,"_Family",4,"38304_Family"
38304,8.97947397412369e-57,"nb",681.271316966589,"AKL16","DEN17","AKL16_vs_DEN17",7.10949851901243e-54,"_Genus",5,"38304_Genus"
1747,9.48612253911845e-79,"nb",541.485951033324,"AKL16","DOH17","AKL16_vs_DOH17",2.90370210922416e-75,"_Genus",1,"1747_Genus"
1982251,3.68303483441963e-52,"nb",240.687246120343,"AKL16","DOH17","AKL16_vs_DOH17",5.63688481407924e-49,"_Genus",2,"1982251_Genus"
1528099,1.35325405690619e-47,"nb",245.999791810978,"AKL16","DOH17","AKL16_vs_DOH17",9.05326964070239e-45,"_Family",3,"1528099_Family"
1528099,1.1268886357042e-47,"nb",245.890419177987,"AKL16","DOH17","AKL16_vs_DOH17",1.14980203796352e-44,"_Genus",4,"1528099_Genus"
38304,4.97894540841447e-45,"nb",559.476064438133,"AKL16","DOH17","AKL16_vs_DOH17",1.66545723911464e-42,"_Family",5,"38304_Family"
1275,1.23941382534036e-77,"nb",605.686826272563,"AKL16","ILR17","AKL16_vs_ILR17",3.98223662081858e-74,"_Genus",1,"1275_Genus"
1747,1.38558838566362e-67,"nb",640.309972568837,"AKL16","ILR17","AKL16_vs_ILR17",2.2259477415686e-64,"_Genus",2,"1747_Genus"
59779,3.02073252607811e-58,"nb",713.333362308934,"AKL16","ILR17","AKL16_vs_ILR17",3.23520453542966e-55,"_Genus",3,"59779_Genus"
1270,3.39944240234931e-49,"nb",702.443153162632,"AKL16","ILR17","AKL16_vs_ILR17",2.32775718846685e-46,"_Family",4,"1270_Family"
322509,6.71791396382931e-49,"nb",544.101630546611,"AKL16","ILR17","AKL16_vs_ILR17",2.32775718846685e-46,"_Family",5,"322509_Family"
316,0,"nb",13968213.9697876,"AKL16","MIN17","AKL16_vs_MIN17",0,"_Class",1,"316_Class"
543,0,"nb",18180828.6310425,"AKL16","MIN17","AKL16_vs_MIN17",0,"_Order",2,"543_Order"
549,0,"nb",18603164.8107452,"AKL16","MIN17","AKL16_vs_MIN17",0,"_Family",3,"549_Family"
549,0,"nb",20004294.0657959,"AKL16","MIN17","AKL16_vs_MIN17",0,"_Genus",4,"549_Genus"
1747,3.42073124426104e-45,"nb",314.856536728039,"AKL16","MIN17","AKL16_vs_MIN17",4.91559079800311e-42,"_Genus",5,"1747_Genus"
1747,1.50910685143365e-114,"nb",721.398181918626,"AKL16","NYC17","AKL16_vs_NYC17",4.9287429767823e-111,"_Genus",1,"1747_Genus"
1528099,3.01734219675589e-57,"nb",367.910129039653,"AKL16","NYC17","AKL16_vs_NYC17",2.13024359090966e-54,"_Family",2,"1528099_Family"
1528099,2.53811663280563e-57,"nb",367.770464711821,"AKL16","NYC17","AKL16_vs_NYC17",4.1447444613716e-54,"_Genus",3,"1528099_Genus"
1275,2.62697734921928e-54,"nb",654.06090060109,"AKL16","NYC17","AKL16_vs_NYC17",2.85990267418339e-51,"_Genus",4,"1275_Genus"
38304,8.95922369890316e-53,"nb",745.527218932433,"AKL16","NYC17","AKL16_vs_NYC17",3.16260596571281e-50,"_Family",5,"38304_Family"
1747,5.83112962406814e-69,"nb",470.260666638478,"AKL16","SAN17","AKL16_vs_SAN17",1.80240216679946e-65,"_Genus",1,"1747_Genus"
1275,6.56341976121742e-51,"nb",501.797936557938,"AKL16","SAN17","AKL16_vs_SAN17",1.01437652409615e-47,"_Genus",2,"1275_Genus"
1528099,1.33354392794607e-42,"nb",142.95641066799,"AKL16","SAN17","AKL16_vs_SAN17",1.3739947604271e-39,"_Genus",3,"1528099_Genus"
1528099,2.40880520419518e-42,"nb",142.949808218813,"AKL16","SAN17","AKL16_vs_SAN17",1.6500315648737e-39,"_Family",4,"1528099_Family"
59505,7.6984309641899e-40,"nb",138.64543928816,"AKL16","SAN17","AKL16_vs_SAN17",5.94896252757774e-37,"_Genus",5,"59505_Genus"
1747,1.11388284924585e-85,"nb",789.618896257855,"AKL16","SAO17","AKL16_vs_SAO17",3.26590451398883e-82,"_Genus",1,"1747_Genus"
49319,6.03497154560846e-57,"nb",678.786782114191,"AKL16","SAO17","AKL16_vs_SAO17",4.01929104937523e-54,"_Family",2,"49319_Family"
49319,8.81731260335803e-57,"nb",678.829304849742,"AKL16","SAO17","AKL16_vs_SAO17",1.29261802765229e-53,"_Genus",3,"49319_Genus"
2560435,1.15796058828439e-53,"nb",8474.54084606096,"AKL16","SAO17","AKL16_vs_SAO17",1.13171348161661e-50,"_Genus",4,"2560435_Genus"
