"OTU","pvalues","model","score","loc1","loc2","locs","adj_pvalues","hlevel","sign_rank","OtuClass"
1260,1.3647253761886e-74,"zinb",348.185972609578,"AKL16","BER16","AKL16_vs_BER16",2.57796623562027e-71,"_Genus",1,"1260_Genus"
10492,2.07015653154394e-56,"zinb",69.7859420174249,"AKL16","BER16","AKL16_vs_BER16",1.95526284404325e-53,"_Genus",2,"10492_Genus"
54005,2.89644360689829e-44,"zinb",357.282037882839,"AKL16","BER16","AKL16_vs_BER16",1.82379399114362e-41,"_Genus",3,"54005_Genus"
1982076,1.6162810245702e-43,"zinb",71.3921821290676,"AKL16","BER16","AKL16_vs_BER16",7.63288713853275e-41,"_Genus",4,"1982076_Genus"
2811781,1.16515854056967e-40,"zinb",280.52738517871,"AKL16","BER16","AKL16_vs_BER16",4.4019689662722e-38,"_Genus",5,"2811781_Genus"
2948775,1.7271295039701e-133,"zinb",95.2040165876242,"AKL16","BOG16","AKL16_vs_BOG16",3.20900661837644e-130,"_Genus",1,"2948775_Genus"
2866663,8.15335697065812e-120,"zinb",97.1256319351996,"AKL16","BOG16","AKL16_vs_BOG16",7.57446862574139e-117,"_Genus",2,"2866663_Genus"
1260,7.71613361941245e-47,"zinb",379.169990707485,"AKL16","BOG16","AKL16_vs_BOG16",4.77885875495611e-44,"_Genus",3,"1260_Genus"
2708346,6.57487926520748e-42,"zinb",338.466878254191,"AKL16","BOG16","AKL16_vs_BOG16",2.74341268919096e-39,"_Genus",4,"2708346_Genus"
100886,7.38270368458277e-42,"zinb",347.929955039027,"AKL16","BOG16","AKL16_vs_BOG16",2.74341268919096e-39,"_Genus",5,"100886_Genus"
489910,1.2033593235376e-38,"zinb",275.420395789114,"AKL16","DEN16","AKL16_vs_DEN16",2.22862146719163e-35,"_Genus",1,"489910_Genus"
1630135,9.41981118745761e-31,"zinb",432.657853691358,"AKL16","DEN16","AKL16_vs_DEN16",8.72274515958574e-28,"_Genus",2,"1630135_Genus"
69965,1.5337946530586e-30,"zinb",482.286110386306,"AKL16","DEN16","AKL16_vs_DEN16",9.4686256582151e-28,"_Genus",3,"69965_Genus"
33070,4.52662228849596e-29,"zinb",232.589466811631,"AKL16","DEN16","AKL16_vs_DEN16",2.09582611957363e-26,"_Genus",4,"33070_Genus"
2708346,6.45951012147733e-29,"zinb",287.291006025778,"AKL16","DEN16","AKL16_vs_DEN16",2.3926025489952e-26,"_Genus",5,"2708346_Genus"
1817405,1.02247105082867e-37,"zinb",216.285148514882,"AKL16","DOH16","AKL16_vs_DOH16",1.11171598176135e-34,"_Genus",1,"1817405_Genus"
1914850,1.24006244479794e-37,"zinb",83.1792859393683,"AKL16","DOH16","AKL16_vs_DOH16",1.11171598176135e-34,"_Genus",2,"1914850_Genus"
1260,8.87831993231081e-32,"zinb",233.441943277935,"AKL16","DOH16","AKL16_vs_DOH16",5.30627587954443e-29,"_Genus",3,"1260_Genus"
2708346,3.41324321034208e-21,"zinb",242.485915815292,"AKL16","DOH16","AKL16_vs_DOH16",1.52998626903584e-18,"_Genus",4,"2708346_Genus"
2811781,2.34236654441537e-18,"zinb",159.924379851588,"AKL16","DOH16","AKL16_vs_DOH16",8.39972642827351e-16,"_Genus",5,"2811781_Genus"
2866663,1.88497758032403e-35,"zinb",66.6671724628007,"AKL16","ILR16","AKL16_vs_ILR16",3.29682578798673e-32,"_Genus",1,"2866663_Genus"
2956325,5.50942628295131e-27,"zinb",63.7580411457603,"AKL16","ILR16","AKL16_vs_ILR16",2.06052542982379e-24,"_Family",2,"2956325_Family"
2733196,3.55482373746149e-24,"zinb",33.4125275893316,"AKL16","ILR16","AKL16_vs_ILR16",3.10869335841008e-21,"_Genus",3,"2733196_Genus"
2502431,1.58337685244824e-20,"zinb",32.2441681765969,"AKL16","ILR16","AKL16_vs_ILR16",9.23108704977324e-18,"_Genus",4,"2502431_Genus"
365349,1.60982519629166e-17,"zinb",358.81026237227,"AKL16","ILR16","AKL16_vs_ILR16",7.03896067078528e-15,"_Genus",5,"365349_Genus"
2086471,3.13733076983385e-11,"zinb",235.612813265892,"AKL16","LIS16","AKL16_vs_LIS16",5.70366733955793e-08,"_Genus",1,"2086471_Genus"
2592345,1.71954108512529e-10,"zinb",245.960649501376,"AKL16","LIS16","AKL16_vs_LIS16",1.04204189758592e-07,"_Genus",2,"2592345_Genus"
2776706,1.48978546057819e-10,"zinb",33.2498556449203,"AKL16","LIS16","AKL16_vs_LIS16",1.04204189758592e-07,"_Genus",3,"2776706_Genus"
496056,1.62201851072485e-09,"zinb",160.712930095029,"AKL16","LIS16","AKL16_vs_LIS16",7.37207413124444e-07,"_Genus",4,"496056_Genus"
2956401,2.28037724424635e-09,"zinb",28.9919710052405,"AKL16","LIS16","AKL16_vs_LIS16",8.29145166007973e-07,"_Genus",5,"2956401_Genus"
1260,9.70200899704802e-56,"zinb",561.126696965151,"AKL16","NYC16","AKL16_vs_NYC16",1.80845447704975e-52,"_Genus",1,"1260_Genus"
10492,1.32329927949066e-54,"zinb",84.1551099703347,"AKL16","NYC16","AKL16_vs_NYC16",1.2333149284853e-51,"_Genus",2,"10492_Genus"
2955604,2.49539244588037e-48,"zinb",95.3864486910424,"AKL16","NYC16","AKL16_vs_NYC16",1.55047050637367e-45,"_Genus",3,"2955604_Genus"
2708346,1.1097544405711e-32,"zinb",502.897936166161,"AKL16","NYC16","AKL16_vs_NYC16",5.17145569306131e-30,"_Genus",4,"2708346_Genus"
