"OTU","pvalues","model","score","loc1","loc2","locs","adj_pvalues","hlevel","sign_rank","OtuClass"
9,2.46534032570566e-33,"nb",365.770153731721,"BER16","DOH17","BER16_vs_DOH17",4.97752211759972e-30,"AB_Genus",1,"9AB_Genus"
9,8.13351939620239e-55,"nb",401.977716949159,"BER16","ILR17","BER16_vs_ILR17",3.28431513218653e-52,"AB_Genus",5,"9AB_Genus"
22,4.446332559198e-58,"nb",629.829245024354,"AKL16","DEN16","AKL16_vs_DEN16",1.04488815141153e-55,"AB_Order",5,"22AB_Order"
22,5.79646137927351e-43,"nb",640.16578591797,"BER16","DEN16","BER16_vs_DEN16",5.85152776237661e-40,"AB_Genus",4,"22AB_Genus"
22,1.28529748832109e-52,"nb",495.275832058906,"BOG16","BAL17","BOG16_vs_BAL17",8.65862074632307e-50,"AB_Genus",4,"22AB_Genus"
22,7.9964095018019e-44,"nb",643.726952370777,"BOG16","SAO17","BOG16_vs_SAO17",2.17902158924102e-41,"AB_Family",5,"22AB_Family"
22,2.45321030677545e-70,"nb",559.162039393547,"DEN16","BAL17","DEN16_vs_BAL17",6.68499808596309e-68,"AB_Family",4,"22AB_Family"
22,3.87214398283664e-105,"nb",569.396802256234,"DEN16","LIS16","DEN16_vs_LIS16",7.79075369346732e-102,"AB_Genus",2,"22AB_Genus"
22,1.64286949442083e-91,"nb",699.608966114257,"DEN16","SAO17","DEN16_vs_SAO17",4.46860502482466e-89,"AB_Family",5,"22AB_Family"
297,6.98825278397903e-23,"nb",573.835488291891,"BAL17","SAO17","BAL17_vs_SAO17",2.17428219433056e-20,"AB_Family",4,"297AB_Family"
297,4.06588268317e-31,"nb",635.574733280439,"DEN17","SAO17","DEN17_vs_SAO17",1.10185420713907e-28,"AB_Family",5,"297AB_Family"
297,1.12309100219624e-28,"nb",583.122459761062,"DOH17","SAO17","DOH17_vs_SAO17",2.25516673241005e-25,"AB_Genus",4,"297AB_Genus"
297,5.24489643813551e-44,"nb",625.486892694122,"ILR17","SAO17","ILR17_vs_SAO17",1.05579765299668e-40,"AB_Genus",4,"297AB_Genus"
297,7.31506540199539e-16,"nb",506.941579299243,"MIN17","SAO17","MIN17_vs_SAO17",1.47032814580107e-12,"AB_Genus",4,"297AB_Genus"
297,1.54310117914068e-43,"nb",646.969220270935,"NYC17","SAO17","NYC17_vs_SAO17",4.19723520726265e-41,"AB_Family",4,"297AB_Family"
297,1.12402748788963e-15,"nb",557.269351482746,"NYC17","TOK17","NYC17_vs_TOK17",2.64146459654063e-13,"AB_Order",5,"297AB_Order"
297,2.96168146726217e-40,"nb",554.823643275765,"SAN17","SAO17","SAN17_vs_SAO17",5.94705638626243e-37,"AB_Genus",4,"297AB_Genus"
297,1.78590905119021e-45,"nb",588.402428160311,"SAO17","VIE17","SAO17_vs_VIE17",3.59146310194351e-42,"AB_Genus",4,"297AB_Genus"
297,3.01364100595381e-34,"nb",597.600119763186,"SAO17","ZRH17","SAO17_vs_ZRH17",6.06645934498503e-31,"AB_Genus",4,"297AB_Genus"
297,2.18142739302411e-70,"nb",689.610237123439,"TOK16","SAO17","TOK16_vs_SAO17",2.20215095325784e-67,"AB_Genus",5,"297AB_Genus"
297,5.94967434379273e-17,"nb",497.509611281981,"TOK17","VIE17","TOK17_vs_VIE17",6.66363526504786e-15,"AB_Class",5,"297AB_Class"
316,3.85681440556017e-48,"nb",525.170539626626,"AKL16","DOH16","AKL16_vs_DOH16",1.55043939103519e-45,"AB_Genus",5,"316AB_Genus"
316,2.04567839818942e-35,"nb",772.493600814352,"AKL16","ILR16","AKL16_vs_ILR16",2.05795246857855e-32,"AB_Genus",5,"316AB_Genus"
316,3.0687472595648e-33,"nb",660.754744808288,"AKL16","LIS16","AKL16_vs_LIS16",6.15590700268699e-30,"AB_Genus",1,"316AB_Genus"
316,0,"nb",13851666.8349915,"AKL16","MIN17","AKL16_vs_MIN17",0,"AB_Class",1,"316AB_Class"
316,0,"nb",22338677.6150513,"BER16","BAL17","BER16_vs_BAL17",0,"AB_Genus",1,"316AB_Genus"
316,0,"nb",22333927.9932404,"BER16","DEN17","BER16_vs_DEN17",0,"AB_Genus",1,"316AB_Genus"
316,0,"nb",22397606.2014465,"BER16","DOH16","BER16_vs_DOH16",0,"AB_Genus",1,"316AB_Genus"
316,0,"nb",209665623.631897,"BER16","ILR16","BER16_vs_ILR16",0,"AB_Genus",1,"316AB_Genus"
316,0,"nb",22637145.6711884,"BER16","ILR17","BER16_vs_ILR17",0,"AB_Genus",1,"316AB_Genus"
316,0,"nb",34369530.3440399,"BER16","LIS16","BER16_vs_LIS16",0,"AB_Genus",1,"316AB_Genus"
316,0,"nb",22344988.6109619,"BER16","MIN17","BER16_vs_MIN17",0,"AB_Genus",1,"316AB_Genus"
316,0,"nb",22345044.4288025,"BER16","SAC16","BER16_vs_SAC16",0,"AB_Genus",1,"316AB_Genus"
316,0,"nb",22341717.7882385,"BER16","SAN17","BER16_vs_SAN17",0,"AB_Genus",1,"316AB_Genus"
316,0,"nb",22309254.0797272,"BER16","TOK17","BER16_vs_TOK17",0,"AB_Genus",1,"316AB_Genus"
316,0,"nb",22342962.0614624,"BER16","VIE17","BER16_vs_VIE17",0,"AB_Genus",1,"316AB_Genus"
316,0,"nb",22376222.0738983,"BER16","ZRH17","BER16_vs_ZRH17",0,"AB_Genus",1,"316AB_Genus"
316,0,"nb",92460923.8427734,"BOG16","ILR16","BOG16_vs_ILR16",0,"AB_Phylum",1,"316AB_Phylum"
316,1.36071413142425e-26,"nb",620.447967248807,"BOG16","SAN17","BOG16_vs_SAN17",6.875008149021e-24,"AB_Genus",4,"316AB_Genus"
316,1.52440106546619e-53,"nb",742.574730220257,"BOG16","TOK17","BOG16_vs_TOK17",3.08233895437263e-50,"AB_Genus",5,"316AB_Genus"
316,9.02999018154023e-51,"nb",476.118642891907,"DOH16","BAL17","DOH16_vs_BAL17",6.06213340854068e-48,"AB_Genus",4,"316AB_Genus"
316,0,"nb",187400573.959961,"DOH16","ILR16","DOH16_vs_ILR16",0,"AB_Genus",1,"316AB_Genus"
