"OTU","pvalues","model","score","loc1","loc2","locs","adj_pvalues","hlevel","sign_rank","OtuClass"
192,5.45510460965608e-31,"nb",285.172072305983,"SAC16","DEN17","SAC16_vs_DEN17",1.33377307706091e-28,"AB_Family",5,"192AB_Family"
237,8.15254945187565e-187,"nb",2247.35524518415,"AKL16","DOH17","AKL16_vs_DOH17",4.6415181546012e-184,"AB_Genus",3,"237AB_Genus"
279,5.06522639082337e-69,"nb",306.94424475918,"NYC16","SAO17","NYC16_vs_SAO17",3.34304941794343e-66,"AB_Genus",5,"279AB_Genus"
286,4.19497551876712e-25,"nb",498.663523322044,"BOG16","ZRH17","BOG16_vs_ZRH17",4.1844880799702e-22,"AB_Genus",3,"286AB_Genus"
297,3.17503822827345e-25,"nb",8350.44713044167,"BAL17","TOK17","BAL17_vs_TOK17",5.61346758758746e-22,"AB_Genus",4,"297AB_Genus"
297,1.51864533403697e-294,"nb",8382.01774667669,"BOG16","TOK17","BOG16_vs_TOK17",3.0312160867378e-291,"AB_Genus",4,"297AB_Genus"
297,9.53566114128987e-19,"nb",8358.65129109845,"DEN17","TOK17","DEN17_vs_TOK17",2.37437962418118e-16,"AB_Family",5,"297AB_Family"
297,1.12935973113231e-22,"nb",8347.27462907135,"DOH17","TOK17","DOH17_vs_TOK17",2.02833007711363e-19,"AB_Genus",4,"297AB_Genus"
297,6.40918825539052e-116,"nb",8384.67055961862,"ILR17","TOK17","ILR17_vs_TOK17",1.19787728493249e-112,"AB_Genus",4,"297AB_Genus"
297,2.94922785148154e-84,"nb",8375.51335676014,"NYC17","TOK17","NYC17_vs_TOK17",5.61532982922085e-81,"AB_Genus",4,"297AB_Genus"
297,7.81808051714299e-20,"nb",8355.6278078407,"SAN17","TOK17","SAN17_vs_TOK17",3.88558601702007e-17,"AB_Family",5,"297AB_Family"
297,1.15522959904075e-108,"nb",8382.75218210369,"TOK16","TOK17","TOK16_vs_TOK17",3.10179147342441e-106,"AB_Family",5,"297AB_Family"
316,0,"nb",59565.2741972208,"BER16","BOG16","BER16_vs_BOG16",0,"AB_Genus",2,"316AB_Genus"
316,0,"nb",34784.8319147229,"BER16","DEN16","BER16_vs_DEN16",0,"AB_Genus",3,"316AB_Genus"
316,0,"nb",110912.571545124,"BER16","ILR16","BER16_vs_ILR16",0,"AB_Genus",1,"316AB_Genus"
316,0,"nb",34443.9123165607,"BER16","MIN17","BER16_vs_MIN17",0,"AB_Genus",1,"316AB_Genus"
316,7.18463344087358e-83,"nb",395.698212359863,"BOG16","SAC16","BOG16_vs_SAC16",1.43548976148654e-79,"AB_Genus",1,"316AB_Genus"
316,2.15592631547251e-43,"nb",376.327166578743,"BOG16","SAN17","BOG16_vs_SAN17",4.29676114673671e-40,"AB_Genus",1,"316AB_Genus"
316,1.67219582703998e-115,"nb",403.948119668188,"BOG16","TOK17","BOG16_vs_TOK17",1.6688514353859e-112,"AB_Genus",5,"316AB_Genus"
316,4.83926043969339e-48,"nb",419.606650049309,"BOG16","VIE17","BOG16_vs_VIE17",9.64948531674862e-45,"AB_Genus",1,"316AB_Genus"
316,7.13391232956412e-21,"nb",528.334451771504,"BOG16","ZRH17","BOG16_vs_ZRH17",1.66220157278844e-18,"AB_Order",5,"316AB_Order"
316,1.54519333414934e-27,"nb",395.008764539171,"DEN17","ILR17","DEN17_vs_ILR17",9.09088744924529e-25,"AB_Genus",4,"316AB_Genus"
316,1.52713621040972e-46,"nb",282.942785664228,"DOH16","BAL17","DOH16_vs_BAL17",1.09419309475857e-43,"AB_Genus",4,"316AB_Genus"
316,4.6743699745129e-54,"nb",298.884905439032,"DOH16","DEN17","DOH16_vs_DEN17",6.66097721368088e-51,"AB_Genus",1,"316AB_Genus"
316,5.01441136821408e-68,"nb",311.622975586421,"DOH16","SAC16","DOH16_vs_SAC16",8.7250757806925e-65,"AB_Genus",1,"316AB_Genus"
316,1.86335797923003e-40,"nb",285.80182320154,"DOH16","SAN17","DOH16_vs_SAN17",1.39099673149522e-37,"AB_Genus",2,"316AB_Genus"
316,2.13461783625032e-90,"nb",314.691249224571,"DOH16","TOK17","DOH16_vs_TOK17",3.77186971665432e-87,"AB_Genus",1,"316AB_Genus"
316,1.66282206013932e-50,"nb",325.092188468903,"DOH16","VIE17","DOH16_vs_VIE17",2.70042302566625e-47,"AB_Genus",2,"316AB_Genus"
316,4.34082847711215e-20,"nb",314.10318403827,"DOH17","TOK17","DOH17_vs_TOK17",3.89806397244671e-17,"AB_Genus",5,"316AB_Genus"
316,1.56641166096716e-10,"nb",320.890424073993,"DOH17","VIE17","DOH17_vs_VIE17",5.20048671441097e-08,"AB_Genus",5,"316AB_Genus"
316,2.80327151129618e-116,"nb",410.632703335526,"ILR16","TOK17","ILR16_vs_TOK17",2.70796027991211e-113,"AB_Genus",3,"316AB_Genus"
316,4.34549464872762e-47,"nb",412.47921492346,"ILR17","TOK17","ILR17_vs_TOK17",4.06086474923596e-44,"AB_Genus",5,"316AB_Genus"
316,1.66779668664427e-24,"nb",421.469988395463,"ILR17","VIE17","ILR17_vs_VIE17",7.40918678041717e-22,"AB_Genus",5,"316AB_Genus"
316,1.48224923368223e-81,"nb",338.748886837602,"LIS16","TOK17","LIS16_vs_TOK17",1.38516190887605e-78,"AB_Genus",3,"316AB_Genus"
316,1.50213019402161e-52,"nb",538.077062944432,"NYC16","SAC16","NYC16_vs_SAC16",2.97872417474485e-49,"AB_Genus",1,"316AB_Genus"
316,5.1966122446679e-88,"nb",543.600613524621,"NYC16","TOK17","NYC16_vs_TOK17",5.16543257119989e-85,"AB_Genus",3,"316AB_Genus"
316,4.9339590882334e-42,"nb",556.652254709882,"NYC16","VIE17","NYC16_vs_VIE17",4.8747515791746e-39,"AB_Genus",3,"316AB_Genus"
316,6.98909321829469e-80,"nb",552.281079125924,"SAC16","TOK16","SAC16_vs_TOK16",1.39432409704979e-76,"AB_Genus",1,"316AB_Genus"
316,6.91458910399492e-56,"nb",526.898614318569,"TOK16","BAL17","TOK16_vs_BAL17",3.44346537378947e-53,"AB_Genus",5,"316AB_Genus"
316,9.15319100653058e-47,"nb",528.852106926279,"TOK16","SAN17","TOK16_vs_SAN17",9.12573143351099e-44,"AB_Genus",3,"316AB_Genus"
316,6.5992191479908e-118,"nb",557.27957046418,"TOK16","TOK17","TOK16_vs_TOK17",6.58272110012082e-115,"AB_Genus",2,"316AB_Genus"
316,8.13870292195598e-63,"nb",569.700041047199,"TOK16","VIE17","TOK16_vs_VIE17",8.10614811026815e-60,"AB_Genus",4,"316AB_Genus"
316,2.01515387356564e-24,"nb",695.236385934442,"TOK16","ZRH17","TOK16_vs_ZRH17",3.98506273913036e-22,"AB_Family",5,"316AB_Family"
316,4.81505239794737e-14,"nb",298.276233794705,"TOK17","ZRH17","TOK17_vs_ZRH17",5.72106726460158e-11,"AB_Genus",1,"316AB_Genus"
490,1.02262914709687e-24,"nb",230.600001456713,"BER16","SAC16","BER16_vs_SAC16",1.01342548477299e-21,"AB_Genus",3,"490AB_Genus"
490,7.84753014817469e-27,"nb",339.83444659292,"SAC16","NYC17","SAC16_vs_NYC17",4.9910291742391e-24,"AB_Genus",4,"490AB_Genus"
549,0,"nb",28565.5687472373,"BER16","ILR16","BER16_vs_ILR16",0,"AB_Genus",2,"549AB_Genus"
549,0,"nb",27856.1758395433,"BER16","LIS16","BER16_vs_LIS16",0,"AB_Genus",4,"549AB_Genus"
549,0,"nb",60163.6900233626,"BOG16","LIS16","BOG16_vs_LIS16",0,"AB_Family",4,"549AB_Family"
549,4.75690087370437e-43,"nb",528.8520697595,"DEN16","NYC16","DEN16_vs_NYC16",2.35466593248366e-40,"AB_Genus",5,"549AB_Genus"
549,5.80630441089889e-14,"nb",244.144299466648,"DEN17","DOH17","DEN17_vs_DOH17",3.05411612013282e-11,"AB_Genus",4,"549AB_Genus"
549,1.55828987696708e-14,"nb",301.115348137332,"DEN17","ZRH17","DEN17_vs_ZRH17",3.74768715410583e-12,"AB_Family",5,"549AB_Family"
549,0,"nb",32702.6189753711,"ILR16","LIS16","ILR16_vs_LIS16",0,"AB_Genus",3,"549AB_Genus"
549,0,"nb",16835.7568340898,"ILR16","MIN17","ILR16_vs_MIN17",0,"AB_Genus",3,"549AB_Genus"
549,0,"nb",16593.9575509429,"LIS16","MIN17","LIS16_vs_MIN17",0,"AB_Family",4,"549AB_Family"
549,0,"nb",52339.4699745178,"LIS16","NYC16","LIS16_vs_NYC16",0,"AB_Family",1,"549AB_Family"
549,1.41049891703712e-91,"nb",550.743721477998,"NYC16","DEN17","NYC16_vs_DEN17",7.50385423863747e-89,"AB_Family",3,"549AB_Family"
549,1.52558985117642e-58,"nb",516.615923411721,"NYC16","SAN17","NYC16_vs_SAN17",3.02066790532932e-55,"AB_Genus",2,"549AB_Genus"
550,6.21855137456693e-14,"nb",321.894679529267,"TOK17","ZRH17","TOK17_vs_ZRH17",5.72106726460158e-11,"AB_Genus",2,"550AB_Genus"
566,1.76136349946887e-15,"nb",432.724219797326,"BER16","NYC16","BER16_vs_NYC16",1.88124990779382e-12,"AB_Genus",3,"566AB_Genus"
566,3.41055440517409e-210,"nb",12400.162352547,"LIS16","ILR17","LIS16_vs_ILR17",2.13728076057576e-207,"AB_Genus",3,"566AB_Genus"
566,2.25827285562372e-298,"nb",12414.0977953672,"LIS16","NYC17","LIS16_vs_NYC17",2.14310093998691e-295,"AB_Genus",2,"566AB_Genus"
566,0,"nb",14159.1422989964,"LIS16","TOK16","LIS16_vs_TOK16",0,"AB_Genus",1,"566AB_Genus"
566,1.93827249284216e-124,"nb",12393.1966409907,"LIS16","VIE17","LIS16_vs_VIE17",1.74444524355795e-121,"AB_Genus",3,"566AB_Genus"
566,4.12046354011037e-69,"nb",12379.5137448832,"LIS16","ZRH17","LIS16_vs_ZRH17",3.77640483451115e-66,"AB_Genus",4,"566AB_Genus"
584,1.29241767677519e-35,"nb",321.625746120965,"BOG16","SAC16","BOG16_vs_SAC16",8.60750172732274e-33,"AB_Genus",4,"584AB_Genus"
584,7.29067440220363e-30,"nb",232.635161472048,"SAC16","VIE17","SAC16_vs_VIE17",1.32252833655974e-26,"AB_Genus",1,"584AB_Genus"
642,1.92535140055684e-08,"nb",278.683030963355,"BAL17","VIE17","BAL17_vs_VIE17",1.69666806065285e-06,"AB_Order",5,"642AB_Order"
1019,7.57260714270113e-168,"nb",2792.72851138562,"AKL16","SAO17","AKL16_vs_SAO17",3.52126232135602e-165,"AB_Family",2,"1019AB_Family"
1019,8.96171329758623e-16,"nb",371.132895284367,"TOK17","VIE17","TOK17_vs_VIE17",4.49878007538829e-13,"AB_Family",3,"1019AB_Family"
1245,1.10678641339301e-12,"nb",155.576418647141,"ILR17","ZRH17","ILR17_vs_ZRH17",5.04417907903865e-10,"AB_Genus",5,"1245AB_Genus"
1270,1.4866456194157e-34,"nb",424.520333944108,"AKL16","DEN17","AKL16_vs_DEN17",5.67156025370494e-32,"AB_Family",5,"1270AB_Family"
1270,6.66141229782201e-41,"nb",315.417859966633,"AKL16","DOH16","AKL16_vs_DOH16",1.46217999937193e-38,"AB_Family",5,"1270AB_Family"
1270,1.50909006415537e-47,"nb",627.065617538945,"AKL16","NYC16","AKL16_vs_NYC16",4.01417957065329e-45,"AB_Family",5,"1270AB_Family"
1270,3.11843727665808e-41,"nb",481.485800470174,"AKL16","NYC17","AKL16_vs_NYC17",1.59040301109562e-38,"AB_Family",4,"1270AB_Family"
1270,3.24263781593363e-39,"nb",386.640704080867,"AKL16","SAC16","AKL16_vs_SAC16",1.60186308107121e-36,"AB_Family",5,"1270AB_Family"
1270,1.79055856000795e-45,"nb",480.910433093262,"AKL16","TOK16","AKL16_vs_TOK16",1.19072144240528e-42,"AB_Genus",5,"1270AB_Genus"
1270,2.04095644221447e-35,"nb",332.151013150207,"BAL17","SAN17","BAL17_vs_SAN17",3.13082718235699e-32,"AB_Genus",1,"1270AB_Genus"
1270,1.09695470324194e-41,"nb",325.587972076689,"DOH16","ILR16","DOH16_vs_ILR16",6.68411065842089e-39,"AB_Genus",5,"1270AB_Genus"
1270,5.3991941368657e-30,"nb",315.792089370749,"DOH16","SAN17","DOH16_vs_SAN17",2.68699894878016e-27,"AB_Genus",3,"1270AB_Genus"
1270,3.64675363088012e-28,"nb",401.557465743034,"SAN17","VIE17","SAN17_vs_VIE17",3.0085717454761e-25,"AB_Genus",2,"1270AB_Genus"
1270,2.13511630458326e-25,"nb",402.659874591639,"SAN17","ZRH17","SAN17_vs_ZRH17",1.85114583607369e-22,"AB_Genus",2,"1270AB_Genus"
1274,3.06904024402182e-19,"nb",539.860863275256,"BER16","TOK16","BER16_vs_TOK16",6.13808048804364e-16,"AB_Genus",2,"1274AB_Genus"
1274,9.63606218558951e-28,"nb",3391.69749046676,"DEN16","LIS16","DEN16_vs_LIS16",3.79179047002947e-25,"AB_Genus",5,"1274AB_Genus"
1274,3.1008239599703e-20,"nb",467.601933742181,"DOH16","TOK16","DOH16_vs_TOK16",1.54421033206521e-17,"AB_Genus",5,"1274AB_Genus"
1274,4.11322837230043e-14,"nb",343.469765190094,"MIN17","NYC17","MIN17_vs_NYC17",2.53511975346117e-11,"AB_Genus",5,"1274AB_Genus"
1274,4.93276338533679e-12,"nb",454.893753082497,"NYC17","VIE17","NYC17_vs_VIE17",2.76781589018075e-09,"AB_Genus",5,"1274AB_Genus"
1275,2.00210565817124e-53,"nb",536.795845836267,"AKL16","NYC16","AKL16_vs_NYC16",1.97908144310227e-50,"AB_Genus",4,"1275AB_Genus"
1275,6.54701063403545e-35,"nb",388.198658096823,"AKL16","NYC17","AKL16_vs_NYC17",3.06891123470412e-32,"AB_Genus",5,"1275AB_Genus"
1275,0,"nb",18942.5930063725,"BOG16","TOK16","BOG16_vs_TOK16",0,"AB_Genus",1,"1275AB_Genus"
1275,0,"nb",15119.1876229644,"DEN16","DEN17","DEN16_vs_DEN17",0,"AB_Genus",2,"1275AB_Genus"
1275,0,"nb",29537.3951849639,"DEN16","DOH16","DEN16_vs_DOH16",0,"AB_Genus",3,"1275AB_Genus"
1275,9.13074482441152e-297,"nb",23995.3522434086,"DEN16","DOH17","DEN16_vs_DOH17",7.87983278346714e-294,"AB_Genus",2,"1275AB_Genus"
1275,2.53533489775665e-131,"nb",12972.9033233821,"DEN16","ILR17","DEN16_vs_ILR17",1.57613319477205e-128,"AB_Genus",4,"1275AB_Genus"
1275,0,"nb",64014.126290679,"DEN16","NYC16","DEN16_vs_NYC16",0,"AB_Genus",3,"1275AB_Genus"
1275,0,"nb",32054.9439183772,"DEN16","NYC17","DEN16_vs_NYC17",0,"AB_Genus",3,"1275AB_Genus"
1275,0,"nb",21657.3586210907,"DEN16","SAC16","DEN16_vs_SAC16",0,"AB_Genus",4,"1275AB_Genus"
1275,2.8583807963094e-148,"nb",24362.2201279104,"DEN16","VIE17","DEN16_vs_VIE17",1.26268971676968e-145,"AB_Genus",5,"1275AB_Genus"
1275,0,"nb",27978.8352389932,"DEN16","ZRH17","DEN16_vs_ZRH17",0,"AB_Genus",2,"1275AB_Genus"
1275,0,"nb",32299.2476790547,"TOK16","DOH17","TOK16_vs_DOH17",0,"AB_Genus",1,"1275AB_Genus"
1282,1.11185969035663e-59,"nb",411.386020967214,"BER16","DEN17","BER16_vs_DEN17",1.09518179500128e-56,"AB_Genus",4,"1282AB_Genus"
1282,3.18891939389825e-57,"nb",429.444585661862,"BER16","DOH17","BER16_vs_DOH17",7.46207138172191e-55,"AB_Order",4,"1282AB_Order"
1282,1.35668805003549e-100,"nb",322.911381708,"BER16","MIN17","BER16_vs_MIN17",3.17465003708306e-98,"AB_Order",5,"1282AB_Order"
1282,4.92921030806533e-82,"nb",456.808370277992,"BER16","NYC17","BER16_vs_NYC17",9.78941167181774e-79,"AB_Genus",1,"1282AB_Genus"
1282,3.19871876309602e-34,"nb",377.840467280329,"BER16","SAN17","BER16_vs_SAN17",8.57256628509734e-32,"AB_Family",4,"1282AB_Family"
1282,1.13509371130103e-62,"nb",501.678285442091,"BER16","SAO17","BER16_vs_SAO17",2.65611928444442e-60,"AB_Order",2,"1282AB_Order"
1282,6.13704940629917e-51,"nb",486.101594991681,"BOG16","NYC17","BOG16_vs_NYC17",1.22495506149731e-47,"AB_Genus",2,"1282AB_Genus"
1282,2.36742285875948e-86,"nb",467.072164501704,"DEN16","DEN17","DEN16_vs_DEN17",1.25473411514252e-83,"AB_Genus",3,"1282AB_Genus"
1282,8.46670276375011e-89,"nb",540.995336791839,"DEN16","ILR17","DEN16_vs_ILR17",1.86267460802502e-86,"AB_Order",5,"1282AB_Order"
1282,2.09820969391508e-85,"nb",362.175376002198,"DEN16","MIN17","DEN16_vs_MIN17",1.74885777987822e-82,"AB_Genus",5,"1282AB_Genus"
1282,6.58527818806693e-113,"nb",514.32183316126,"DEN16","NYC17","DEN16_vs_NYC17",3.10495866567356e-110,"AB_Genus",5,"1282AB_Genus"
1282,6.8263000714701e-66,"nb",523.710959080409,"DEN16","SAO17","DEN16_vs_SAO17",1.16934520224283e-62,"AB_Genus",3,"1282AB_Genus"
1282,2.40208488733287e-39,"nb",334.432109460411,"DOH16","DEN17","DOH16_vs_DEN17",1.14099032148311e-36,"AB_Genus",3,"1282AB_Genus"
1282,1.0386328503326e-31,"nb",366.04245034505,"DOH16","DOH17","DOH16_vs_DOH17",2.00456140114192e-29,"AB_Order",2,"1282AB_Order"
1282,1.08628118738996e-40,"nb",418.136877912477,"DOH16","ILR17","DOH16_vs_ILR17",2.27032768164502e-38,"AB_Order",4,"1282AB_Order"
1282,4.58335322492987e-51,"nb",231.193853355389,"DOH16","MIN17","DOH16_vs_MIN17",6.6916957083976e-48,"AB_Genus",2,"1282AB_Genus"
1282,7.34606143747127e-53,"nb",382.91897325666,"DOH16","NYC17","DOH16_vs_NYC17",1.34873687991972e-49,"AB_Genus",1,"1282AB_Genus"
1282,7.87781146001274e-43,"nb",434.446029733093,"DOH16","SAO17","DOH16_vs_SAO17",1.5440510461625e-40,"AB_Order",5,"1282AB_Order"
1282,1.39807385367878e-28,"nb",359.132741959443,"DOH16","VIE17","DOH16_vs_VIE17",2.10643127287604e-26,"AB_Family",5,"1282AB_Family"
1282,1.3591688993241e-83,"nb",482.375042945014,"ILR16","DOH17","ILR16_vs_DOH17",3.03094664549274e-81,"AB_Order",3,"1282AB_Order"
1282,2.5927212204218e-96,"nb",552.854367458244,"ILR16","SAO17","ILR16_vs_SAO17",5.70398668492795e-94,"AB_Order",5,"1282AB_Order"
1282,9.77882787130163e-66,"nb",522.844811085978,"NYC16","MIN17","NYC16_vs_MIN17",9.66637135078166e-63,"AB_Genus",5,"1282AB_Genus"
1282,5.49600571410137e-73,"nb",676.035351091979,"NYC16","NYC17","NYC16_vs_NYC17",5.45753367410266e-70,"AB_Genus",2,"1282AB_Genus"
1282,1.23874247211045e-37,"nb",654.884292779929,"NYC16","VIE17","NYC16_vs_VIE17",8.15918374963417e-35,"AB_Genus",5,"1282AB_Genus"
1282,2.70039046188856e-112,"nb",614.781894922798,"TOK16","DEN17","TOK16_vs_DEN17",2.689588900041e-109,"AB_Genus",2,"1282AB_Genus"
1282,1.05580867088796e-52,"nb",627.962240152895,"TOK16","DOH17","TOK16_vs_DOH17",1.05211334053985e-49,"AB_Genus",4,"1282AB_Genus"
1282,9.87598123184013e-63,"nb",668.548639621941,"TOK16","ILR17","TOK16_vs_ILR17",1.97322105012166e-59,"AB_Genus",3,"1282AB_Genus"
1282,1.74128359569604e-165,"nb",489.965089134995,"TOK16","MIN17","TOK16_vs_MIN17",3.47211948981791e-162,"AB_Genus",5,"1282AB_Genus"
1282,6.14295361893046e-148,"nb",657.387511326443,"TOK16","NYC17","TOK16_vs_NYC17",1.22613354233852e-144,"AB_Genus",1,"1282AB_Genus"
1282,8.53667427094911e-65,"nb",585.44973839255,"TOK16","SAN17","TOK16_vs_SAN17",1.70221284962725e-61,"AB_Genus",2,"1282AB_Genus"
1282,5.54187604286004e-105,"nb",704.472332542327,"TOK16","SAO17","TOK16_vs_SAO17",1.29679899402925e-102,"AB_Order",3,"1282AB_Order"
1282,4.23773549886531e-70,"nb",641.892259914079,"TOK16","VIE17","TOK16_vs_VIE17",8.44156911373969e-67,"AB_Genus",2,"1282AB_Genus"
1282,4.97585655943366e-42,"nb",678.594109920431,"TOK16","ZRH17","TOK16_vs_ZRH17",1.16435043490748e-39,"AB_Order",1,"1282AB_Order"
1382,5.28704816396375e-23,"nb",1884.06013325416,"BAL17","DEN17","BAL17_vs_DEN17",2.63294998565395e-20,"AB_Genus",5,"1382AB_Genus"
1382,2.33735927943996e-58,"nb",1883.84319340251,"BER16","DEN17","BER16_vs_DEN17",1.53486592683224e-55,"AB_Genus",5,"1382AB_Genus"
