"OTU","pvalues","model","score","loc1","loc2","locs","adj_pvalues","hlevel","sign_rank","OtuClass"
56,0,"zip",2491.82665989653,"NYC16","ZRH17","NYC16_vs_ZRH17",0,"_Order",4,"56_Order"
192,7.19818324067055e-132,"zip",2212.03185609553,"BAL17","MIN17","BAL17_vs_MIN17",2.27702529846545e-129,"_Genus",4,"192_Genus"
192,0,"zip",2675.6171422894,"BER16","BAL17","BER16_vs_BAL17",0,"_Family",3,"192_Family"
192,0,"zip",44205.0659935393,"ILR16","BAL17","ILR16_vs_BAL17",0,"_Family",5,"192_Family"
192,0,"zip",5828.88513550175,"NYC16","VIE17","NYC16_vs_VIE17",0,"_Family",5,"192_Family"
297,0,"zip",10791.4204657272,"BOG16","SAO17","BOG16_vs_SAO17",0,"_Class",2,"297_Class"
297,0,"zip",2286.69145257036,"BOG16","TOK17","BOG16_vs_TOK17",0,"_Order",5,"297_Order"
316,0,"zip",29354.1902865636,"AKL16","DEN17","AKL16_vs_DEN17",0,"_Order",5,"316_Order"
316,0,"zip",48621.3781739196,"BAL17","DEN17","BAL17_vs_DEN17",0,"_Family",3,"316_Family"
316,0,"zip",24189.1351613364,"BAL17","ILR17","BAL17_vs_ILR17",0,"_Genus",2,"316_Genus"
316,0,"zip",20233.5517014118,"BOG16","BAL17","BOG16_vs_BAL17",0,"_Genus",2,"316_Genus"
316,0,"zip",22900.9321543503,"BOG16","DEN17","BOG16_vs_DEN17",0,"_Order",3,"316_Order"
316,0,"zip",18567.4264894459,"DEN16","DEN17","DEN16_vs_DEN17",0,"_Order",3,"316_Order"
316,0,"zip",22498.5976637373,"DEN17","DOH17","DEN17_vs_DOH17",0,"_Order",3,"316_Order"
316,0,"zip",85653.6640749079,"DEN17","ILR17","DEN17_vs_ILR17",0,"_Order",2,"316_Order"
316,0,"zip",99409.4559811076,"DEN17","NYC17","DEN17_vs_NYC17",0,"_Order",3,"316_Order"
316,0,"zip",46917.0264273415,"DEN17","VIE17","DEN17_vs_VIE17",0,"_Family",4,"316_Family"
316,0,"zip",7718.81439768755,"DOH16","BAL17","DOH16_vs_BAL17",0,"_Genus",5,"316_Genus"
316,0,"zip",15164.5803215259,"DOH16","DEN17","DOH16_vs_DEN17",0,"_Family",4,"316_Family"
316,0,"zip",19896.9775409686,"DOH17","VIE17","DOH17_vs_VIE17",0,"_Genus",2,"316_Genus"
316,0,"zip",56042.4720345946,"ILR16","DEN17","ILR16_vs_DEN17",0,"_Family",5,"316_Family"
316,0,"zip",11449.0812237822,"LIS16","DEN17","LIS16_vs_DEN17",0,"_Order",4,"316_Order"
316,0,"zip",171034.789479695,"NYC16","DEN17","NYC16_vs_DEN17",0,"_Order",3,"316_Order"
408,4.24522809622781e-164,"zip",1069.74290763517,"BAL17","MIN17","BAL17_vs_MIN17",2.0143607316601e-161,"_Genus",3,"408_Genus"
408,0,"zip",945.279177102763,"DOH17","MIN17","DOH17_vs_MIN17",0,"_Genus",4,"408_Genus"
408,0,"zip",754.603382406855,"ILR16","MIN17","ILR16_vs_MIN17",0,"_Genus",5,"408_Genus"
408,0,"zip",796.928489294485,"MIN17","VIE17","MIN17_vs_VIE17",0,"_Genus",1,"408_Genus"
408,0,"zip",1851.90605303003,"NYC16","BAL17","NYC16_vs_BAL17",0,"_Genus",5,"408_Genus"
490,0,"zip",11548.5868158538,"ILR16","LIS16","ILR16_vs_LIS16",0,"_Order",4,"490_Order"
549,0,"zip",31934.808571163,"BAL17","ZRH17","BAL17_vs_ZRH17",0,"_Genus",3,"549_Genus"
549,0,"zip",76364.5425317843,"BOG16","ZRH17","BOG16_vs_ZRH17",0,"_Family",5,"549_Family"
549,0,"zip",4155.02308823712,"DOH16","TOK17","DOH16_vs_TOK17",0,"_Family",3,"549_Family"
549,0,"zip",26429.1756409401,"DOH17","TOK17","DOH17_vs_TOK17",0,"_Family",4,"549_Family"
549,0,"zip",56946.8299732666,"DOH17","ZRH17","DOH17_vs_ZRH17",0,"_Genus",3,"549_Genus"
549,0,"zip",28896.0131092412,"ILR16","SAO17","ILR16_vs_SAO17",0,"_Family",4,"549_Family"
549,0,"zip",23582.2280341517,"ILR16","TOK17","ILR16_vs_TOK17",0,"_Family",2,"549_Family"
549,0,"zip",22208.6509705192,"ILR17","TOK17","ILR17_vs_TOK17",0,"_Family",4,"549_Family"
549,0,"zip",54942.6739718713,"ILR17","ZRH17","ILR17_vs_ZRH17",0,"_Family",2,"549_Family"
549,0,"zip",31859.4262043321,"MIN17","ZRH17","MIN17_vs_ZRH17",0,"_Genus",4,"549_Genus"
549,0,"zip",46487.2863458764,"NYC17","ZRH17","NYC17_vs_ZRH17",0,"_Genus",3,"549_Genus"
549,0,"zip",6227.75024977193,"SAC16","TOK17","SAC16_vs_TOK17",0,"_Family",2,"549_Family"
549,0,"zip",34067.839816457,"SAC16","ZRH17","SAC16_vs_ZRH17",0,"_Genus",5,"549_Genus"
549,0,"zip",17329.4450447326,"TOK17","VIE17","TOK17_vs_VIE17",0,"_Family",4,"549_Family"
549,0,"zip",32581.7673112699,"TOK17","ZRH17","TOK17_vs_ZRH17",0,"_Genus",5,"549_Genus"
549,0,"zip",50063.4680460889,"VIE17","ZRH17","VIE17_vs_ZRH17",0,"_Family",1,"549_Family"
550,0,"zip",38612.9886359464,"BAL17","ZRH17","BAL17_vs_ZRH17",0,"_Genus",4,"550_Genus"
566,0,"zip",3867.40788294798,"BOG16","SAC16","BOG16_vs_SAC16",0,"_Genus",3,"566_Genus"
570,0,"zip",31457.4133004169,"TOK17","ZRH17","TOK17_vs_ZRH17",0,"_Genus",4,"570_Genus"
614,0,"zip",21516.3206093032,"VIE17","ZRH17","VIE17_vs_ZRH17",0,"_Family",3,"614_Family"
642,4.82751226152492e-299,"zip",104900.835710444,"BAL17","NYC17","BAL17_vs_NYC17",1.85376470842557e-296,"_Genus",5,"642_Genus"
642,0,"zip",1227.48721203425,"BER16","DOH17","BER16_vs_DOH17",0,"_Order",3,"642_Order"
642,0,"zip",110052.732379519,"BER16","NYC17","BER16_vs_NYC17",0,"_Family",4,"642_Family"
642,0,"zip",22288.076516943,"BER16","VIE17","BER16_vs_VIE17",0,"_Family",4,"642_Family"
642,0,"zip",17154.6306691257,"ILR17","TOK17","ILR17_vs_TOK17",0,"_Family",5,"642_Family"
642,0,"zip",109213.974379991,"NYC17","TOK17","NYC17_vs_TOK17",0,"_Order",2,"642_Order"
642,0,"zip",21830.1343006913,"TOK17","VIE17","TOK17_vs_VIE17",0,"_Family",5,"642_Family"
