"OTU","pvalues","model","score","loc1","loc2","locs","adj_pvalues","hlevel","sign_rank","OtuClass"
297,6.42228042310383e-25,"nb",6924.43746899441,"BAL17","TOK17","BAL17_vs_TOK17",1.19582861478193e-21,"_Genus",4,"297_Genus"
297,0,"nb",6972.67721578106,"BOG16","TOK17","BOG16_vs_TOK17",0,"_Genus",4,"297_Genus"
297,2.37390876796469e-18,"nb",6934.78295328468,"DEN17","TOK17","DEN17_vs_TOK17",6.27898869126662e-16,"_Family",5,"297_Family"
297,2.17412462466664e-22,"nb",6933.82939403504,"DOH17","TOK17","DOH17_vs_TOK17",5.72881838599659e-20,"_Family",5,"297_Family"
297,1.20519921341744e-107,"nb",6958.83301751688,"ILR17","TOK17","ILR17_vs_TOK17",2.52609755132295e-104,"_Genus",4,"297_Genus"
297,0,"nb",42601.055271443,"MIN17","TOK17","MIN17_vs_TOK17",0,"_Family",1,"297_Family"
297,1.90080825624802e-126,"nb",6966.0464360863,"NYC16","TOK17","NYC16_vs_TOK17",5.82597730540018e-124,"_Family",3,"297_Family"
297,1.19997151921188e-87,"nb",6950.63440201432,"NYC17","TOK17","NYC17_vs_TOK17",2.51634027578731e-84,"_Genus",4,"297_Genus"
297,1.74775113313144e-18,"nb",6931.41798238456,"SAN17","TOK17","SAN17_vs_TOK17",9.26308100559663e-16,"_Family",5,"297_Family"
297,7.04724114275296e-193,"nb",18857.3064086959,"SAO17","TOK17","SAO17_vs_TOK17",1.3206529901519e-189,"_Genus",2,"297_Genus"
297,2.76867167029777e-175,"nb",6953.0718549192,"TOK16","TOK17","TOK16_vs_TOK17",6.74725286051568e-172,"_Genus",4,"297_Genus"
316,4.08845311989542e-67,"nb",389.456103176714,"BOG16","SAC16","BOG16_vs_SAC16",1.03151672214961e-63,"_Genus",1,"316_Genus"
316,2.13123448103508e-32,"nb",374.216074707435,"BOG16","SAN17","BOG16_vs_SAN17",2.65978063233178e-29,"_Genus",3,"316_Genus"
316,8.68275884599625e-100,"nb",398.988057768736,"BOG16","TOK17","BOG16_vs_TOK17",1.08621313163413e-96,"_Genus",5,"316_Genus"
