"OTU","pvalues","model","score","loc1","loc2","locs","adj_pvalues","hlevel","sign_rank","OtuClass"
316,0,"p",48773.4518598992,"BAL17","DEN17","BAL17_vs_DEN17",0,"_Order",4,"316_Order"
316,0,"p",50135.0944504777,"BAL17","TOK17","BAL17_vs_TOK17",0,"_Order",3,"316_Order"
549,0,"p",37406.4344058298,"BAL17","DEN17","BAL17_vs_DEN17",0,"_Order",5,"549_Order"
876,0,"p",4170.10413027545,"NYC16","NYC17","NYC16_vs_NYC17",0,"_Phylum",5,"876_Phylum"
1270,0,"p",26621.1725603584,"BAL17","TOK17","BAL17_vs_TOK17",0,"_Order",5,"1270_Order"
1282,0,"p",38796.9069915582,"AKL16","BAL17","AKL16_vs_BAL17",0,"_Phylum",4,"1282_Phylum"
1282,0,"p",199317.359499195,"AKL16","BER16","AKL16_vs_BER16",0,"_Phylum",5,"1282_Phylum"
1282,0,"p",72187.324913057,"AKL16","BOG16","AKL16_vs_BOG16",0,"_Phylum",5,"1282_Phylum"
1282,0,"p",35544.1728768922,"AKL16","DEN17","AKL16_vs_DEN17",0,"_Phylum",5,"1282_Phylum"
1282,0,"p",56190.0351199567,"AKL16","DOH16","AKL16_vs_DOH16",0,"_Phylum",5,"1282_Phylum"
1282,0,"p",41680.9621053598,"AKL16","DOH17","AKL16_vs_DOH17",0,"_Phylum",5,"1282_Phylum"
1282,0,"p",163321.226934557,"AKL16","ILR16","AKL16_vs_ILR16",0,"_Phylum",4,"1282_Phylum"
1282,0,"p",45400.9971237612,"AKL16","ILR17","AKL16_vs_ILR17",0,"_Phylum",4,"1282_Phylum"
1282,0,"p",33897.2746003344,"AKL16","MIN17","AKL16_vs_MIN17",0,"_Phylum",4,"1282_Phylum"
1282,0,"p",316994.452906354,"AKL16","NYC16","AKL16_vs_NYC16",0,"_Phylum",4,"1282_Phylum"
1282,0,"p",38484.9979887504,"AKL16","NYC17","AKL16_vs_NYC17",0,"_Phylum",5,"1282_Phylum"
1282,0,"p",39843.5531418664,"AKL16","SAC16","AKL16_vs_SAC16",0,"_Phylum",4,"1282_Phylum"
1282,0,"p",34664.346859836,"AKL16","SAN17","AKL16_vs_SAN17",0,"_Phylum",3,"1282_Phylum"
1282,0,"p",74063.5664069267,"AKL16","SAO17","AKL16_vs_SAO17",0,"_Phylum",4,"1282_Phylum"
1282,0,"p",217314.09332988,"AKL16","TOK16","AKL16_vs_TOK16",0,"_Phylum",5,"1282_Phylum"
1282,0,"p",62250.8538035579,"AKL16","TOK17","AKL16_vs_TOK17",0,"_Phylum",4,"1282_Phylum"
1282,0,"p",50283.1203042202,"AKL16","VIE17","AKL16_vs_VIE17",0,"_Phylum",5,"1282_Phylum"
1282,0,"p",49695.1992199865,"AKL16","ZRH17","AKL16_vs_ZRH17",0,"_Phylum",5,"1282_Phylum"
1282,0,"p",5156.1336270713,"BAL17","MIN17","BAL17_vs_MIN17",0,"_Phylum",3,"1282_Phylum"
1282,0,"p",9743.85701548726,"BAL17","NYC17","BAL17_vs_NYC17",0,"_Phylum",5,"1282_Phylum"
1282,0,"p",5923.20588657292,"BAL17","SAN17","BAL17_vs_SAN17",0,"_Phylum",5,"1282_Phylum"
1282,0,"p",170576.218525931,"BER16","BAL17","BER16_vs_BAL17",0,"_Phylum",5,"1282_Phylum"
1282,0,"p",167323.484411265,"BER16","DEN17","BER16_vs_DEN17",0,"_Phylum",4,"1282_Phylum"
1282,0,"p",187969.34665433,"BER16","DOH16","BER16_vs_DOH16",0,"_Phylum",4,"1282_Phylum"
1282,0,"p",173460.273639733,"BER16","DOH17","BER16_vs_DOH17",0,"_Phylum",5,"1282_Phylum"
1282,0,"p",295100.538468931,"BER16","ILR16","BER16_vs_ILR16",0,"_Phylum",5,"1282_Phylum"
1282,0,"p",183644.581833494,"BER16","LIS16","BER16_vs_LIS16",0,"_Phylum",5,"1282_Phylum"
1282,0,"p",43446.183939794,"BOG16","BAL17","BOG16_vs_BAL17",0,"_Phylum",5,"1282_Phylum"
1282,0,"p",51537.1832126497,"BOG16","DEN16","BOG16_vs_DEN16",0,"_Phylum",3,"1282_Phylum"
1282,0,"p",40193.449825128,"BOG16","DEN17","BOG16_vs_DEN17",0,"_Phylum",5,"1282_Phylum"
1282,0,"p",60839.3120681925,"BOG16","DOH16","BOG16_vs_DOH16",0,"_Phylum",4,"1282_Phylum"
1282,0,"p",46330.2390535955,"BOG16","DOH17","BOG16_vs_DOH17",0,"_Phylum",5,"1282_Phylum"
1282,0,"p",56514.5472473568,"BOG16","LIS16","BOG16_vs_LIS16",0,"_Phylum",4,"1282_Phylum"
1282,0,"p",38546.5515485702,"BOG16","MIN17","BOG16_vs_MIN17",0,"_Phylum",5,"1282_Phylum"
1282,0,"p",43134.2749369861,"BOG16","NYC17","BOG16_vs_NYC17",0,"_Phylum",5,"1282_Phylum"
1282,0,"p",39313.6238080718,"BOG16","SAN17","BOG16_vs_SAN17",0,"_Phylum",4,"1282_Phylum"
1282,0,"p",78712.8433551625,"BOG16","SAO17","BOG16_vs_SAO17",0,"_Phylum",5,"1282_Phylum"
1282,0,"p",54932.3972524559,"BOG16","VIE17","BOG16_vs_VIE17",0,"_Phylum",5,"1282_Phylum"
1282,0,"p",18146.7652911508,"DEN16","BAL17","DEN16_vs_BAL17",0,"_Phylum",4,"1282_Phylum"
1282,0,"p",14894.0311764848,"DEN16","DEN17","DEN16_vs_DEN17",0,"_Phylum",4,"1282_Phylum"
1282,0,"p",35539.8934195493,"DEN16","DOH16","DEN16_vs_DOH16",0,"_Phylum",3,"1282_Phylum"
1282,0,"p",21030.8204049524,"DEN16","DOH17","DEN16_vs_DOH17",0,"_Phylum",4,"1282_Phylum"
1282,0,"p",142671.08523415,"DEN16","ILR16","DEN16_vs_ILR16",0,"_Phylum",5,"1282_Phylum"
1282,0,"p",24750.8554233538,"DEN16","ILR17","DEN16_vs_ILR17",0,"_Phylum",5,"1282_Phylum"
1282,0,"p",31215.1285987136,"DEN16","LIS16","DEN16_vs_LIS16",0,"_Phylum",4,"1282_Phylum"
1282,0,"p",13247.132899927,"DEN16","MIN17","DEN16_vs_MIN17",0,"_Phylum",4,"1282_Phylum"
1282,0,"p",17834.856288343,"DEN16","NYC17","DEN16_vs_NYC17",0,"_Phylum",3,"1282_Phylum"
1282,0,"p",19193.411441459,"DEN16","SAC16","DEN16_vs_SAC16",0,"_Phylum",4,"1282_Phylum"
1282,0,"p",14014.2051594286,"DEN16","SAN17","DEN16_vs_SAN17",0,"_Phylum",4,"1282_Phylum"
1282,0,"p",53413.4247065193,"DEN16","SAO17","DEN16_vs_SAO17",0,"_Phylum",3,"1282_Phylum"
1282,0,"p",196663.951629473,"DEN16","TOK16","DEN16_vs_TOK16",0,"_Phylum",5,"1282_Phylum"
1282,0,"p",41600.7121031505,"DEN16","TOK17","DEN16_vs_TOK17",0,"_Phylum",4,"1282_Phylum"
1282,0,"p",29632.9786038127,"DEN16","VIE17","DEN16_vs_VIE17",0,"_Phylum",5,"1282_Phylum"
1282,0,"p",29045.0575195791,"DEN16","ZRH17","DEN16_vs_ZRH17",0,"_Phylum",4,"1282_Phylum"
1282,0,"p",42069.6913189976,"DEN17","SAO17","DEN17_vs_SAO17",0,"_Phylum",4,"1282_Phylum"
1282,0,"p",30256.9787156288,"DEN17","TOK17","DEN17_vs_TOK17",0,"_Phylum",3,"1282_Phylum"
1282,0,"p",17701.3241320574,"DEN17","ZRH17","DEN17_vs_ZRH17",0,"_Phylum",5,"1282_Phylum"
1282,0,"p",27448.8941466936,"DOH16","BAL17","DOH16_vs_BAL17",0,"_Phylum",3,"1282_Phylum"
1282,0,"p",24196.1600320276,"DOH16","DEN17","DOH16_vs_DEN17",0,"_Phylum",3,"1282_Phylum"
1282,0,"p",30332.9492604952,"DOH16","DOH17","DOH16_vs_DOH17",0,"_Phylum",3,"1282_Phylum"
1282,0,"p",151973.214089693,"DOH16","ILR16","DOH16_vs_ILR16",0,"_Phylum",4,"1282_Phylum"
1282,0,"p",34052.9842788966,"DOH16","ILR17","DOH16_vs_ILR17",0,"_Phylum",3,"1282_Phylum"
1282,0,"p",40517.2574542565,"DOH16","LIS16","DOH16_vs_LIS16",0,"_Phylum",4,"1282_Phylum"
