"OTU","locs","hlevel","sign_rank","Kingdom","Phylum","Class","Order","Family","Genus"
1282,"DEN16_vs_NYC16","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"DEN16_vs_NYC17","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"NYC16_vs_BAL17","AB_Phylum",5,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"NYC16_vs_DEN17","AB_Phylum",4,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"NYC16_vs_MIN17","AB_Phylum",4,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"NYC16_vs_SAN17","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"BAL17_vs_NYC17","AB_Phylum",5,"Bacteria","Bacillota",NA,NA,NA,NA
1747,"DEN16_vs_NYC17","AB_Phylum",1,"Bacteria","Actinomycetota",NA,NA,NA,NA
1747,"NYC16_vs_SAC16","AB_Phylum",1,"Bacteria","Actinomycetota",NA,NA,NA,NA
1747,"NYC16_vs_BAL17","AB_Phylum",1,"Bacteria","Actinomycetota",NA,NA,NA,NA
1747,"NYC16_vs_DEN17","AB_Phylum",1,"Bacteria","Actinomycetota",NA,NA,NA,NA
1747,"NYC16_vs_MIN17","AB_Phylum",1,"Bacteria","Actinomycetota",NA,NA,NA,NA
1747,"NYC16_vs_SAN17","AB_Phylum",1,"Bacteria","Actinomycetota",NA,NA,NA,NA
1747,"SAC16_vs_NYC17","AB_Phylum",1,"Bacteria","Actinomycetota",NA,NA,NA,NA
1747,"BAL17_vs_NYC17","AB_Phylum",1,"Bacteria","Actinomycetota",NA,NA,NA,NA
1747,"DEN17_vs_NYC17","AB_Phylum",1,"Bacteria","Actinomycetota",NA,NA,NA,NA
1747,"MIN17_vs_NYC17","AB_Phylum",1,"Bacteria","Actinomycetota",NA,NA,NA,NA
1747,"NYC17_vs_SAN17","AB_Phylum",1,"Bacteria","Actinomycetota",NA,NA,NA,NA
1747,"DEN16_vs_NYC17","AB_Class",5,"Bacteria","Actinomycetota","Actinomycetes",NA,NA,NA
1747,"NYC16_vs_SAN17","AB_Class",5,"Bacteria","Actinomycetota","Actinomycetes",NA,NA,NA
1747,"MIN17_vs_NYC17","AB_Class",5,"Bacteria","Actinomycetota","Actinomycetes",NA,NA,NA
1747,"NYC17_vs_SAN17","AB_Class",4,"Bacteria","Actinomycetota","Actinomycetes",NA,NA,NA
28090,"DEN16_vs_NYC16","AB_Class",4,"Bacteria","Pseudomonadota","Gammaproteobacteria",NA,NA,NA
28090,"DEN16_vs_NYC17","AB_Class",4,"Bacteria","Pseudomonadota","Gammaproteobacteria",NA,NA,NA
28090,"NYC16_vs_DEN17","AB_Class",5,"Bacteria","Pseudomonadota","Gammaproteobacteria",NA,NA,NA
28090,"NYC16_vs_MIN17","AB_Class",5,"Bacteria","Pseudomonadota","Gammaproteobacteria",NA,NA,NA
28090,"NYC16_vs_SAN17","AB_Class",4,"Bacteria","Pseudomonadota","Gammaproteobacteria",NA,NA,NA
28090,"DEN17_vs_NYC17","AB_Class",5,"Bacteria","Pseudomonadota","Gammaproteobacteria",NA,NA,NA
28090,"MIN17_vs_NYC17","AB_Class",4,"Bacteria","Pseudomonadota","Gammaproteobacteria",NA,NA,NA
28090,"NYC17_vs_SAN17","AB_Class",3,"Bacteria","Pseudomonadota","Gammaproteobacteria",NA,NA,NA
119219,"DEN16_vs_NYC16","AB_Class",5,"Bacteria","Pseudomonadota","Betaproteobacteria",NA,NA,NA
119532,"DEN16_vs_NYC16","AB_Phylum",2,"Bacteria","Cyanobacteriota",NA,NA,NA,NA
119532,"DEN16_vs_NYC17","AB_Phylum",2,"Bacteria","Cyanobacteriota",NA,NA,NA,NA
119532,"NYC16_vs_SAC16","AB_Phylum",4,"Bacteria","Cyanobacteriota",NA,NA,NA,NA
119532,"SAC16_vs_NYC17","AB_Phylum",4,"Bacteria","Cyanobacteriota",NA,NA,NA,NA
288000,"DEN16_vs_NYC16","AB_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
288000,"NYC16_vs_SAC16","AB_Phylum",2,"Bacteria","Pseudomonadota",NA,NA,NA,NA
288000,"NYC16_vs_BAL17","AB_Phylum",2,"Bacteria","Pseudomonadota",NA,NA,NA,NA
288000,"NYC16_vs_MIN17","AB_Phylum",2,"Bacteria","Pseudomonadota",NA,NA,NA,NA
288000,"SAC16_vs_NYC17","AB_Phylum",2,"Bacteria","Pseudomonadota",NA,NA,NA,NA
288000,"BAL17_vs_NYC17","AB_Phylum",2,"Bacteria","Pseudomonadota",NA,NA,NA,NA
288000,"DEN17_vs_NYC17","AB_Phylum",2,"Bacteria","Pseudomonadota",NA,NA,NA,NA
288000,"MIN17_vs_NYC17","AB_Phylum",2,"Bacteria","Pseudomonadota",NA,NA,NA,NA
288000,"NYC17_vs_SAN17","AB_Phylum",2,"Bacteria","Pseudomonadota",NA,NA,NA,NA
288000,"NYC17_vs_SAN17","AB_Class",5,"Bacteria","Pseudomonadota","Alphaproteobacteria",NA,NA,NA
2080419,"NYC16_vs_SAC16","AB_Phylum",5,"Bacteria","Deinococcota",NA,NA,NA,NA
2080419,"NYC16_vs_BAL17","AB_Phylum",4,"Bacteria","Deinococcota",NA,NA,NA,NA
2080419,"NYC16_vs_DEN17","AB_Phylum",3,"Bacteria","Deinococcota",NA,NA,NA,NA
2080419,"SAC16_vs_NYC17","AB_Phylum",5,"Bacteria","Deinococcota",NA,NA,NA,NA
2080419,"BAL17_vs_NYC17","AB_Phylum",4,"Bacteria","Deinococcota",NA,NA,NA,NA
