"OTU","locs","hlevel","sign_rank","Kingdom","Phylum","Class","Order","Family","Genus"
316,"DEN16_vs_NYC16","_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
316,"DEN16_vs_NYC17","_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
316,"NYC16_vs_SAC16","_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
316,"NYC16_vs_BAL17","_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
316,"NYC16_vs_DEN17","_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
316,"NYC16_vs_MIN17","_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
316,"NYC16_vs_SAN17","_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
316,"SAC16_vs_NYC17","_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
316,"BAL17_vs_NYC17","_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
316,"DEN17_vs_NYC17","_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
316,"MIN17_vs_NYC17","_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
316,"NYC17_vs_SAN17","_Phylum",1,"Bacteria","Pseudomonadota",NA,NA,NA,NA
1280,"DEN16_vs_NYC16","_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1280,"DEN16_vs_NYC17","_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1280,"NYC16_vs_SAC16","_Phylum",5,"Bacteria","Bacillota",NA,NA,NA,NA
1280,"NYC16_vs_BAL17","_Phylum",4,"Bacteria","Bacillota",NA,NA,NA,NA
1280,"NYC16_vs_DEN17","_Phylum",4,"Bacteria","Bacillota",NA,NA,NA,NA
1280,"NYC16_vs_MIN17","_Phylum",5,"Bacteria","Bacillota",NA,NA,NA,NA
1280,"NYC16_vs_SAN17","_Phylum",5,"Bacteria","Bacillota",NA,NA,NA,NA
1280,"SAC16_vs_NYC17","_Phylum",4,"Bacteria","Bacillota",NA,NA,NA,NA
1280,"BAL17_vs_NYC17","_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1280,"DEN17_vs_NYC17","_Phylum",4,"Bacteria","Bacillota",NA,NA,NA,NA
1280,"NYC17_vs_SAN17","_Phylum",4,"Bacteria","Bacillota",NA,NA,NA,NA
1747,"DEN16_vs_NYC17","_Phylum",4,"Bacteria","Actinomycetota",NA,NA,NA,NA
1747,"NYC16_vs_BAL17","_Phylum",5,"Bacteria","Actinomycetota",NA,NA,NA,NA
1747,"NYC16_vs_DEN17","_Phylum",5,"Bacteria","Actinomycetota",NA,NA,NA,NA
1747,"SAC16_vs_NYC17","_Phylum",5,"Bacteria","Actinomycetota",NA,NA,NA,NA
1747,"BAL17_vs_NYC17","_Phylum",4,"Bacteria","Actinomycetota",NA,NA,NA,NA
1747,"DEN17_vs_NYC17","_Phylum",5,"Bacteria","Actinomycetota",NA,NA,NA,NA
2057,"MIN17_vs_NYC17","_Phylum",5,"Bacteria","Thermomicrobiota",NA,NA,NA,NA
119532,"DEN16_vs_NYC16","_Phylum",4,"Bacteria","Cyanobacteriota",NA,NA,NA,NA
119532,"DEN16_vs_NYC17","_Phylum",5,"Bacteria","Cyanobacteriota",NA,NA,NA,NA
119532,"BAL17_vs_NYC17","_Phylum",5,"Bacteria","Cyanobacteriota",NA,NA,NA,NA
119532,"MIN17_vs_NYC17","_Phylum",3,"Bacteria","Cyanobacteriota",NA,NA,NA,NA
119532,"NYC17_vs_SAN17","_Phylum",5,"Bacteria","Cyanobacteriota",NA,NA,NA,NA
274537,"NYC16_vs_SAC16","_Phylum",3,"Bacteria","Chlorobiota",NA,NA,NA,NA
274537,"NYC16_vs_MIN17","_Phylum",3,"Bacteria","Chlorobiota",NA,NA,NA,NA
