"OTU","locs","hlevel","sign_rank","Kingdom","Phylum","Class","Order","Family","Genus"
41,"DOH17_vs_ILR17","_Genus",4,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Archangiaceae","Stigmatella"
63,"BER16_vs_ILR17","_Genus",4,"Bacteria","Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Vitreoscilla"
138,"SAC16_vs_SAN17","_Family",3,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Borreliaceae",NA
192,"SAC16_vs_DEN17","_Family",4,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Azospirillaceae",NA
316,"AKL16_vs_ILR16","_Genus",5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas"
316,"AKL16_vs_LIS16","_Genus",5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas"
316,"BOG16_vs_SAC16","_Genus",1,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas"
316,"BOG16_vs_SAN17","_Genus",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas"
316,"BOG16_vs_TOK17","_Genus",1,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas"
316,"BOG16_vs_VIE17","_Genus",2,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas"
316,"DOH16_vs_SAC16","_Genus",1,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas"
316,"DOH16_vs_BAL17","_Genus",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas"
316,"DOH16_vs_DEN17","_Genus",1,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas"
316,"DOH16_vs_SAN17","_Genus",2,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas"
316,"DOH16_vs_TOK17","_Genus",1,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas"
316,"DOH16_vs_VIE17","_Genus",1,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas"
316,"ILR16_vs_TOK17","_Genus",1,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas"
316,"LIS16_vs_TOK17","_Genus",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas"
316,"DEN17_vs_ILR17","_Genus",5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas"
316,"DOH17_vs_TOK17","_Genus",1,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas"
316,"DOH17_vs_VIE17","_Genus",5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas"
316,"ILR17_vs_TOK17","_Genus",1,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas"
316,"ILR17_vs_VIE17","_Genus",5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas"
316,"TOK17_vs_ZRH17","_Genus",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas"
549,"BOG16_vs_LIS16","_Order",1,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales",NA,NA
549,"LIS16_vs_BAL17","_Order",1,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales",NA,NA
549,"LIS16_vs_MIN17","_Order",1,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales",NA,NA
549,"ILR16_vs_MIN17","_Family",1,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae",NA
549,"SAC16_vs_SAN17","_Family",5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae",NA
549,"DEN17_vs_DOH17","_Family",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae",NA
549,"AKL16_vs_DEN16","_Genus",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea"
549,"ILR16_vs_MIN17","_Genus",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea"
549,"DEN17_vs_DOH17","_Genus",2,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea"
550,"TOK17_vs_ZRH17","_Genus",2,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter"
550,"VIE17_vs_ZRH17","_Genus",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter"
566,"BER16_vs_NYC16","_Genus",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Pseudescherichia"
566,"BOG16_vs_NYC16","_Genus",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Pseudescherichia"
584,"BOG16_vs_SAC16","_Family",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae",NA
584,"SAC16_vs_VIE17","_Family",2,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae",NA
584,"BOG16_vs_SAC16","_Genus",2,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Proteus"
584,"NYC16_vs_SAC16","_Genus",5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Proteus"
