"OTU","locs","hlevel","sign_rank","Kingdom","Phylum","Class","Order","Family","Genus"
316,"BAL17_vs_DEN17","_Order",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales",NA,NA
316,"BAL17_vs_TOK17","_Order",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales",NA,NA
549,"BAL17_vs_DEN17","_Order",5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales",NA,NA
876,"NYC16_vs_NYC17","_Phylum",5,"Bacteria","Thermodesulfobacteriota",NA,NA,NA,NA
1270,"BAL17_vs_TOK17","_Order",5,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales",NA,NA
1282,"AKL16_vs_BER16","_Phylum",5,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_BOG16","_Phylum",5,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_DOH16","_Phylum",5,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_ILR16","_Phylum",4,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_NYC16","_Phylum",4,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_SAC16","_Phylum",4,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_TOK16","_Phylum",5,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_BAL17","_Phylum",4,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_DEN17","_Phylum",5,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_DOH17","_Phylum",5,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_ILR17","_Phylum",4,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_MIN17","_Phylum",4,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_NYC17","_Phylum",5,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_SAN17","_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_SAO17","_Phylum",4,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_TOK17","_Phylum",4,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_VIE17","_Phylum",5,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_ZRH17","_Phylum",5,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"BER16_vs_DOH16","_Phylum",4,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"BER16_vs_ILR16","_Phylum",5,"Bacteria","Bacillota",NA,NA,NA,NA
