"OTU","locs","hlevel","sign_rank","Kingdom","Phylum","Class","Order","Family","Genus"
9,"BER16_vs_DOH17","AB_Genus",1,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Buchnera"
9,"BER16_vs_ILR17","AB_Genus",5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Buchnera"
22,"AKL16_vs_DEN16","AB_Order",5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales",NA,NA
22,"BER16_vs_DEN16","AB_Order",5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales",NA,NA
22,"DEN16_vs_LIS16","AB_Order",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales",NA,NA
22,"BER16_vs_DEN16","AB_Family",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae",NA
22,"BOG16_vs_BAL17","AB_Family",5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae",NA
22,"BOG16_vs_SAO17","AB_Family",5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae",NA
22,"DEN16_vs_LIS16","AB_Family",1,"Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae",NA
22,"DEN16_vs_BAL17","AB_Family",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae",NA
22,"DEN16_vs_SAO17","AB_Family",5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae",NA
22,"BER16_vs_DEN16","AB_Genus",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella"
22,"BOG16_vs_BAL17","AB_Genus",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella"
22,"DEN16_vs_LIS16","AB_Genus",2,"Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella"
297,"TOK16_vs_SAO17","AB_Class",2,"Bacteria","Pseudomonadota","Hydrogenophilia",NA,NA,NA
297,"BAL17_vs_SAO17","AB_Class",1,"Bacteria","Pseudomonadota","Hydrogenophilia",NA,NA,NA
297,"DEN17_vs_SAO17","AB_Class",3,"Bacteria","Pseudomonadota","Hydrogenophilia",NA,NA,NA
297,"DOH17_vs_SAO17","AB_Class",1,"Bacteria","Pseudomonadota","Hydrogenophilia",NA,NA,NA
297,"ILR17_vs_SAO17","AB_Class",1,"Bacteria","Pseudomonadota","Hydrogenophilia",NA,NA,NA
297,"MIN17_vs_SAO17","AB_Class",1,"Bacteria","Pseudomonadota","Hydrogenophilia",NA,NA,NA
297,"NYC17_vs_SAO17","AB_Class",3,"Bacteria","Pseudomonadota","Hydrogenophilia",NA,NA,NA
297,"NYC17_vs_TOK17","AB_Class",4,"Bacteria","Pseudomonadota","Hydrogenophilia",NA,NA,NA
297,"SAN17_vs_SAO17","AB_Class",1,"Bacteria","Pseudomonadota","Hydrogenophilia",NA,NA,NA
297,"SAO17_vs_VIE17","AB_Class",1,"Bacteria","Pseudomonadota","Hydrogenophilia",NA,NA,NA
297,"SAO17_vs_ZRH17","AB_Class",1,"Bacteria","Pseudomonadota","Hydrogenophilia",NA,NA,NA
297,"TOK17_vs_VIE17","AB_Class",5,"Bacteria","Pseudomonadota","Hydrogenophilia",NA,NA,NA
