"OTU","locs","hlevel","sign_rank","Kingdom","Phylum","Class","Order","Family","Genus"
316,"BAL17_vs_DEN17","AB_Order",5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales",NA,NA
316,"BAL17_vs_TOK17","AB_Order",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales",NA,NA
851,"BOG16_vs_TOK16","AB_Phylum",5,"Bacteria","Fusobacteriota",NA,NA,NA,NA
1270,"BAL17_vs_TOK17","AB_Order",5,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales",NA,NA
1282,"AKL16_vs_BAL17","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_BER16","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_BOG16","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_DEN17","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_DOH16","AB_Phylum",4,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_DOH17","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_ILR16","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_ILR17","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_MIN17","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_NYC16","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_NYC17","AB_Phylum",4,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_SAC16","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_SAN17","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_SAO17","AB_Phylum",4,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_TOK16","AB_Phylum",5,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_TOK17","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_VIE17","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"AKL16_vs_ZRH17","AB_Phylum",4,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"BAL17_vs_ILR17","AB_Phylum",2,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"BAL17_vs_NYC17","AB_Phylum",5,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"BAL17_vs_SAN17","AB_Phylum",5,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"BER16_vs_BAL17","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"BER16_vs_BOG16","AB_Phylum",5,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"BER16_vs_DEN16","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"BER16_vs_DEN17","AB_Phylum",4,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"BER16_vs_ILR16","AB_Phylum",5,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"BER16_vs_LIS16","AB_Phylum",4,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"BER16_vs_MIN17","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"BER16_vs_NYC17","AB_Phylum",5,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"BER16_vs_SAC16","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"BER16_vs_SAN17","AB_Phylum",5,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"BER16_vs_SAO17","AB_Phylum",5,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"BER16_vs_TOK17","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"BOG16_vs_BAL17","AB_Phylum",5,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"BOG16_vs_DEN16","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"BOG16_vs_DEN17","AB_Phylum",4,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"BOG16_vs_DOH16","AB_Phylum",4,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"BOG16_vs_DOH17","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"BOG16_vs_LIS16","AB_Phylum",4,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"BOG16_vs_MIN17","AB_Phylum",5,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"BOG16_vs_NYC17","AB_Phylum",4,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"BOG16_vs_SAN17","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"BOG16_vs_SAO17","AB_Phylum",5,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"BOG16_vs_TOK17","AB_Phylum",5,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"BOG16_vs_ZRH17","AB_Phylum",5,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"DEN16_vs_BAL17","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"DEN16_vs_DEN17","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"DEN16_vs_DOH17","AB_Phylum",4,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"DEN16_vs_ILR16","AB_Phylum",4,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"DEN16_vs_ILR17","AB_Phylum",4,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"DEN16_vs_MIN17","AB_Phylum",2,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"DEN16_vs_NYC16","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"DEN16_vs_NYC17","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"DEN16_vs_SAC16","AB_Phylum",4,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"DEN16_vs_SAN17","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"DEN16_vs_SAO17","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"DEN16_vs_TOK17","AB_Phylum",2,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"DEN16_vs_VIE17","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"DEN16_vs_ZRH17","AB_Phylum",2,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"DEN17_vs_SAO17","AB_Phylum",4,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"DEN17_vs_TOK17","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"DEN17_vs_ZRH17","AB_Phylum",4,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"DOH16_vs_BAL17","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"DOH16_vs_DEN17","AB_Phylum",2,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"DOH16_vs_DOH17","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"DOH16_vs_ILR16","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"DOH16_vs_ILR17","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"DOH16_vs_LIS16","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"DOH16_vs_MIN17","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"DOH16_vs_NYC16","AB_Phylum",4,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"DOH16_vs_NYC17","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"DOH16_vs_SAC16","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"DOH16_vs_SAN17","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"DOH16_vs_SAO17","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
1282,"DOH16_vs_TOK17","AB_Phylum",3,"Bacteria","Bacillota",NA,NA,NA,NA
